player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Samuel Stewart,44764,HB,RICE,7,76,14,8,39.9,188,0,471,0,4,14,307,79.9,19,23,275,3,9,41.9,67.2,81.8,,78.3,74.0,64.1,58.0,42,0,102,15,57,96,0,0,17,91,3,471,307,4.04,6.2,1.79,67
Mitch Trubisky,11757,QB,N CAROLINA,13,57,19,5,30.4,132,0,290,0,0,12,184,66.8,14,23,245,6,26,49.8,88.5,89.7,86.3,,56.6,68.2,60.4,39,0,8,1,2,349,144,19,2,58,5,434,303,3.99,5.7,4.0,13
Dalton Sturm,46488,QB,UTSA,13,42,18,4,14.4,78,0,260,0,0,5,74,20.5,18,33,331,4,6,67.6,72.1,71.1,67.8,62.2,84.8,69.5,60.0,51,3,0,1,3,370,282,34,1,43,4,542,215,2.83,7.1,0.0,18
Johnathan Hawkins,34938,HB,BUFFALO,12,76,8,4,24.1,83,1,345,0,3,8,186,28.3,10,18,126,1,29,72.4,66.8,36.2,,41.4,78.6,64.8,60.8,26,1,112,19,130,118,0,0,30,95,1,345,186,2.45,4.5,0.86,40
Dru Brown,38491,QB,HAWAII,13,48,4,7,47.5,207,0,296,0,0,4,60,10.4,14,19,180,9,2,31.2,65.3,34.7,70.3,62.2,,49.0,60.0,62,6,0,0,0,324,140,27,0,48,4,436,95,1.27,5.8,,31
Kyler Neal,45694,HB,GA STATE,9,75,6,4,35.0,110,0,314,0,0,6,190,19.5,6,16,175,1,43,67.8,58.1,82.9,,90.5,53.0,55.3,67.3,35,0,28,3,75,91,0,0,3,78,2,314,190,2.53,4.2,0.37,31
Tyler Stehling,46429,QB,RICE,11,40,4,2,11.5,50,0,178,0,0,2,65,7.9,14,23,275,7,2,53.3,69.8,78.8,68.4,,85.7,61.8,60.2,41,3,27,1,2,273,258,35,1,41,4,436,208,2.77,5.8,13.5,24
Ty Isaac,45887,HB,MICHIGAN,12,75,12,4,30.1,127,0,422,0,0,12,261,54.2,12,24,222,0,54,85.2,75.3,83.7,,61.2,67.9,72.8,66.2,53,0,42,2,25,92,0,0,2,77,5,422,261,3.48,5.6,1.68,19
Samajie Grant,48261,WR,ARIZONA,12,74,19,8,61.6,286,0,464,2,2,19,184,54.4,12,20,109,1,14,69.9,61.8,64.8,,80.8,55.1,68.4,61.6,63,1,247,22,295,287,0,0,36,96,6,464,184,2.49,6.3,0.84,56
Squally Canada,46028,HB,BYU,12,74,5,3,17.1,54,0,315,2,0,5,189,16.6,7,17,128,0,11,85.1,58.3,15.9,,55.5,34.5,62.3,58.4,21,2,7,3,37,88,0,0,6,77,2,315,189,2.55,4.3,0.19,63
Kennedy McKoy,40095,HB,W VIRGINIA,13,73,10,8,47.7,225,0,472,1,3,10,216,46.9,15,25,343,0,18,85.0,70.1,84.1,,83.4,63.4,71.3,49.5,44,0,64,9,86,122,0,0,12,82,4,472,216,2.96,6.5,0.74,54
Tyreis Thomas,45739,HB,S ALABAMA,9,73,13,1,12.3,37,0,300,0,0,13,221,49.8,6,16,288,0,16,85.0,71.0,82.3,,90.3,62.7,69.3,53.6,37,0,16,6,48,95,0,0,7,79,6,300,221,3.03,4.1,0.33,56
Dallas Davis,13241,QB,S ALABAMA,11,53,16,3,21.1,92,0,282,0,0,10,111,39.5,13,27,288,6,34,62.7,74.3,70.9,73.7,,,61.3,60.2,55,2,0,0,0,336,154,19,0,53,3,436,198,2.75,6.1,,11
Chad Voytik,46471,QB,ARK STATE,11,66,10,1,14.1,29,0,155,0,0,9,133,27.5,4,17,113,4,33,47.7,56.9,82.6,53.6,62.2,,59.1,60.0,29,0,0,0,0,166,50,6,0,66,4,205,137,1.9,2.8,,22
Clayton Thorson,46501,QB,NWESTERN,13,55,9,3,26.4,75,0,155,0,0,5,77,12.7,7,16,256,7,11,51.3,64.8,90.2,65.6,,60.0,51.6,60.0,42,0,0,0,1,437,129,17,0,55,5,284,127,1.76,3.9,0.0,20
Ryan Higgins,22948,QB,LA TECH,13,36,10,4,33.2,138,0,192,0,0,4,51,15.7,14,23,208,5,9,65.8,66.3,89.6,66.8,,,54.4,60.2,71,3,0,0,0,301,224,36,0,36,4,416,173,2.4,5.8,,11
Ron Johnson,45795,HB,UCONN,12,72,3,1,8.8,21,0,238,2,1,3,138,9.6,8,12,146,2,32,49.9,52.4,84.6,59.9,44.1,41.1,56.7,53.8,21,0,47,8,115,109,0,0,14,80,4,238,138,1.92,3.3,0.41,39
Marquez Trigg,29554,HB,W KENTUCKY,11,71,1,2,15.4,46,0,298,0,0,1,164,3.2,5,18,346,0,31,84.7,59.8,81.6,,83.3,56.7,59.2,63.9,30,0,13,2,39,87,0,0,2,73,2,298,164,2.31,4.2,0.33,37
Nathan Peterman,11926,QB,PITTSBURGH,13,34,14,1,11.9,42,0,62,0,0,2,67,11.3,10,17,268,10,9,33.9,75.6,66.2,77.8,62.2,85.1,55.7,60.0,42,3,11,1,2,478,291,37,1,35,3,353,184,2.59,5.0,5.5,4
Karan Higdon,38565,HB,MICHIGAN,12,71,13,8,51.4,216,0,420,0,0,13,209,53.9,10,19,222,0,53,84.7,74.4,83.7,,68.0,52.7,73.6,56.5,45,0,0,0,22,88,0,0,1,71,6,420,209,2.94,5.9,0.0,14
Bolu Olorunfunmi,45864,HB,UCLA,11,71,9,4,33.6,94,0,280,1,4,9,228,52.8,4,16,324,1,25,67.2,61.5,83.9,,56.6,51.6,64.7,59.0,32,0,36,8,122,80,0,0,10,79,4,280,228,3.21,3.9,0.3,43
Jowan Davis,45928,HB,RICE,11,71,11,5,31.1,95,0,305,0,3,11,178,44.4,10,24,275,2,13,50.7,60.1,34.0,60.0,82.8,63.3,59.8,52.5,26,1,45,8,90,152,0,0,10,79,4,305,178,2.51,4.3,0.5,51
Boston Scott,39462,HB,LA TECH,14,70,14,6,50.0,255,1,510,2,5,14,345,115.6,11,26,208,1,18,70.4,73.5,18.9,,50.1,64.2,74.5,76.7,71,1,125,11,74,90,0,0,15,81,6,510,345,4.93,7.3,1.69,38
Baker Mayfield,46518,QB,OKLAHOMA,13,45,14,3,16.7,47,0,192,0,0,9,88,39.1,11,18,261,7,12,49.9,93.8,82.1,94.6,81.4,55.1,56.6,60.5,16,2,0,0,2,491,89,25,0,45,6,281,137,1.96,4.0,0.0,17
Jojo Kemp,23914,HB,KENTUCKY,10,70,11,6,52.4,183,1,349,0,1,11,284,66.7,8,16,202,0,22,84.9,73.0,83.8,60.4,71.2,60.8,70.9,65.9,71,1,5,3,38,86,0,0,4,73,6,349,284,4.06,5.0,0.13,48
Favian Upshaw,46554,QB,GA SOUTHRN,8,54,8,3,21.6,81,0,240,0,0,4,87,11.9,13,18,174,6,17,34.7,55.2,82.9,55.9,,54.3,56.0,60.0,33,0,0,0,0,155,135,15,0,54,2,375,160,2.32,5.4,,28
Hyleck Foster,31819,HB,MARSHALL,9,68,6,1,5.8,17,0,291,1,0,6,161,17.1,8,12,214,1,21,75.9,64.3,81.8,,77.9,53.8,64.2,61.9,17,0,74,15,76,79,0,0,16,83,1,291,161,2.37,4.3,0.97,45
Mark Thompson,26401,HB,FLORIDA,10,68,13,3,25.8,77,0,299,1,6,13,202,78.4,6,13,163,2,26,43.4,59.2,82.4,,74.4,56.5,59.2,60.0,36,0,105,4,51,71,0,0,7,72,2,299,202,2.97,4.4,2.06,40
Austin Walter,45038,HB,RICE,11,68,10,5,35.0,120,0,343,1,0,10,132,24.0,9,19,275,1,19,70.6,61.1,82.2,,77.9,61.7,59.4,56.9,37,0,73,13,83,113,0,0,16,81,4,343,132,1.94,5.0,0.88,40
Alexander Mattison,45817,HB,BOISE ST,13,67,12,5,25.6,84,0,328,0,2,12,195,56.6,8,18,120,0,38,84.4,76.3,82.3,,83.7,68.8,73.9,64.6,19,0,54,5,45,84,0,0,5,72,4,328,195,2.91,4.9,1.2,28
Zach Abey,35594,QB,NAVY,5,62,11,4,43.4,172,0,334,0,0,10,235,61.1,7,17,237,2,25,52.2,43.3,80.8,44.7,,,49.4,60.0,55,0,0,0,0,125,62,5,0,62,6,396,266,3.97,5.9,,8
Sam Rogers,11961,FB,VA TECH,14,67,10,1,11.3,32,0,283,1,6,10,168,43.6,2,7,337,0,24,85.5,69.7,90.7,69.7,77.7,55.1,62.7,85.4,32,0,301,25,298,422,0,0,32,92,2,283,168,2.51,4.2,1.01,38
Moe Neal,39882,HB,SYRACUSE,12,67,9,6,65.6,235,0,358,1,0,9,196,37.6,6,8,304,1,35,65.7,54.2,28.3,59.9,82.8,43.6,57.8,58.2,49,1,11,3,109,82,0,0,7,70,2,358,196,2.93,5.3,0.1,24
Matthew Jordan,46476,QB,GA TECH,8,64,4,1,21.5,53,0,227,0,0,3,109,8.0,5,18,176,4,22,24.9,29.0,79.7,38.5,,,36.7,60.0,53,0,0,0,0,113,20,2,0,64,6,247,118,1.79,3.7,,5
Perry Hills,46491,QB,MARYLAND,11,55,11,4,30.3,92,0,252,0,1,9,138,44.8,11,16,215,9,33,38.9,64.0,42.6,63.2,,72.4,61.1,60.0,30,5,21,1,2,293,52,11,1,56,4,304,155,2.35,4.6,10.5,10
Demarcus Felton,45678,HB,TEXAS TECH,9,64,15,4,22.9,81,0,354,0,3,15,191,75.7,12,21,315,0,16,84.3,71.0,82.1,,84.4,62.0,70.3,73.6,31,0,31,7,110,90,0,0,7,71,3,354,191,2.98,5.5,0.28,40
Jason Driskel,46547,QB,FAU,12,32,19,1,5.0,18,0,116,0,0,5,55,26.9,16,27,165,5,4,44.5,69.0,89.0,64.3,,49.8,70.4,60.1,29,0,0,0,1,368,245,32,0,32,4,361,191,2.98,5.6,0.0,16
Matt Linehan,46436,QB,IDAHO,13,26,8,0,0.0,0,0,46,0,0,0,29,0.0,12,21,185,3,3,63.1,80.8,82.2,84.4,,,47.8,60.0,21,1,0,0,0,379,260,38,0,26,4,306,165,2.58,4.8,,16
Chad Kelly,12008,QB,OLE MISS,9,33,11,1,9.5,41,0,157,0,0,8,80,58.8,17,21,226,5,15,41.7,80.9,77.0,81.4,,,61.0,60.0,41,1,0,0,0,193,274,31,0,33,5,431,150,2.34,6.7,,11
Tony Pittman,32183,HB,MARSHALL,9,63,7,5,36.0,119,0,331,1,0,7,223,36.4,11,17,214,0,24,84.1,66.4,80.3,,80.6,48.0,66.8,62.2,41,0,18,5,62,84,0,0,7,68,2,331,223,3.54,5.3,0.29,38
Brian Herrien,41129,HB,GEORGIA,11,63,11,7,34.7,126,0,363,0,0,11,198,53.2,15,17,173,0,49,84.1,73.6,81.2,,31.6,57.8,72.6,77.3,23,0,14,2,30,70,0,0,3,65,3,363,198,3.14,5.8,0.47,14
Chris Warren III,35977,HB,TEXAS,4,62,12,4,29.2,107,0,366,0,0,12,168,52.4,8,23,311,0,30,83.9,67.1,79.1,,83.9,52.1,66.4,55.3,46,0,0,0,23,76,0,0,0,62,3,366,168,2.71,5.9,0.0,31
Sam Darnold,29048,QB,USC,13,30,4,1,5.0,15,0,92,0,0,4,62,27.6,9,20,326,8,4,41.1,84.8,80.7,86.7,,54.3,55.9,60.2,18,2,0,0,1,350,209,32,0,30,2,301,151,2.44,4.9,0.0,9
Dillon Birden,40590,FB,HOUSTON,10,62,8,2,22.0,63,0,287,1,0,8,199,37.2,5,16,182,1,25,65.9,63.4,84.1,,75.6,54.2,66.0,54.2,46,0,54,7,117,113,0,0,10,69,6,287,199,3.21,4.6,0.46,37
Quinton Maxwell,35203,QB,OHIO,9,52,9,3,21.9,65,0,217,0,0,2,92,6.8,11,17,259,10,16,41.5,59.2,85.2,57.2,,,60.2,60.0,29,0,0,0,0,212,80,10,0,52,1,297,162,2.61,4.8,,22
Jordan Wright,45681,HB,LA LAFAYET,13,62,5,1,11.5,22,0,192,0,0,5,137,17.3,2,13,207,0,7,84.3,44.4,81.1,,73.9,54.7,45.5,52.0,22,0,9,2,23,101,0,0,2,64,1,192,137,2.21,3.1,0.39,55
Tyler Natee,40874,HB,INDIANA,10,61,9,2,18.1,43,0,233,0,0,9,171,41.4,7,13,190,1,28,64.6,63.6,82.8,45.7,81.7,55.1,63.6,59.3,22,0,0,0,9,99,4,1,0,61,2,237,184,2.97,3.8,0.0,32
Jacques Patrick,45704,HB,FLORIDA ST,12,61,19,5,35.4,124,0,350,0,0,19,246,117.9,12,22,167,1,18,63.5,73.9,0.0,58.4,66.4,62.8,73.9,68.5,41,1,21,4,36,80,0,0,4,65,4,350,246,4.03,5.7,0.58,43
Blake Banham,45843,HB,E MICHIGAN,8,61,9,4,37.4,110,0,294,0,2,9,149,39.5,7,13,160,0,33,86.8,66.3,82.0,,49.0,74.7,64.3,54.9,50,0,71,7,74,82,0,0,9,68,2,294,149,2.44,4.8,0.96,28
Vic Enwere,45746,HB,CAL,6,61,19,4,35.4,119,0,336,1,0,19,229,109.7,9,15,130,1,18,64.3,67.3,81.6,,67.2,46.5,69.9,69.4,54,0,10,4,79,68,0,0,6,65,2,336,229,3.75,5.5,0.13,39
Justice Hansen,46349,QB,ARK STATE,13,42,8,0,0.0,0,0,87,0,0,2,68,7.7,14,19,113,12,21,29.2,69.1,88.5,73.7,,47.5,43.8,60.0,23,1,0,0,5,300,169,19,1,42,1,256,136,2.23,4.2,0.0,8
Mason Rudolph,46569,QB,OKLA STATE,13,33,9,0,0.0,0,0,41,0,0,2,32,5.7,7,18,262,6,3,58.7,91.6,82.9,91.8,,80.7,55.3,60.0,25,2,15,1,2,411,181,28,1,34,6,222,150,2.46,3.6,7.5,13
C.J. Beathard,11859,QB,IOWA,13,37,5,0,0.0,0,0,61,0,0,3,29,6.4,7,24,192,3,1,73.5,66.5,72.5,65.3,,60.0,60.8,60.0,15,5,0,0,1,433,134,24,0,37,2,195,92,1.51,3.2,0.0,0
Eugene Brazley,45770,HB,OLE MISS,12,61,6,4,36.5,95,0,260,1,2,6,169,29.6,7,12,226,0,34,83.7,63.4,82.5,,64.4,68.4,61.6,57.7,32,0,114,14,96,84,0,0,16,75,2,260,169,2.77,4.3,1.19,26
Ke'Shawn Vaughn,45866,HB,ILLINOIS,11,60,10,4,55.5,167,0,301,1,2,10,164,47.5,8,13,187,3,32,45.8,63.9,9.6,58.0,87.8,69.4,61.5,58.6,65,1,89,9,48,67,0,0,12,69,3,301,164,2.73,5.0,1.85,23
Quadree Henderson,48008,WR,PITTSBURGH,13,60,16,14,77.6,484,0,624,1,5,16,196,79.8,21,22,268,4,5,38.6,57.1,66.9,,,55.5,61.9,56.8,66,2,286,26,293,302,0,0,40,86,5,624,196,3.27,10.4,0.98,0
Marshawn Williams,30715,HB,VA TECH,9,59,10,3,20.8,51,0,245,1,0,10,144,40.7,6,12,337,0,28,83.4,59.6,81.4,,88.6,42.1,62.2,51.1,20,0,2,1,40,105,0,0,3,60,2,245,144,2.44,4.2,0.05,30
Ryan Finley,46426,QB,NC STATE,13,48,5,2,15.0,32,0,147,0,0,2,42,3.6,6,12,248,8,14,45.1,75.1,81.5,79.2,86.8,44.9,45.7,60.3,17,2,0,0,3,381,66,11,0,48,1,213,62,1.05,3.6,0.0,18
David Washington,23616,QB,DOMINION,13,36,8,2,12.8,38,0,101,0,0,6,78,36.1,9,12,263,4,5,65.8,82.6,63.2,83.8,,60.0,59.0,60.4,41,4,0,0,0,408,197,23,0,36,1,298,148,2.51,5.1,,21
Mason Fine,46629,QB,N TEXAS,10,45,10,6,44.4,166,0,290,0,0,6,88,26.1,11,14,251,10,20,27.3,47.6,87.1,47.7,,60.0,52.5,60.0,80,0,0,0,1,232,84,14,0,45,2,374,140,2.37,6.3,0.0,9
Brogan Roback,25079,QB,E MICHIGAN,10,32,4,1,7.3,21,0,133,0,0,1,31,3.0,7,23,160,3,3,67.8,85.3,88.5,85.1,62.2,53.4,61.5,60.4,21,0,0,0,1,265,155,27,0,32,2,288,119,2.02,4.9,0.0,12
Gus Edwards,46027,HB,MIAMI FL,9,59,10,2,30.7,89,0,290,0,0,10,172,48.6,9,15,220,0,20,83.5,68.6,81.1,,70.8,62.0,67.3,60.0,74,0,9,1,33,64,0,0,3,60,1,290,172,2.92,4.9,0.27,38
Daryl Chestnut,45975,HB,NEW MEXICO,13,58,8,2,16.1,42,1,261,0,0,8,160,37.4,8,12,241,2,12,45.3,45.7,21.3,,47.7,56.9,46.7,57.5,23,1,14,1,29,168,0,0,5,59,2,261,160,2.76,4.5,0.48,22
Devin Anderson,45997,HB,E CAROLINA,11,58,18,4,31.9,83,0,260,2,1,18,211,103.2,7,17,156,0,11,83.4,67.3,82.8,,28.8,48.6,74.8,58.6,28,1,62,9,82,100,0,0,13,67,2,260,211,3.64,4.5,0.76,45
Jordan Asberry,34049,FB,ARMY,13,58,9,8,46.0,197,0,428,0,0,9,136,33.5,16,21,114,1,14,63.2,67.4,86.4,,77.2,74.1,54.1,69.2,50,0,100,5,59,420,0,0,9,63,5,428,136,2.34,7.4,1.69,13
Jeremy Smith,32243,HB,LOUISVILLE,13,58,10,7,59.9,230,0,384,1,3,10,229,68.4,12,22,210,2,29,64.2,71.0,41.5,,73.5,62.7,76.4,56.7,80,1,223,17,151,116,0,0,21,75,8,384,229,3.95,6.6,1.48,28
Darian Green,23851,HB,BALL ST,8,57,12,7,38.3,119,0,311,2,3,12,182,59.1,11,22,117,0,22,87.1,66.7,84.3,,70.4,63.3,68.3,56.6,21,0,124,24,135,102,0,0,30,81,1,311,182,3.19,5.5,0.92,35
Josh Anderson,45684,HB,TROY,13,57,17,5,39.5,111,0,281,1,2,17,187,87.8,8,17,318,1,18,65.1,66.9,82.2,,78.3,60.0,68.5,55.0,32,0,73,14,97,87,0,0,17,71,3,281,187,3.28,4.9,0.75,31
Jomon Dotson,45776,HB,WASHINGTON,12,57,9,2,23.8,62,0,260,0,1,9,154,45.0,7,15,340,0,36,83.3,65.0,80.6,,86.7,69.4,61.3,70.8,37,0,67,3,49,64,0,0,5,60,1,260,154,2.7,4.6,1.37,21
John Moten IV,27945,HB,NWESTERN,13,57,8,6,43.5,148,0,340,0,1,8,177,46.6,8,12,256,0,32,83.2,69.3,80.1,,58.2,65.9,68.5,53.6,43,0,44,3,36,64,0,0,4,60,2,340,177,3.11,6.0,1.22,24
Kell Walker,45957,HB,ARMY,13,56,9,6,36.0,131,0,364,0,0,9,158,43.8,14,19,114,0,15,83.4,54.0,59.1,49.8,40.7,56.1,60.4,53.9,32,2,30,2,35,323,0,0,2,58,2,364,158,2.82,6.5,0.86,15
Brandon McIlwain,28485,QB,S CAROLINA,8,48,3,1,8.7,18,0,165,0,0,3,78,10.2,4,10,289,4,26,68.7,43.8,82.7,40.6,,51.6,56.7,60.0,18,0,0,0,2,116,41,8,0,48,2,206,90,1.61,3.7,0.0,13
David Williams,45732,HB,S CAROLINA,9,56,5,4,38.9,93,0,239,0,1,5,147,24.2,5,17,289,0,23,83.0,62.4,81.0,,51.5,78.7,58.5,67.6,33,0,72,9,64,88,0,0,9,65,3,239,147,2.63,4.3,1.13,33
Juwan Washington,39354,HB,S DIEGO ST,13,56,10,5,54.8,249,0,454,0,0,10,267,80.8,15,18,284,1,23,66.1,64.2,81.8,,71.9,66.1,62.2,58.7,81,0,72,3,24,87,0,0,4,59,6,454,267,4.77,8.1,3.0,20
Garrett Smith,46568,QB,LA MONROE,6,52,7,4,34.8,116,0,303,0,0,5,124,22.5,9,23,209,2,10,70.8,73.4,84.6,72.6,,,63.4,60.0,53,0,-4,1,0,178,30,4,1,53,3,333,141,2.52,5.9,,33
Alex Barnes,35859,HB,KANSAS ST,9,56,14,7,35.3,156,0,442,0,0,14,216,96.4,15,26,199,0,19,83.2,90.5,80.6,,83.3,53.5,86.7,80.7,31,0,0,0,23,94,0,0,0,56,6,442,216,3.86,7.9,0.0,35
Dalton Sneed,28975,QB,UNLV,9,39,19,2,10.6,40,0,152,0,0,11,92,64.9,14,18,325,4,11,39.8,63.9,85.0,49.3,62.2,59.0,77.2,61.4,91,0,10,1,18,188,224,17,3,40,1,376,265,4.73,6.7,0.56,17
Nick Wilson,45690,HB,ARIZONA,5,55,7,6,52.8,169,0,320,0,0,7,166,37.1,8,17,109,1,7,61.3,57.4,80.6,,67.4,51.4,58.9,56.5,49,0,11,2,66,68,0,0,4,57,3,320,166,3.02,5.8,0.17,47
Ashton Shumpert,45740,HB,MISS STATE,13,55,6,3,25.1,63,1,251,0,1,6,164,36.0,7,13,227,1,19,83.2,66.2,34.1,,70.5,54.3,69.1,65.1,27,2,28,3,106,140,0,0,4,58,1,251,164,2.98,4.6,0.26,35
Chason Virgil,39592,QB,FRESNO ST,10,29,5,2,12.3,34,0,73,0,0,2,34,7.8,10,17,169,3,2,73.2,66.5,78.0,66.9,,89.3,54.6,60.0,28,3,9,1,1,248,204,26,1,30,3,277,96,1.75,5.0,9.0,16
Tyler Siudzinski,25275,HB,TEXAS ST,8,55,7,2,24.0,52,0,217,1,2,7,127,31.5,5,9,314,0,28,83.1,55.5,81.8,,76.9,57.2,54.4,56.4,34,0,77,11,74,84,0,0,14,66,2,217,127,2.31,3.9,1.04,25
David Blough,46508,QB,PURDUE,12,26,5,0,0.0,0,0,36,0,0,0,19,0.0,8,19,273,3,0,71.3,56.0,66.9,56.5,,54.6,55.2,60.2,20,5,8,1,4,289,182,28,1,27,4,218,147,2.72,4.0,2.0,9
Justin Stockton,45705,HB,TEXAS TECH,11,53,11,0,0.0,0,0,154,3,6,11,110,47.7,3,11,315,0,8,83.1,62.6,31.0,,67.4,56.4,65.3,62.3,11,1,220,21,146,81,0,0,26,74,1,154,110,2.08,2.9,1.51,40
Christian Chapman,27211,QB,S DIEGO ST,14,13,1,0,0.0,0,0,-7,0,0,0,2,0.0,9,12,284,6,0,53.7,64.3,73.9,66.4,,60.0,50.2,60.0,18,4,0,0,1,545,236,40,0,13,0,229,106,2.0,4.3,0.0,0
Abdul Adams,40414,HB,OKLAHOMA,7,53,2,4,45.6,129,0,283,0,0,2,115,7.7,6,10,261,0,28,83.0,60.5,79.8,,59.6,60.8,60.4,58.2,57,0,25,3,40,73,0,0,3,56,0,283,115,2.17,5.3,0.63,23
Tyrone Swoopes,12267,QB,TEXAS,11,53,15,0,0.0,0,0,181,0,0,15,142,75.8,4,17,311,2,30,42.5,70.1,79.5,63.2,75.2,60.0,66.6,60.0,14,0,0,0,1,90,0,0,0,53,7,181,142,2.68,3.4,0.0,21
Rennie Childs,23687,HB,OKLA STATE,12,53,12,3,47.3,112,0,237,1,3,12,171,83.4,6,14,262,0,5,82.6,64.4,81.6,,56.1,65.8,64.9,48.9,67,0,29,5,62,63,0,0,7,58,7,237,171,3.23,4.5,0.47,44
Darrel Williams,13014,HB,LSU,10,52,9,2,18.0,42,0,233,0,2,9,146,54.2,6,12,211,0,26,82.5,70.7,82.5,,87.1,73.1,67.1,60.0,22,0,37,5,34,57,0,0,6,57,3,233,146,2.81,4.5,1.09,23
Darius Hoggins,45830,HB,LA LAFAYET,13,52,12,4,22.5,64,0,284,1,1,12,146,60.8,10,12,207,1,14,63.0,67.3,81.3,,84.0,57.7,64.4,78.1,19,0,34,8,61,77,0,0,9,60,1,284,146,2.81,5.5,0.56,38
Damion Jones-Moore,45768,HB,TOLEDO,12,51,14,3,29.9,84,0,281,0,0,14,159,80.8,6,10,316,0,27,82.6,66.4,79.0,,27.0,58.2,68.5,59.5,42,0,14,3,35,56,0,0,3,54,0,281,159,3.12,5.5,0.4,22
Kani Benoit,38917,HB,OREGON,9,51,4,3,36.3,109,0,300,0,1,4,208,36.4,6,13,264,1,16,60.3,69.0,80.5,,82.2,67.4,67.4,60.5,46,1,33,5,56,62,0,0,6,56,3,300,208,4.08,5.9,0.59,34
David Greene,16965,HB,UNLV,12,51,8,4,33.3,74,0,222,0,0,8,113,31.7,7,24,325,0,16,82.5,64.1,81.6,,67.9,66.9,63.7,53.3,27,0,44,5,41,82,0,0,7,56,8,222,113,2.22,4.4,1.07,35
Tyrrell Pigrome,46511,QB,MARYLAND,12,30,8,3,24.0,69,0,144,0,0,3,48,16.0,13,15,215,3,23,77.8,45.3,81.8,33.4,,,63.1,60.2,28,0,0,0,0,108,144,20,0,30,4,288,142,2.84,5.8,,4
Brandon Holloway,45729,HB,MISS STATE,9,50,5,4,34.1,77,0,226,2,1,5,118,21.8,6,9,227,0,11,84.1,62.2,81.6,,41.5,59.1,64.1,57.7,22,0,91,15,88,99,0,0,18,65,1,226,118,2.36,4.5,1.03,39
Myles Willis,45825,HB,BOSTON COL,13,50,8,5,49.7,153,0,308,0,0,8,165,51.8,10,11,121,0,36,83.1,68.8,81.4,,76.9,58.6,67.9,64.2,43,0,8,1,38,81,0,0,2,51,1,308,165,3.3,6.2,0.21,10
Adrian Killins Jr.,42425,HB,UCF,13,49,5,5,72.4,231,0,316,0,1,5,70,12.8,8,13,323,1,20,66.0,63.7,20.8,,20.3,72.1,61.1,56.3,87,1,198,18,85,100,0,0,28,67,4,319,70,1.43,6.5,2.33,18
Demario McCall,28012,HB,OHIO STATE,5,49,4,3,27.8,75,0,270,0,1,4,104,20.0,6,15,260,0,23,83.0,62.4,0.0,,74.0,67.8,61.7,55.2,39,1,84,4,38,60,0,0,4,53,3,270,104,2.12,5.5,2.21,26
Darrynton Evans,40692,HB,APP STATE,12,48,5,2,22.6,49,0,199,1,3,5,123,38.0,7,12,108,1,1,65.8,55.3,82.9,,85.6,49.0,55.5,66.8,25,0,32,6,26,76,0,0,9,54,0,217,123,2.56,4.5,1.23,41
Martell Pettaway,40633,HB,W VIRGINIA,3,49,11,6,41.9,109,0,260,0,1,11,153,73.5,10,13,343,0,5,82.3,59.7,0.0,,82.0,62.9,59.8,58.6,23,1,21,2,16,63,0,0,3,51,1,260,153,3.12,5.3,1.31,44
Bo Hardy,45047,HB,OHIO,5,48,9,1,8.0,18,1,225,0,0,9,130,47.8,9,12,259,1,28,61.9,62.6,0.0,,84.4,57.3,63.3,55.6,18,1,12,3,30,69,0,0,3,51,1,226,130,2.71,4.7,0.4,20
Denzal Brantley,45813,HB,IDAHO,12,49,9,4,36.0,81,0,225,0,2,9,181,76.7,4,13,185,0,23,83.0,64.1,6.3,,72.3,56.2,65.6,56.5,32,1,37,4,59,59,0,0,6,53,3,225,181,3.69,4.6,0.63,23
Drew Lock,39517,QB,MISSOURI,12,36,8,3,27.6,54,0,139,0,0,7,60,31.5,8,12,229,11,10,34.7,67.8,82.0,71.0,62.2,88.9,38.1,60.3,24,1,21,1,1,407,57,13,1,37,1,196,106,2.16,4.0,21.0,13
Reggie Gallaspy II,13818,HB,NC STATE,12,49,4,3,31.3,72,0,230,1,1,4,152,28.7,5,11,248,0,7,82.3,65.8,81.1,,86.9,53.8,65.1,69.6,37,0,9,5,44,73,0,0,6,54,2,230,152,3.1,4.7,0.2,41
Steven Montez,46465,QB,COLORADO,11,36,7,1,6.5,18,0,152,0,0,5,90,34.7,10,14,143,1,25,67.6,73.7,84.0,66.4,,57.9,74.4,60.0,32,1,0,0,1,156,125,13,0,36,1,277,147,3.0,5.7,0.0,2
Tyler O'Connor,46460,QB,MICH STATE,11,31,0,1,8.8,16,0,85,0,0,0,52,0.0,3,12,223,7,9,29.2,51.9,87.8,56.3,,50.5,40.9,60.3,16,0,0,0,3,301,96,18,0,31,0,181,72,1.47,3.7,0.0,5
