player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Ta'Zhawn Henry,77776,HB,TEXAS TECH,9,77,28,4,20.9,72,1,344,1,8,28,238,112.4,12,20,315,0,14,85.7,71.5,20.8,,81.9,76.9,70.8,59.2,19,1,133,22,119,92,0,0,25,99,3,344,238,3.09,4.5,1.12,63
Keshawn King,99612,HB,VA TECH,11,77,16,5,35.4,119,0,336,0,3,16,201,57.7,7,20,337,0,35,85.4,75.0,81.5,,83.5,77.3,73.2,48.1,54,0,154,9,36,109,0,0,11,86,2,336,201,2.61,4.4,4.28,39
James Charles,40069,HB,FAU,11,77,21,8,40.9,168,0,411,0,0,21,274,90.0,12,26,165,0,15,85.4,73.4,83.4,60.4,76.7,57.5,76.6,48.6,26,0,45,6,86,104,0,0,6,83,5,411,274,3.56,5.3,0.52,62
Kenny Pickett,60515,QB,PITTSBURGH,12,33,16,0,0.0,0,0,20,0,0,2,23,4.1,9,21,268,10,6,48.8,75.0,81.9,75.8,,74.4,56.6,61.1,30,2,3,1,2,318,280,44,1,34,2,300,219,2.84,3.9,1.5,9
Julian Ross,57363,HB,OHIO,9,76,4,1,7.4,21,0,284,0,1,4,160,13.2,4,17,259,0,11,85.2,66.4,84.2,,57.1,68.7,65.2,62.9,21,0,40,4,48,96,0,0,6,80,1,284,160,2.11,3.7,0.83,63
Jarveon Howard,77710,HB,SYRACUSE,11,76,22,6,39.1,131,0,335,0,3,22,225,87.1,11,21,304,1,29,68.8,68.7,81.7,,86.7,72.4,65.8,54.6,37,0,53,9,44,87,0,0,9,85,3,335,225,2.96,4.4,1.2,46
Josh Hokit,50305,HB,FRESNO ST,12,75,15,0,0.0,0,0,287,0,2,15,188,46.3,7,22,169,1,23,70.2,76.1,84.1,50.8,79.3,70.6,75.8,72.8,14,0,97,17,110,123,0,0,18,92,9,287,188,2.51,3.8,0.88,51
Brett Gabbert,97404,QB,MIAMI OH,14,46,11,0,0.0,0,0,32,0,0,3,35,5.0,5,15,221,6,4,67.7,64.5,72.9,65.1,81.4,60.0,56.1,60.1,31,4,0,0,1,418,172,29,0,46,3,204,139,1.85,2.7,0.0,21
Kelley Joiner Jr.,101124,HB,USF,11,74,11,3,31.3,120,0,383,0,0,11,169,30.3,10,16,327,1,49,67.9,68.7,81.6,,65.6,72.1,67.2,57.3,51,1,108,9,76,91,0,0,12,83,0,383,169,2.28,5.2,1.42,25
Jordan McCloud,101058,QB,USF,12,35,22,2,13.8,61,0,136,0,0,4,81,26.4,14,21,327,5,17,56.1,56.4,44.2,54.4,,,61.9,60.0,31,5,0,0,0,259,305,39,0,35,4,441,288,3.89,6.0,,10
DeAndre Torrey,83728,HB,N TEXAS,9,74,21,6,45.6,173,0,379,1,5,21,300,118.4,12,18,251,0,36,85.7,69.1,82.9,,25.3,61.7,75.5,55.3,54,0,97,15,147,87,0,0,19,89,2,379,300,4.05,5.1,0.66,35
Nakia Watson,83807,HB,WISCONSIN,14,74,11,4,26.3,86,0,327,0,1,11,188,39.6,6,15,349,2,38,50.4,56.9,83.1,,50.0,60.6,57.1,60.8,27,0,3,3,26,89,0,0,3,77,2,327,188,2.54,4.4,0.12,32
Cameron Carroll,77743,HB,TULANE,11,73,23,6,39.9,141,0,353,0,0,23,293,123.1,9,22,319,0,38,85.1,74.8,84.3,,74.8,54.4,78.0,52.6,41,0,0,2,62,134,0,0,4,75,4,353,293,4.01,4.8,0.0,35
Jo-El Shaw,77784,HB,KENT STATE,7,73,30,5,51.6,165,0,320,1,2,30,269,149.3,8,15,201,3,38,33.0,63.2,82.6,,62.3,52.9,64.9,62.9,54,0,46,6,82,88,0,0,7,79,2,320,269,3.68,4.4,0.56,35
Anthony D. Taylor,34014,HB,TEXAS ST,10,73,12,2,16.4,36,0,219,1,4,12,201,47.4,4,13,314,0,12,84.9,64.9,28.2,,57.5,64.6,66.8,53.5,20,1,110,20,131,97,0,0,23,93,2,219,201,2.75,3.0,0.84,61
Shannon Brooks,35029,HB,MINNESOTA,9,73,11,7,38.5,157,0,408,0,0,11,285,58.8,13,22,225,1,42,66.5,74.7,78.7,,82.3,53.6,72.6,60.0,28,0,0,0,20,77,0,0,0,73,2,408,285,3.9,5.6,0.0,31
Jabari Laws,82085,QB,ARMY,10,72,14,7,48.6,245,0,503,0,0,14,306,82.6,13,19,114,3,9,34.4,80.7,56.9,72.3,,59.8,73.8,60.4,83,2,0,0,1,183,1,1,0,72,4,504,312,4.27,6.9,0.0,30
Chase Garbers,60356,QB,CAL,9,34,9,2,10.6,36,0,110,0,0,3,73,18.9,15,24,130,3,3,58.2,77.8,63.4,76.6,,,66.2,60.0,19,3,0,0,0,243,229,39,0,34,3,339,202,2.77,4.6,,12
Darius Pinnix Jr.,57192,HB,E CAROLINA,4,73,12,4,28.1,89,0,317,0,4,12,225,63.2,9,22,156,0,26,84.8,68.2,82.2,,74.6,69.6,66.5,61.0,26,0,14,5,80,94,0,0,5,78,4,317,225,3.08,4.3,0.18,45
Corey Dauphine,45901,HB,TULANE,12,72,32,9,49.2,282,0,573,0,0,32,389,236.8,22,27,319,1,31,67.2,83.2,82.0,,81.2,52.4,82.3,67.8,57,0,6,1,40,98,0,0,2,73,7,573,389,5.4,8.0,0.15,41
Khalil Tate,40237,QB,ARIZONA,11,41,17,4,24.9,139,0,250,0,0,10,152,90.4,17,25,109,3,18,64.3,75.8,87.3,71.6,,60.0,70.2,60.0,84,0,0,0,1,251,308,31,0,41,3,558,219,3.04,7.8,0.0,17
Stephen Carr,57453,HB,USC,10,72,26,6,47.5,189,0,398,1,10,26,243,130.6,12,22,326,1,18,69.9,75.5,26.7,,49.4,72.3,78.5,70.8,60,1,139,21,134,80,0,0,23,93,5,398,243,3.38,5.5,1.04,54
Chris Rodriguez Jr.,83689,HB,KENTUCKY,12,71,23,10,52.9,282,0,533,1,0,23,313,140.8,16,26,202,2,12,49.4,74.2,82.8,,52.0,29.0,79.7,62.9,64,0,6,1,43,149,0,0,4,72,6,533,313,4.41,7.5,0.14,59
Christian Beal-Smith,55433,HB,WAKE,8,71,15,4,26.3,80,0,304,0,1,15,194,56.8,10,17,339,0,31,85.2,65.4,81.9,,32.8,72.9,66.9,51.8,25,0,25,6,42,102,0,0,7,77,2,304,194,2.73,4.3,0.6,40
Trevon Woolfolk,83781,HB,TROY,10,71,17,3,16.4,47,0,287,0,2,17,224,72.2,5,17,318,0,15,84.7,76.9,82.4,,40.1,68.0,78.6,58.5,17,0,42,12,69,81,0,0,12,83,3,287,224,3.15,4.0,0.61,52
Chad Magyar,83785,HB,UNLV,8,69,7,5,30.4,112,0,369,0,1,7,215,32.0,10,20,325,2,17,66.9,67.7,82.9,,53.9,56.9,71.8,49.9,26,0,40,9,118,86,0,0,10,78,1,369,215,3.12,5.3,0.34,51
Davon Tucker,35009,HB,W MICHIGAN,13,69,13,7,40.9,144,0,352,0,1,13,187,53.4,12,24,347,0,5,84.7,68.8,81.5,,72.8,53.5,70.6,56.3,34,0,11,2,86,78,0,0,2,71,2,352,187,2.71,5.1,0.13,64
Jordan Love,40306,QB,UTAH ST,13,42,8,3,20.3,54,0,129,0,0,6,54,18.4,7,17,329,13,2,32.3,75.3,82.6,76.8,,60.0,52.6,60.0,22,1,0,0,1,357,137,27,0,42,0,266,113,1.64,3.9,0.0,23
Sheldon Evans,83699,HB,MARSHALL,11,69,20,9,42.5,159,0,374,1,1,20,264,111.6,12,20,214,1,8,68.6,76.2,80.4,,67.2,51.0,77.5,63.4,22,0,34,3,45,97,0,0,5,72,1,374,264,3.83,5.4,0.76,61
Sean Tyler,97124,HB,W MICHIGAN,13,68,16,5,40.6,156,0,384,1,2,16,212,75.8,10,21,347,1,6,66.6,70.4,80.0,,80.9,60.7,69.6,59.5,61,0,45,6,37,73,0,0,9,74,5,384,212,3.12,5.6,1.22,59
Titus Swen,97314,HB,WYOMING,6,68,23,3,34.7,121,0,349,0,0,23,273,130.1,4,12,351,1,26,65.5,74.3,80.7,,73.1,73.5,71.6,62.1,59,0,46,3,19,87,0,0,3,71,1,349,273,4.01,5.1,2.42,42
Kenan Christon,100601,HB,USC,7,68,8,5,40.5,148,0,365,2,5,8,153,37.0,9,15,326,1,14,67.3,62.8,21.0,,53.9,62.2,64.0,60.2,55,1,126,11,94,76,0,0,13,79,2,365,153,2.25,5.4,1.34,54
Devwah Whaley,25517,HB,ARKANSAS,12,68,10,4,30.9,86,1,278,2,2,10,141,29.6,7,18,111,1,21,67.4,65.9,82.4,,79.9,63.6,66.2,53.8,25,1,141,16,114,110,0,0,25,84,4,278,141,2.07,4.1,1.24,46
Brenden Brady,83795,HB,UTSA,12,67,13,2,13.5,39,0,288,2,4,13,183,57.3,9,19,331,1,18,67.9,64.0,82.6,,59.1,64.4,65.0,51.8,24,0,115,14,122,94,0,1,18,81,2,288,188,2.76,4.2,0.94,49
Jaylen Thomas,97201,HB,COLO STATE,10,68,12,0,0.0,0,0,222,1,4,12,151,43.3,3,17,144,0,12,84.5,66.0,83.3,,72.5,75.2,63.0,59.0,14,0,113,14,104,84,0,0,15,82,3,222,151,2.22,3.3,1.09,54
Andrew Clair,57167,HB,BOWL GREEN,4,68,12,3,24.6,60,0,244,0,2,12,139,36.7,4,17,122,1,30,67.2,74.7,83.5,,70.4,70.3,73.3,67.1,22,0,71,10,60,97,0,0,13,78,4,244,139,2.04,3.6,1.18,36
Drew Plitt,39879,QB,BALL ST,12,34,11,2,21.1,72,0,98,0,0,2,40,6.7,12,21,117,13,2,41.4,66.2,89.9,63.6,,,63.4,60.5,51,2,2,1,0,462,243,33,1,35,5,341,219,3.27,5.1,,11
Patrick Carr,34491,HB,HOUSTON,6,67,12,5,38.9,148,0,380,1,0,12,203,49.1,13,19,182,0,14,84.4,74.4,82.5,,75.1,52.7,78.4,48.8,68,0,38,7,58,106,0,0,9,74,4,380,203,3.03,5.7,0.66,50
Tommy DeVito,60545,QB,SYRACUSE,12,24,8,2,25.7,96,0,104,0,0,2,19,6.3,11,17,304,4,8,59.2,52.4,62.5,58.4,62.2,47.3,40.9,60.2,60,7,4,1,4,321,269,43,1,25,2,373,192,2.87,5.6,1.0,6
Shea Patterson,40688,QB,MICHIGAN,13,46,3,3,20.9,52,0,134,0,0,3,37,5.2,9,18,222,12,8,24.0,72.7,89.6,75.4,,60.0,48.1,60.3,22,3,0,0,1,387,115,21,0,46,5,249,49,0.73,3.7,0.0,25
Jordan Nettles,57352,HB,N ILLINOIS,12,67,23,5,43.8,120,0,274,3,0,23,219,105.9,9,13,254,1,22,65.6,66.1,81.7,,82.4,30.4,69.4,69.7,34,1,8,4,43,84,0,0,7,71,0,274,219,3.27,4.1,0.19,40
Jack Abraham,40557,QB,SO MISS,13,45,5,1,8.4,21,0,101,0,0,2,56,5.4,10,26,296,10,7,33.2,78.0,63.9,77.6,,79.1,62.2,60.6,37,6,9,1,2,359,148,22,1,46,6,249,135,2.01,3.7,4.5,8
Devonte Lee,83721,HB,NEVADA,9,66,24,4,41.7,126,0,302,0,4,24,234,137.9,9,29,239,2,14,65.3,89.3,84.1,,54.8,67.5,88.7,58.0,51,0,44,6,44,71,0,0,6,72,7,302,234,3.55,4.6,1.0,49
Gary Brightwell,57133,HB,ARIZONA,10,66,18,3,39.5,154,0,390,1,2,18,287,124.2,9,20,109,0,13,84.4,78.1,9.4,,18.0,52.1,82.1,75.0,94,1,59,4,66,87,0,0,6,70,5,390,287,4.35,5.9,0.89,53
Tommy Stevens,28301,QB,MISS STATE,9,45,10,5,31.2,148,0,309,0,0,7,159,55.0,19,26,227,4,32,58.5,69.2,57.3,67.9,,,64.4,60.0,46,3,0,0,0,213,166,21,0,45,4,475,232,3.52,7.2,,6
V'Lique Carter,76628,HB,PITTSBURGH,13,65,14,3,26.7,65,0,243,4,3,14,164,52.3,6,13,268,0,41,84.0,69.3,82.9,,69.1,57.6,71.6,84.8,26,0,183,17,116,83,0,0,26,82,0,243,164,2.52,3.7,1.58,19
Sam Howell,97599,QB,N CAROLINA,13,43,10,2,13.0,32,0,100,0,1,6,76,26.9,5,13,245,10,7,47.6,82.0,75.8,83.3,,92.0,53.0,60.3,24,3,23,3,3,438,147,22,3,46,1,247,121,1.86,3.8,7.67,14
Israel Tucker,40566,HB,LA TECH,10,65,19,5,38.3,130,0,339,1,3,19,224,97.2,8,15,208,0,16,84.3,75.2,83.4,,39.7,57.8,82.2,57.0,54,0,109,13,89,96,0,0,15,78,2,339,224,3.45,5.2,1.22,46
Ra'Von Bonner,57238,HB,ILLINOIS,12,65,4,0,0.0,0,0,222,0,3,4,130,20.3,5,16,187,0,21,84.4,63.0,12.0,,47.8,65.8,63.6,57.3,14,1,67,4,61,90,0,0,4,69,3,222,130,2.0,3.4,1.1,44
Armand Shyne,45824,HB,TEXAS TECH,8,65,8,5,40.4,151,0,374,0,4,8,194,46.5,9,19,315,0,6,84.1,72.4,81.6,,19.0,64.9,76.4,66.7,69,0,58,12,97,76,0,0,14,77,3,374,194,2.98,5.8,0.6,59
Kato Nelson,40264,QB,AKRON,10,15,17,0,0.0,0,1,7,0,0,2,9,8.0,11,18,102,6,2,34.3,57.5,28.5,58.6,,54.3,58.5,60.0,17,6,0,0,1,137,316,50,1,15,0,323,235,3.62,5.0,0.0,8
Trace Christian,57190,HB,E CAROLINA,7,65,9,2,13.5,36,0,267,1,1,9,209,46.6,9,18,156,1,29,65.0,64.9,80.9,,68.4,45.0,66.8,61.2,21,0,25,4,58,87,0,0,7,69,0,267,209,3.22,4.1,0.43,36
Harry Trotter,57275,HB,KANSAS ST,13,64,8,2,12.5,32,1,255,0,0,8,143,26.7,4,13,199,0,36,84.2,65.0,0.0,,52.8,59.0,68.0,59.9,17,3,16,3,70,111,0,0,5,67,3,255,143,2.23,4.0,0.23,27
Rhamondre Stevenson,98689,HB,OKLAHOMA,12,64,15,10,67.2,346,0,515,0,2,15,375,134.6,16,22,261,2,23,47.1,86.6,81.3,,65.4,83.5,81.6,77.9,75,0,87,10,50,120,0,0,10,74,6,515,375,5.86,8.0,1.74,41
Tyrion Davis-Price,99169,HB,LSU,14,64,12,3,22.7,67,0,295,1,2,12,164,48.5,7,24,211,0,26,84.0,72.8,4.7,,46.8,58.6,76.4,58.4,33,1,73,10,71,68,0,0,11,74,6,295,164,2.56,4.6,1.03,38
Levi Lewis,60428,QB,LA LAFAYET,14,33,17,2,11.5,36,0,115,0,0,4,47,17.3,13,20,207,8,3,36.4,72.1,74.4,73.4,62.2,,54.5,60.2,19,4,0,0,0,475,197,30,0,33,3,312,173,2.75,5.0,,18
Tayon Fleet-Davis,57290,HB,MARYLAND,10,63,7,1,7.9,21,0,265,0,3,7,169,34.4,7,17,215,1,15,66.1,67.9,82.5,,48.2,62.7,71.0,51.2,21,0,181,15,85,101,0,0,16,78,2,265,169,2.68,4.2,2.13,45
Khalan Laborn,57204,HB,FLORIDA ST,10,63,12,5,41.8,124,0,297,0,1,12,202,57.1,10,16,167,0,15,83.8,72.7,18.3,,78.6,74.8,69.7,57.5,40,1,66,10,64,79,0,0,10,73,4,297,202,3.21,4.7,1.03,47
Chris Robison,60378,QB,FAU,14,38,11,0,0.0,0,0,30,0,0,6,61,25.3,5,8,165,4,9,76.6,78.6,90.0,80.3,,53.8,51.0,60.0,14,2,0,0,2,388,104,25,0,38,2,134,146,2.32,2.1,0.0,21
Aidan Smith,40310,QB,NWESTERN,8,47,15,2,15.6,41,0,184,0,0,13,131,77.1,6,17,256,6,10,39.9,50.6,71.7,49.1,,57.0,56.6,60.3,22,2,0,0,0,214,79,16,0,47,1,263,190,3.02,4.2,,31
Ryan Agnew,33451,QB,S DIEGO ST,12,36,10,0,0.0,0,0,71,0,0,4,43,12.9,9,19,284,4,0,68.3,80.5,74.2,77.4,,60.0,70.3,60.0,19,2,-9,1,1,449,180,27,1,37,1,251,123,1.95,4.0,-9.0,5
Matt LaRoche,57213,HB,GA SOUTHRN,12,62,7,4,39.9,133,0,333,0,1,7,212,42.7,8,12,174,2,11,43.1,56.6,84.8,,59.5,55.9,56.9,58.3,75,0,-6,2,28,210,0,0,4,64,1,333,212,3.42,5.4,-0.21,49
Christian Anderson,60339,QB,ARMY,6,56,15,5,36.4,166,0,392,0,0,12,235,89.9,14,27,114,5,15,47.2,71.9,30.3,33.7,,,81.9,60.0,48,2,0,0,0,158,64,6,0,56,4,456,272,4.39,7.4,,21
Kylan Watkins,63239,HB,MEMPHIS,11,62,18,5,45.8,149,0,325,0,1,18,212,97.0,6,12,218,0,37,84.0,79.9,81.8,,52.5,66.5,81.3,51.8,72,0,40,5,50,96,0,0,6,67,3,325,212,3.42,5.2,0.8,25
Brandon Lee,100267,HB,AKRON,12,62,7,3,30.4,55,0,181,8,2,7,119,22.4,5,8,102,2,10,47.6,49.5,22.5,,84.3,37.4,58.7,48.4,20,1,113,15,125,72,0,0,27,77,0,181,119,1.92,2.9,0.9,52
Andrew Van Buren,83636,HB,BOISE ST,14,62,15,4,29.8,79,0,265,1,0,15,167,57.7,7,13,120,2,23,45.9,61.0,0.0,,23.3,57.6,66.1,69.0,32,2,47,8,70,86,0,0,9,70,2,265,167,2.69,4.3,0.67,39
Ricky Person Jr.,77725,HB,NC STATE,7,61,11,3,21.2,47,0,222,0,0,11,173,45.2,8,17,248,0,7,83.7,71.5,82.3,,66.2,62.0,72.7,58.7,16,0,99,8,76,72,0,0,11,69,3,222,173,2.84,3.6,1.3,54
Seth Paige,83671,HB,GA STATE,7,61,13,7,47.4,192,0,405,0,0,13,178,62.2,11,18,175,0,4,83.7,74.6,79.8,,69.5,51.3,75.2,57.7,65,0,0,0,37,83,0,0,1,61,4,405,178,2.92,6.6,0.0,57
Cephus Johnson III,60530,QB,S ALABAMA,8,53,8,2,16.2,42,0,190,0,0,3,108,11.5,6,16,288,6,24,42.5,46.4,71.3,40.3,,,63.3,60.0,27,1,0,0,0,232,70,8,0,53,4,260,159,2.61,4.3,,16
Kam Martin,42395,HB,AUBURN,12,61,5,4,35.4,118,0,333,1,0,5,205,26.3,8,13,115,0,28,83.6,60.1,80.3,,24.0,49.1,65.3,42.9,52,0,21,3,54,85,0,0,6,64,2,333,205,3.36,5.5,0.39,33
Marcus Childers,40476,QB,N ILLINOIS,9,49,7,5,45.9,185,0,306,0,0,5,62,12.9,13,22,254,6,23,29.1,49.1,83.5,36.5,,57.0,65.1,60.0,70,1,0,0,1,192,97,12,0,49,5,403,124,2.03,6.6,0.0,9
Steven Anderson,60542,HB,SO MISS,12,61,13,0,0.0,0,0,194,0,0,13,162,54.8,2,13,296,0,27,83.9,75.0,81.2,,77.2,56.1,74.4,59.0,11,0,8,2,32,71,0,0,2,63,3,194,162,2.66,3.2,0.25,34
Carlos Davis,83755,HB,S ALABAMA,11,60,13,4,35.5,89,0,251,0,2,13,188,71.2,8,13,288,2,22,43.9,62.4,81.7,,23.2,68.0,61.8,65.0,36,0,43,6,38,101,0,0,6,66,2,251,188,3.13,4.2,1.13,38
Amare Jones,77742,WR,TULANE,12,60,20,9,59.4,228,0,384,2,4,20,235,100.0,12,19,319,1,37,67.0,78.1,48.0,90.9,78.0,74.7,75.6,55.2,57,2,367,34,146,185,0,0,47,94,4,384,235,3.92,6.4,2.51,14
Ishod Byarm,84534,HB,CHARLOTTE,11,60,11,3,45.8,137,0,299,1,1,11,196,59.4,5,12,136,0,11,83.8,67.4,82.8,,42.6,56.1,69.7,61.5,68,0,41,6,65,97,0,0,10,66,5,299,196,3.27,5.0,0.63,49
Nate Stanley,46565,QB,IOWA,13,48,6,1,8.2,16,0,137,0,0,2,75,6.5,5,28,192,3,5,82.1,87.6,81.8,82.0,,54.3,80.8,60.0,16,4,0,0,1,398,59,12,0,48,1,196,161,2.68,3.3,0.0,2
Vincent Davis,99593,HB,PITTSBURGH,10,60,21,3,35.7,115,0,322,1,2,21,195,115.0,7,15,268,2,24,63.5,69.7,82.1,,59.8,49.3,74.4,53.4,61,0,28,5,72,68,0,0,7,65,5,322,195,3.25,5.4,0.39,30
Mulbah Car,40929,HB,HOUSTON,4,59,17,6,47.7,179,0,375,1,0,17,224,107.6,12,17,182,0,18,83.7,76.2,80.8,,76.3,40.3,77.4,63.3,44,0,-5,1,34,69,0,0,3,60,3,375,224,3.8,6.4,-0.15,41
Devin Brumfield,83788,HB,UTAH,14,59,12,3,24.0,63,0,262,1,1,12,197,63.8,7,16,328,2,11,44.3,69.2,83.0,,68.3,58.7,70.2,62.4,30,0,41,9,57,107,0,0,10,68,2,262,197,3.34,4.4,0.72,47
Kaleb Barker,46494,QB,TROY,12,27,5,1,6.0,19,0,98,0,0,1,41,5.6,13,22,318,9,2,27.4,77.7,81.4,76.4,,73.0,62.3,60.0,22,2,0,0,4,273,218,32,0,27,2,316,155,2.63,5.4,0.0,14
Jett Duffey,41634,QB,TEXAS TECH,10,23,16,0,0.0,0,0,56,0,0,4,30,21.7,11,12,315,2,6,65.6,87.1,88.4,89.5,62.2,51.6,55.0,60.0,19,2,14,1,1,253,239,36,1,24,1,295,230,3.9,5.0,14.0,14
Davion Johnson,57295,HB,MIAMI OH,14,59,4,1,9.7,17,0,176,0,5,4,128,27.1,4,11,221,0,28,83.6,72.0,81.8,,63.7,87.8,67.0,66.1,17,0,128,13,54,77,0,0,15,72,2,176,128,2.17,3.0,2.37,31
Josh Fields,57459,HB,UTEP,11,59,7,7,51.0,159,0,312,1,1,7,198,41.9,9,13,330,0,8,63.9,64.6,81.8,,65.0,48.6,65.6,67.0,30,0,7,5,54,89,0,0,9,64,0,312,198,3.36,5.3,0.13,51
Isaiah Bowser,66123,HB,NWESTERN,5,59,10,3,25.5,52,0,204,1,2,10,135,41.6,8,8,256,0,19,83.4,63.2,80.6,,28.6,53.7,66.2,58.1,21,0,24,7,48,75,0,0,9,66,0,204,135,2.29,3.5,0.5,40
Sione Finau,83640,HB,BYU,6,58,6,5,34.7,122,0,352,0,1,6,150,29.2,11,15,128,1,8,63.6,71.5,81.3,,40.8,59.2,73.2,56.7,46,1,29,4,53,71,0,0,6,62,2,352,150,2.59,6.1,0.55,50
Brandon Peters,40416,QB,ILLINOIS,11,34,10,4,30.4,119,0,194,0,0,4,64,22.1,15,17,187,10,8,29.0,66.3,59.5,67.6,,52.7,56.6,60.2,54,4,0,0,2,336,197,24,1,34,3,391,151,2.6,6.7,0.0,18
Marcel Dancy,83642,HB,CAL,12,58,15,3,23.5,58,0,247,1,4,15,161,67.6,6,12,130,0,9,83.5,71.5,83.5,,46.3,64.5,75.1,57.3,23,0,153,20,114,77,0,0,23,78,2,247,161,2.78,4.3,1.34,49
Dylan Hopkins,83571,QB,UAB,10,52,11,5,52.7,148,0,247,0,0,10,127,47.0,8,14,321,1,19,68.3,57.0,65.7,52.1,,,62.4,60.0,78,1,0,0,0,208,34,6,0,52,1,281,140,2.41,4.8,,24
Keyon Henry-Brooks,98564,HB,VANDERBILT,11,56,20,2,32.1,81,0,252,1,6,20,200,129.0,5,11,333,0,11,83.2,70.3,83.1,,78.1,59.1,73.6,47.6,61,0,57,16,91,70,0,0,18,72,1,252,200,3.57,4.5,0.63,45
Layne Hatcher,82068,QB,ARK STATE,10,29,5,1,7.5,15,0,70,0,0,1,27,3.2,7,14,113,9,9,52.1,85.7,78.8,90.0,,54.3,48.6,60.1,22,3,0,0,1,286,129,27,1,29,1,199,63,1.13,3.6,0.0,2
Shaun Shivers,83634,HB,AUBURN,12,56,10,3,23.4,66,0,282,0,0,10,162,48.2,8,12,115,1,28,63.2,62.9,79.8,,57.9,53.9,64.5,53.7,27,0,1,4,30,83,0,0,4,60,3,282,162,2.89,5.0,0.03,18
Kell Walker,45957,FB,ARMY,13,56,10,8,50.4,205,1,407,0,0,10,135,40.2,15,19,114,0,10,83.1,65.5,59.7,60.0,45.7,52.0,71.4,63.1,59,3,44,4,94,575,0,0,8,60,3,407,135,2.41,7.3,0.47,26
Jon Wassink,34650,QB,W MICHIGAN,13,28,9,4,35.1,157,0,219,0,0,5,67,42.7,15,19,347,7,2,56.0,72.5,89.8,69.8,,60.0,64.8,60.1,60,2,0,0,0,426,228,28,0,28,3,447,207,3.7,8.0,,19
CJ Williams,57323,HB,NAVY,13,55,10,5,32.9,98,0,289,0,0,10,121,35.5,11,17,237,0,18,83.4,81.7,86.6,83.7,54.8,70.9,71.0,76.3,27,0,210,7,96,376,9,1,16,62,3,298,128,2.29,5.3,2.19,8
Sean McGrew,40698,HB,WASHINGTON,9,55,7,4,34.2,117,0,342,0,0,7,145,28.4,10,15,340,0,30,83.6,77.7,81.3,,75.4,64.7,78.7,59.3,44,0,38,10,52,70,0,0,10,65,1,342,145,2.64,6.2,0.73,25
Steven Montez,46465,QB,COLORADO,12,35,6,3,19.1,53,0,144,0,0,4,57,18.6,13,18,143,4,1,69.0,73.4,74.3,71.8,62.2,60.0,64.1,60.8,20,4,0,0,1,388,134,20,0,35,3,278,101,1.84,5.1,0.0,13
Dillon Gabriel,86272,QB,UCF,13,48,8,1,12.0,22,0,148,0,0,8,64,22.2,11,19,323,6,18,69.4,81.4,81.3,80.3,,54.3,63.3,60.1,22,4,0,0,1,370,36,6,0,48,4,184,83,1.54,3.4,0.0,18
Quincy Patterson II,77626,QB,VA TECH,6,51,11,2,31.5,73,0,226,0,0,8,153,47.1,8,10,337,3,26,46.6,55.6,47.4,53.2,,,59.8,60.0,53,1,0,0,0,92,6,3,0,51,2,232,175,3.24,4.3,,18
Nick Gibson,34474,HB,MISS STATE,11,54,19,9,52.2,226,0,433,1,2,19,234,156.9,12,19,227,2,15,39.0,79.7,80.6,,21.5,54.6,88.7,55.2,47,0,34,4,75,81,0,0,6,58,6,433,234,4.33,8.0,0.45,39
Loren Easly,34866,HB,N TEXAS,7,54,9,4,32.8,79,0,241,0,0,9,152,45.2,6,16,251,1,23,56.3,63.2,0.0,,85.4,61.2,62.1,68.2,24,1,26,2,45,60,0,0,2,56,1,241,152,2.81,4.5,0.58,31
Trey Sermon,57372,HB,OKLAHOMA,9,54,17,8,52.5,202,0,385,0,1,17,176,94.6,14,16,261,0,33,83.0,77.0,82.4,,81.5,60.0,81.3,50.9,32,0,71,8,79,99,0,0,11,62,4,385,176,3.26,7.1,0.9,21
Dameon Pierce,83659,HB,FLORIDA,12,54,13,4,55.4,169,0,305,0,3,13,239,122.1,7,13,163,1,19,61.3,66.1,81.8,,83.0,54.6,68.3,59.9,75,0,30,4,69,76,0,0,4,58,4,305,239,4.43,5.6,0.43,35
Mitchell Guadagni,34779,QB,TOLEDO,6,29,4,4,20.7,80,0,142,0,0,1,65,7.5,17,24,316,3,13,42.5,75.4,69.7,73.1,,,67.3,60.0,31,1,5,1,0,203,245,24,1,30,4,387,127,2.4,7.3,,12
Trestan Ebner,57159,HB,BAYLOR,14,53,15,5,51.4,131,0,255,2,4,15,136,63.3,9,10,118,0,18,82.7,76.3,81.7,,48.8,88.4,73.0,55.7,55,0,317,24,91,71,0,0,31,77,3,255,136,2.57,4.8,3.48,34
Tobias Oliver,62976,WR,GA TECH,12,44,15,4,33.7,100,2,251,1,0,14,204,118.0,10,14,176,4,5,34.4,61.8,29.9,37.3,,58.6,75.6,62.4,39,4,106,11,95,180,46,8,18,55,2,297,239,4.6,5.7,1.12,34
