player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Reggie Wayne,800,WR,IND,15,10.0,2,58.2,,0,0,0,12.3,9,40,14,1,42.1,44.4,63.4,,63.3,0.0,0,5,80,0.0,0,597,2,64,94.6,565,61.6,368,67.2,110,2,38.4,229,779,272,4.3,12.2,1.38
A.J. Green,6156,WR,CIN,13,13.8,10,63.3,,0,0,0,5.5,4,47,7,2,81.6,23.6,84.7,,86.8,0.3,1,6,81,0.0,0,380,5,69,92.6,352,15.0,57,90.0,109,6,84.7,322,1041,312,4.5,15.1,2.96
James Jones,3694,WR,OAK,16,9.2,9,67.6,,0,0,0,5.2,4,40,23,3,67.3,27.5,65.7,,66.0,0.2,1,1,42,0.0,0,547,5,73,95.4,522,59.2,324,98.8,108,6,40.6,222,666,231,3.2,9.1,1.28
Mike Wallace,5007,WR,MIA,16,14.6,9,62.0,,0,0,0,5.6,4,47,17,1,67.5,27.4,72.5,,74.0,0.2,1,1,50,0.0,0,534,2,67,93.6,500,20.2,108,114.0,108,10,79.0,422,862,246,3.7,12.9,1.72
Jarvis Landry,8698,WR,MIA,16,5.0,11,80.0,,0,0,0,2.3,2,48,17,1,90.2,29.7,78.0,,77.2,0.4,2,4,25,0.0,0,465,0,84,92.9,432,77.6,361,96.6,105,5,19.1,89,755,448,5.3,9.0,1.75
Cecil Shorts,6266,WR,JAX,13,9.1,4,52.0,,0,0,2,11.7,7,26,15,1,47.9,25.5,62.4,,61.7,0.6,3,4,53,0.0,0,507,4,53,93.9,476,18.7,95,55.1,102,1,80.7,409,557,273,5.2,10.5,1.17
Michael Crabtree,4933,WR,SF,16,8.7,10,66.7,,0,0,3,12.8,10,35,28,0,37.1,81.2,66.1,,65.6,0.4,2,2,51,0.0,0,505,4,68,93.7,473,21.6,109,91.1,102,4,78.0,394,698,266,3.9,10.3,1.48
Brandon Marshall,3064,WR,CHI,13,12.3,10,60.4,,0,0,2,9.0,6,41,6,1,60.3,45.8,74.8,77.0,71.9,0.4,2,4,47,0.4,2,515,7,61,93.4,481,48.5,250,92.1,101,8,51.1,263,721,228,3.7,11.8,1.5
Andrew Hawkins,6125,WR,CLV,15,8.6,11,62.4,,0,0,1,6.0,4,44,8,0,72.8,81.3,83.5,66.3,81.9,0.5,2,3,65,0.2,1,429,2,63,94.6,406,57.1,245,82.3,101,2,41.3,177,824,404,6.4,13.1,2.03
Le'Veon Bell,7829,HB,PIT,16,1.0,29,83.0,,0,0,0,4.6,4,41,25,0,80.3,91.6,80.8,83.4,77.1,0.3,2,1,48,14.6,89,609,1,83,81.0,493,13.1,80,108.1,100,3,6.9,42,854,827,10.0,10.3,1.73
Larry Fitzgerald,1724,WR,ARZ,14,9.9,11,63.0,,0,0,1,1.6,1,39,1,1,90.2,48.4,76.1,68.7,74.0,1.3,7,0,80,1.3,7,553,2,63,91.7,507,59.7,330,93.9,100,2,39.1,216,784,333,5.3,12.4,1.55
Delanie Walker,3120,TE,TEN,15,9.8,18,63.0,,0,0,1,8.7,6,35,31,2,53.1,26.2,74.0,72.4,70.1,28.8,153,7,68,4.5,24,532,3,63,90.4,481,56.2,299,75.8,100,4,13.5,72,890,414,6.6,14.1,1.85
Pierre Garcon,4519,WR,WAS,16,9.7,11,68.7,,0,0,0,2.9,2,32,32,0,90.3,81.3,70.4,,70.0,0.0,0,4,70,0.0,0,583,3,68,93.1,543,14.2,83,84.2,99,3,85.8,500,752,349,5.1,11.1,1.38
Antonio Gates,1609,TE,SD,16,10.0,3,70.4,,0,0,0,2.8,2,44,27,1,80.8,47.6,72.3,58.9,73.4,20.7,119,5,34,2.3,13,576,3,69,90.8,523,62.8,362,114.0,98,12,16.5,95,821,260,3.8,11.9,1.57
Robert Woods,7822,WR,BUF,16,9.6,6,65.3,,0,0,1,11.1,8,36,4,1,52.2,48.3,68.6,,68.1,0.3,2,2,37,0.0,0,608,2,64,94.9,577,49.2,299,94.6,98,5,50.5,307,697,208,3.3,10.9,1.21
Jordan Matthews,8677,WR,PHI,16,9.4,9,68.4,,0,0,0,6.9,5,42,24,0,67.5,81.0,72.2,,72.8,0.6,3,1,44,0.0,0,512,2,67,94.7,485,92.6,474,119.3,98,8,6.4,33,876,399,6.0,13.1,1.81
Mohamed Sanu,7084,WR,CIN,16,10.9,8,57.7,,0,0,0,20.0,14,37,7,0,28.1,81.8,67.6,70.6,65.4,0.2,1,2,76,0.2,1,566,2,56,92.4,523,59.5,337,92.7,97,5,39.2,222,790,334,6.0,14.1,1.51
Marques Colston,3197,WR,NO,16,11.5,5,61.5,,0,0,0,11.9,8,47,20,1,32.6,41.8,65.3,68.9,64.3,0.2,1,4,57,0.7,4,613,1,59,94.5,579,74.9,459,92.4,96,5,25.0,153,902,298,5.1,15.3,1.56
John Brown,8726,WR,ARZ,16,15.6,1,51.1,,0,0,0,5.9,3,31,1,0,71.5,79.8,69.7,,69.9,0.0,0,2,75,0.0,0,499,2,48,92.0,459,43.3,216,84.4,94,5,56.5,282,696,179,3.7,14.5,1.52
Michael Floyd,7019,WR,ARZ,16,18.7,2,50.5,,0,0,0,9.6,5,34,1,3,63.3,20.0,69.4,77.4,65.1,0.5,3,3,63,0.5,3,638,3,47,91.5,584,20.5,131,90.1,93,6,79.0,504,844,112,2.4,18.0,1.45
Mychal Rivera,7965,TE,OAK,16,8.7,2,63.0,,0,0,2,7.9,5,29,23,3,57.4,21.5,53.1,68.2,56.5,46.7,265,5,33,8.6,49,567,5,58,87.1,494,45.0,255,70.7,92,4,6.5,37,534,180,3.1,9.2,1.08
Andre Holmes,6489,WR,OAK,16,14.8,1,51.6,,0,0,0,9.6,5,33,23,0,58.1,79.3,63.9,52.1,62.7,0.2,1,3,77,0.2,1,497,3,47,95.2,473,12.1,60,77.8,91,4,87.7,436,693,195,4.1,14.7,1.47
Jared Cook,5012,TE,SL,16,9.1,4,57.1,,0,0,1,8.8,5,32,26,0,62.4,80.3,72.4,73.2,70.8,33.5,152,4,59,5.9,27,454,6,52,88.8,403,54.0,245,72.1,91,3,8.4,38,650,278,5.3,12.5,1.61
Riley Cooper,5682,WR,PHI,16,12.6,3,60.4,,0,0,0,5.2,3,26,24,1,74.4,40.0,59.1,,57.7,0.3,2,5,50,0.0,0,590,4,55,95.4,563,10.7,63,67.0,91,3,88.3,521,577,159,2.9,10.5,1.02
Allen Hurns,8931,WR,JAX,16,11.3,6,56.0,,0,0,1,12.1,7,26,15,0,45.4,79.5,62.0,,61.4,0.4,2,4,63,0.0,0,546,2,51,94.5,516,63.9,349,83.4,91,6,34.8,190,677,201,3.9,13.3,1.31
Doug Baldwin,6615,WR,SEA,16,9.4,9,73.3,,0,0,0,4.3,3,42,29,0,73.1,87.6,77.4,66.5,75.6,1.1,6,2,49,0.6,3,526,0,66,95.1,500,58.2,306,103.2,90,3,40.7,214,825,342,5.2,12.5,1.65
Dwayne Bowe,3639,WR,KC,15,9.2,6,66.7,,0,0,1,10.4,7,41,16,2,51.9,46.5,71.7,,69.8,0.4,2,1,37,0.0,0,509,3,60,94.1,479,25.1,128,87.9,90,0,74.1,377,754,238,4.0,12.6,1.57
Torrey Smith,6210,WR,BLT,16,15.5,6,55.1,,0,0,1,18.3,11,38,3,0,28.9,79.3,72.1,,70.5,0.0,0,6,53,0.0,0,504,2,49,92.3,465,19.4,98,95.4,89,11,80.6,406,767,170,3.5,15.7,1.65
Heath Miller,2247,TE,PIT,16,7.6,2,74.2,,0,0,1,8.3,6,42,25,1,64.7,48.5,74.2,55.5,71.1,79.4,536,1,49,19.1,129,675,4,66,76.3,515,17.9,121,106.3,89,3,1.5,10,766,343,5.2,11.6,1.49
Greg Jennings,2997,WR,MIN,16,11.4,5,67.0,,0,0,0,7.8,5,40,18,1,64.7,43.4,71.8,,71.2,0.0,0,3,38,0.0,0,595,2,59,94.8,564,66.6,396,101.6,88,6,33.4,199,742,209,3.5,12.6,1.32
Jason Witten,1384,TE,DAL,16,9.3,1,73.6,,0,0,0,3.0,2,48,9,0,84.7,83.3,83.3,80.0,78.4,43.7,239,2,34,11.2,61,547,5,64,83.7,458,53.2,291,106.6,87,5,1.3,7,703,233,3.6,11.0,1.53
Larry Donnell,7638,TE,NYG,16,8.6,1,72.4,,0,0,1,6.0,4,37,21,4,72.3,19.4,66.6,83.8,63.6,60.6,361,3,32,8.7,52,596,1,63,86.2,514,25.0,149,100.9,87,6,5.0,30,623,212,3.4,9.9,1.21
DeSean Jackson,4363,WR,WAS,15,15.1,4,64.4,,0,0,1,6.7,4,35,32,0,68.7,81.0,74.9,,76.6,0.0,0,3,81,0.0,0,512,3,56,93.6,479,27.3,140,116.4,87,6,72.1,369,1169,476,8.5,20.9,2.44
Malcom Floyd,2044,WR,SD,16,18.1,1,60.5,,0,0,0,1.9,1,39,27,0,87.4,79.6,74.6,,73.9,0.0,0,3,59,0.0,0,639,1,52,93.4,597,19.2,123,102.7,86,6,80.8,516,856,137,2.6,16.5,1.43
Coby Fleener,7038,TE,IND,16,11.5,2,59.3,,0,0,0,10.5,6,40,14,0,50.3,79.7,72.7,40.0,75.7,48.2,259,3,73,7.4,40,537,2,51,87.7,471,38.4,206,105.5,86,8,10.8,58,774,276,5.4,15.2,1.64
Eddie Royal,4356,WR,SD,16,10.4,8,72.1,,0,0,0,8.8,6,39,27,1,58.6,55.8,72.4,,71.4,0.2,1,2,47,0.0,0,547,3,62,94.3,516,86.3,472,117.3,86,7,13.2,72,778,366,5.9,12.5,1.51
Zach Ertz,7816,TE,PHI,16,10.9,4,67.4,,0,0,0,3.3,2,42,24,1,76.2,44.7,80.8,45.8,81.1,44.6,198,3,35,5.9,26,444,2,58,89.4,397,43.2,192,89.4,86,3,11.3,50,702,230,4.0,12.1,1.77
Kendall Wright,7026,WR,TEN,14,9.1,15,66.3,,0,0,2,1.7,1,34,31,1,89.0,44.5,70.8,,70.6,0.0,0,2,48,0.0,0,478,3,57,95.2,455,74.5,356,105.5,86,6,24.9,119,715,376,6.6,12.5,1.57
Markus Wheaton,7860,WR,PIT,16,13.0,5,63.9,,0,0,0,3.6,2,33,25,0,80.1,84.3,68.9,,67.8,0.0,0,2,47,0.0,0,507,0,53,94.9,481,24.7,125,85.6,83,2,75.3,382,644,154,2.9,12.2,1.34
Fred Jackson,3368,HB,BUF,14,-0.9,19,80.5,,0,0,0,2.9,2,25,4,3,85.4,51.8,71.3,57.1,71.1,0.3,1,1,34,22.2,85,383,0,66,73.9,283,1.3,5,90.8,82,1,1.6,6,494,585,8.9,7.5,1.75
Travis Kelce,7844,TE,KC,16,6.2,17,82.7,,0,0,1,5.6,4,47,16,4,74.6,22.8,84.6,70.5,83.6,39.9,172,0,34,6.7,29,431,5,67,87.9,379,38.1,164,135.7,81,6,20.9,90,862,503,7.5,12.9,2.27
Charles Clay,6326,TE,MIA,14,7.6,12,71.6,,0,0,0,3.3,2,31,17,0,75.4,80.1,77.0,58.3,74.3,52.7,252,0,41,14.0,67,478,2,58,81.0,387,41.0,196,105.2,81,3,2.1,10,605,260,4.5,10.4,1.56
Kenny Britt,4953,WR,SL,16,16.3,2,59.3,,0,0,2,5.9,3,33,26,0,71.1,79.5,74.6,,74.8,0.2,1,5,63,0.0,0,500,5,48,93.0,465,11.4,57,76.6,81,3,88.4,442,748,167,3.5,15.6,1.61
Kenny Stills,7926,WR,NO,15,12.6,3,78.8,,0,0,0,6.0,4,47,20,1,71.3,56.3,78.4,,78.2,0.6,3,3,69,0.0,0,474,1,63,96.2,456,17.9,85,112.0,80,3,81.0,384,931,190,3.0,14.8,2.04
Jermaine Gresham,5546,TE,CIN,15,4.3,11,80.5,,0,0,1,1.6,1,24,7,3,90.0,22.9,68.4,77.3,63.3,75.6,369,2,23,22.5,110,488,6,62,72.5,354,14.1,69,102.4,77,5,5.3,26,460,260,4.2,7.4,1.3
Allen Robinson II,8696,WR,JAX,10,11.3,4,63.2,,0,0,0,2.0,1,27,15,0,85.8,79.1,69.4,,68.2,0.0,0,3,54,0.0,0,357,0,48,93.8,335,12.6,45,77.1,76,2,87.4,312,548,154,3.2,11.4,1.64
Percy Harvin,4945,WR,NYJ,13,7.7,8,67.1,,0,0,0,5.6,3,23,22,1,73.7,29.0,75.9,,74.9,0.9,3,3,45,0.0,0,317,1,51,95.0,301,37.2,118,72.4,76,1,54.6,173,483,261,5.1,9.5,1.6
Owen Daniels,3043,TE,BLT,15,8.4,3,66.7,,0,0,0,9.4,5,33,3,0,63.9,79.1,70.9,72.5,74.1,81.5,400,3,39,11.0,54,491,3,48,83.1,408,17.1,84,89.3,72,4,1.0,5,527,182,3.8,11.0,1.29
Jerricho Cotchery,1829,WR,CAR,15,11.2,4,66.7,,0,0,0,5.9,3,30,5,0,78.5,82.3,68.0,67.4,67.1,0.6,3,1,47,0.2,1,505,1,48,94.9,479,69.5,351,90.0,72,1,29.3,148,580,210,4.4,12.1,1.21
Harry Douglas,4398,WR,ATL,12,8.7,4,70.8,,0,0,1,3.8,2,28,2,0,80.1,82.6,70.1,67.3,71.2,0.5,2,4,41,0.5,2,418,3,51,94.3,394,62.7,262,79.4,72,2,36.8,154,556,241,4.7,10.9,1.41
Shane Vereen,6208,HB,NE,16,2.8,10,73.2,,0,0,0,5.5,3,24,19,0,74.4,89.3,61.7,66.1,70.2,0.0,0,0,49,12.1,57,471,0,52,80.9,381,5.1,24,103.4,71,3,12.5,59,447,387,7.4,8.6,1.17
Nate Washington,2832,WR,TEN,16,14.3,4,56.3,,0,0,0,9.1,4,26,31,0,59.9,78.4,64.8,,63.1,0.0,0,2,80,0.0,0,540,1,40,95.4,515,17.0,92,84.1,71,2,83.0,448,637,139,3.5,15.9,1.24
Taylor Gabriel,9002,WR,CLV,16,14.2,5,53.5,,0,0,0,9.5,4,26,8,0,56.5,79.4,74.6,,72.6,0.3,1,2,70,0.0,0,356,0,38,93.5,333,22.5,80,76.8,71,1,76.7,273,633,289,7.6,16.7,1.9
Hakeem Nicks,4952,WR,IND,16,10.4,4,55.9,,0,0,0,9.5,4,18,14,0,65.0,77.9,59.1,,58.8,0.0,0,3,29,0.0,0,450,1,38,94.0,423,6.7,30,74.7,68,4,93.3,420,405,130,3.4,10.7,0.96
Andre Roberts,5612,WR,WAS,16,10.3,3,52.9,,0,0,0,16.3,7,28,32,1,32.2,45.7,61.2,40.6,59.0,0.8,4,6,61,0.6,3,497,0,36,93.0,462,69.8,347,47.0,68,2,29.0,144,453,211,5.9,12.6,0.98
Miles Austin,3211,WR,CLV,12,9.3,1,70.1,,0,0,0,7.8,4,35,8,0,64.4,79.2,75.3,64.9,74.9,1.2,4,1,31,0.3,1,330,2,47,94.8,313,25.2,83,99.6,67,2,73.6,243,568,199,4.2,12.1,1.81
Scott Chandler,3745,TE,BUF,16,7.5,2,70.1,,0,0,0,7.8,4,27,4,0,64.0,79.2,60.5,73.1,58.3,77.9,416,3,37,7.3,39,534,6,47,88.6,473,20.4,109,87.7,67,3,1.3,7,497,190,4.0,10.6,1.05
Justin Hunter,7815,WR,TEN,12,16.3,7,42.4,,0,0,0,20.0,7,20,31,0,30.2,76.3,62.9,,61.3,0.0,0,4,75,0.0,0,399,1,28,94.5,377,17.0,68,58.8,66,3,83.0,331,498,186,6.6,17.8,1.32
Jeremy Kerley,6305,WR,NYJ,16,9.2,3,58.5,,0,0,1,9.5,4,19,22,0,41.6,85.8,61.6,,57.7,0.5,2,2,33,0.0,0,443,1,38,94.6,419,78.3,347,69.3,65,1,20.8,92,409,153,4.0,10.8,0.98
Jordan Reed,7866,TE,WAS,11,4.7,10,76.9,,0,0,1,3.8,2,24,32,1,79.0,37.1,70.1,48.1,71.5,36.6,104,1,30,7.7,22,284,2,50,86.6,246,33.1,94,89.6,65,0,26.1,74,465,274,5.5,9.3,1.89
Brandin Cooks,8655,WR,NO,10,8.5,2,81.5,,0,0,0,3.6,2,25,20,0,80.1,52.6,68.8,,68.1,0.0,0,1,50,0.0,0,376,0,53,93.9,353,30.1,113,110.9,65,3,69.1,260,550,171,3.2,10.4,1.56
Wes Welker,2204,WR,DEN,14,6.3,3,76.6,,0,0,0,3.9,2,24,10,0,79.7,82.5,61.7,,60.0,0.0,0,3,39,0.0,0,502,1,49,93.4,469,88.8,446,87.0,64,2,11.2,56,464,202,4.1,9.5,0.99
Jermaine Kearse,7428,WR,SEA,15,12.4,3,59.4,,0,0,0,7.3,3,21,29,0,64.5,78.3,65.2,71.0,64.3,1.3,6,0,60,0.7,3,460,2,38,94.1,433,45.4,209,91.7,64,1,53.3,245,537,228,6.0,14.1,1.24
Andre Ellington,7968,HB,ARZ,12,2.1,8,74.2,,0,0,0,14.8,8,19,1,0,34.9,70.0,55.1,81.2,59.3,0.0,0,1,81,16.8,52,310,0,46,77.1,239,8.7,27,94.5,62,2,11.6,36,395,366,8.0,8.6,1.65
Terrance Williams,7855,WR,DAL,16,16.8,1,59.7,,0,0,1,5.1,2,30,9,0,72.2,77.6,66.2,,65.0,0.0,0,2,51,0.0,0,488,3,37,94.5,461,4.7,23,119.7,62,8,94.9,463,621,102,2.8,16.8,1.35
DeMarco Murray,6223,HB,DAL,16,-1.4,18,91.9,,0,0,0,3.4,2,18,9,2,81.6,53.9,80.8,65.5,68.2,0.0,0,0,34,21.3,77,362,3,57,74.6,270,3.3,12,94.6,62,0,0.8,3,416,504,8.8,7.3,1.54
Brian Hartline,5031,WR,MIA,16,11.6,1,62.9,,0,0,2,11.4,5,27,17,0,58.4,78.1,63.2,,63.2,0.0,0,1,35,0.0,0,515,4,39,95.1,490,13.8,71,90.6,62,2,86.2,444,477,130,3.3,12.2,0.97
Davante Adams,8688,WR,GB,16,10.0,5,61.3,,0,0,0,9.5,4,23,12,0,57.8,78.0,60.5,,60.3,0.0,0,1,45,0.0,0,495,3,38,93.9,465,7.3,36,92.5,62,3,92.7,459,446,185,4.9,11.7,0.96
Marqise Lee,8674,WR,JAX,13,8.2,7,60.7,,0,0,2,14.0,6,20,15,0,39.5,78.3,61.4,,61.1,0.0,0,1,37,0.0,0,348,2,37,94.8,330,42.8,149,80.1,61,1,57.2,199,422,176,4.8,11.4,1.28
Julius Thomas,6281,TE,DEN,13,7.2,2,71.7,,0,0,3,8.5,4,30,10,1,52.8,31.6,74.5,76.7,69.8,59.7,271,2,35,21.4,97,454,5,43,74.4,338,12.3,56,121.5,60,12,26.2,119,489,176,4.1,11.4,1.45
