player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Kenneth Womack,142085,WR,W MICHIGAN,10,5.2,15,73.3,35.3,6,17,0,5.7,4,30,347,0,78.2,75.2,75.6,,76.1,0.0,0,2,34,0.0,0,349,1,66,94.0,328,96.6,337,86.3,90,1,3.4,12,618,462,7.0,9.4,1.88
Eric McAlister,145976,WR,BOISE ST,9,16.0,9,52.8,61.1,11,18,0,7.8,4,36,120,0,69.5,73.6,79.7,,81.1,0.0,0,2,83,0.0,0,302,0,47,95.4,288,9.9,30,96.3,89,5,90.1,272,873,289,6.1,18.6,3.03
Luther Burden III,157170,WR,MISSOURI,9,9.0,17,71.9,50.0,9,18,0,5.9,4,35,229,0,77.4,80.0,89.1,,91.1,1.1,3,3,56,0.0,0,279,3,64,94.6,264,84.9,237,118.9,89,7,11.1,31,955,535,8.4,14.9,3.62
Pofele Ashlock,158166,WR,HAWAII,10,10.5,10,68.2,42.9,6,14,0,11.8,8,32,180,1,56.5,49.8,69.1,,70.0,0.0,0,4,53,0.0,0,352,2,60,94.6,333,96.9,341,97.1,88,7,3.1,11,647,217,3.6,10.8,1.94
Caullin Lacy,121426,WR,S ALABAMA,9,8.1,22,73.6,37.5,3,8,0,7.2,5,41,288,0,67.4,84.4,80.3,,82.4,0.0,0,0,84,0.0,0,323,2,64,95.4,308,65.0,210,136.2,87,6,34.4,111,1041,719,11.2,16.3,3.38
Malachi Fields,151069,WR,VIRGINIA,10,14.6,7,57.1,41.2,7,17,0,7.7,4,31,335,0,69.7,74.0,71.9,,71.2,0.0,0,6,39,0.0,0,375,1,48,94.7,355,5.3,20,60.0,84,2,94.7,355,648,195,4.1,13.5,1.83
Dallin Holker,83946,TE,COLO STATE,9,9.4,9,60.7,53.8,7,13,0,5.6,3,30,144,2,76.7,26.6,65.6,75.2,68.8,25.1,108,6,42,4.9,21,430,3,51,91.4,393,50.2,216,79.1,84,6,23.3,100,652,293,5.7,12.8,1.66
Joshua Cephus,98095,WR,UTSA,9,8.9,9,73.8,33.3,3,9,0,1.6,1,37,331,0,90.8,76.4,82.0,,85.2,2.9,10,1,84,0.0,0,344,0,62,95.3,328,63.1,217,123.6,84,7,33.7,116,750,410,6.6,12.1,2.29
Xavier Weaver,101130,WR,COLORADO,9,11.6,9,71.4,25.0,3,12,0,4.8,3,29,143,0,80.4,77.6,69.4,,68.5,0.0,0,1,48,0.0,0,473,1,60,94.3,446,10.8,51,111.4,84,4,89.0,421,783,278,4.6,13.1,1.76
Smoke Harris,78918,WR,LA TECH,10,3.3,28,84.3,25.0,1,4,1,2.8,2,30,208,1,88.7,56.3,73.2,,74.3,0.9,3,2,64,0.0,0,346,2,70,93.1,322,91.0,315,108.7,83,4,6.9,24,717,607,8.7,10.2,2.23
Malachi Corley,66272,WR,W KENTUCKY,8,5.8,12,63.9,28.6,4,14,0,7.0,4,28,346,1,63.0,50.4,78.4,,78.1,0.0,0,1,70,0.0,0,271,0,53,94.1,255,86.0,233,115.4,83,8,13.3,36,657,458,8.6,12.4,2.58
Rome Odunze,73774,WR,WASHINGTON,9,15.2,8,68.3,71.4,10,14,0,5.1,3,47,340,2,78.3,31.6,83.2,,83.3,0.6,2,5,50,0.0,0,347,1,56,93.9,326,19.0,66,112.3,82,7,80.1,278,989,311,5.6,17.7,3.03
Troy Franklin,146567,WR,OREGON,9,12.1,11,71.6,30.0,3,10,0,12.1,8,40,264,0,56.4,74.6,82.3,,83.9,1.0,3,1,72,0.0,0,298,1,58,94.3,281,14.1,42,144.9,81,10,84.9,253,946,382,6.6,16.3,3.37
Joey Hobert,131934,WR,TEXAS ST,9,8.3,11,79.0,66.7,6,9,0,4.5,3,41,314,1,81.4,62.5,82.5,,84.5,0.3,1,1,83,0.0,0,304,0,64,96.7,294,91.4,278,131.7,81,7,7.9,24,804,431,6.7,12.6,2.73
Ja'Mori Maclin,124211,WR,N TEXAS,10,16.9,5,56.8,40.0,6,15,0,8.0,4,31,251,0,63.6,73.6,67.7,,68.5,0.0,0,3,80,0.0,0,422,1,46,95.0,401,9.0,38,116.1,81,11,90.8,383,827,238,5.2,18.0,2.06
Daniel George,84378,WR,AKRON,10,10.9,8,53.8,11.1,1,9,0,6.5,3,13,102,1,72.9,41.4,58.8,,59.7,0.0,0,4,50,0.0,0,404,3,43,95.3,385,4.2,17,52.3,80,1,95.8,387,425,139,3.2,9.9,1.1
Will Sheppard,124360,WR,VANDERBILT,10,12.6,4,55.0,44.4,12,27,0,17.0,9,30,333,0,40.1,57.2,67.7,,70.2,0.0,0,0,85,0.0,0,329,1,44,95.4,314,18.2,60,114.3,80,8,81.8,269,634,211,4.8,14.4,2.02
Xavier Restrepo,122220,WR,MIAMI FL,9,8.5,11,75.0,50.0,5,10,0,1.6,1,35,220,1,90.2,60.6,85.4,63.1,86.7,0.4,1,4,48,0.4,1,278,0,60,93.9,261,92.4,257,96.5,80,4,5.8,16,693,257,4.3,11.6,2.66
Noah Smith,104112,WR,SM HOUSTON,9,7.6,7,77.2,33.3,2,6,0,4.7,3,29,281,1,70.2,49.8,70.0,,70.3,0.0,0,1,31,0.0,0,312,1,61,93.3,291,87.8,274,111.2,79,5,10.9,34,548,265,4.3,9.0,1.88
Lincoln Victor,97215,WR,WASH STATE,8,6.1,11,79.7,100.0,2,2,1,8.7,6,31,341,0,66.5,76.2,74.7,,74.6,0.0,0,0,50,0.0,0,285,1,63,95.8,273,91.9,262,116.7,79,4,6.3,18,629,365,5.8,10.0,2.3
Sean Atkins,101127,WR,USF,9,7.3,15,79.5,70.0,7,10,0,4.6,3,28,327,1,81.5,65.5,72.1,,72.2,1.9,7,1,88,0.0,0,373,1,62,90.9,339,92.2,344,113.4,78,4,5.1,19,654,307,5.0,10.5,1.93
Elic Ayomanor,157263,WR,STANFORD,9,12.5,4,64.9,58.8,10,17,0,9.1,5,29,300,1,65.8,46.1,74.5,70.2,75.0,0.0,0,1,97,0.6,2,354,3,50,90.1,319,13.8,49,115.7,77,5,86.2,305,800,250,5.0,16.0,2.51
Sam Pinckney,84197,WR,COAST CAR,9,14.0,2,62.3,66.7,10,15,0,5.9,3,34,141,0,69.2,73.9,76.1,,77.6,0.0,0,4,52,0.0,0,314,4,48,93.0,292,11.5,36,90.9,77,5,88.5,278,682,154,3.2,14.2,2.34
Tetairoa McMillan,158735,WR,ARIZONA,9,12.2,10,68.4,50.0,8,16,0,1.9,1,38,109,1,88.7,50.0,78.2,,79.5,0.6,2,2,55,0.0,0,363,1,52,96.1,349,22.6,82,119.8,76,7,76.6,278,747,265,5.1,14.4,2.14
Anthony Simpson,146244,WR,UMASS,10,8.0,9,60.5,40.0,2,5,0,11.5,6,22,216,1,58.3,53.4,70.1,,69.0,1.1,3,2,71,0.0,0,276,0,46,92.8,256,87.3,241,90.4,76,3,10.9,30,651,437,9.5,14.2,2.54
Samuel Brown,123410,WR,HOUSTON,9,10.1,18,70.7,63.6,7,11,0,7.0,4,31,182,1,72.8,47.4,75.8,63.6,75.1,0.0,0,1,53,0.3,1,363,0,53,95.0,345,10.7,39,110.4,75,3,89.3,324,749,394,7.4,14.1,2.17
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,9,8.7,14,66.7,33.3,4,12,0,10.7,6,22,174,1,61.4,46.6,61.4,,60.6,0.3,1,3,68,0.0,0,395,2,50,95.4,377,12.7,50,88.6,75,4,87.1,344,538,227,4.5,10.8,1.43
KeAndre Lambert-Smith,129789,WR,PENN STATE,9,8.7,6,68.0,50.0,5,10,0,5.6,3,32,266,0,76.3,74.2,77.8,,80.1,0.0,0,0,72,0.0,0,287,2,51,96.5,277,34.1,98,112.4,75,4,65.9,189,645,332,6.5,12.6,2.33
Xavier Worthy,144718,WR,TEXAS,9,10.1,9,65.3,33.3,5,15,0,7.5,4,28,311,1,69.9,65.5,67.9,,68.2,0.0,0,1,44,0.0,0,308,1,49,96.1,296,34.4,106,103.2,75,4,65.3,201,620,349,7.1,12.7,2.09
Kevin Concepcion,170362,WR,NC STATE,9,8.6,13,64.0,22.2,2,9,0,7.7,4,23,248,0,69.8,76.7,75.0,65.3,74.6,1.1,3,2,72,0.4,1,279,0,48,95.7,267,95.0,265,102.1,75,6,3.6,10,560,378,7.9,11.7,2.1
Ricky Pearsall,100660,WR,FLORIDA,9,10.4,8,75.7,33.3,2,6,0,3.4,2,32,163,1,84.3,61.7,76.7,,77.4,0.6,2,1,50,0.0,0,351,0,56,93.7,329,53.6,188,121.3,74,4,45.3,159,777,312,5.6,13.9,2.36
Luke McCaffrey,101634,WR,RICE,9,11.7,8,60.8,64.7,11,17,0,2.2,1,29,275,0,87.2,75.5,77.4,,79.9,0.0,0,5,51,0.0,0,354,2,45,95.2,337,72.3,256,103.6,74,9,27.7,98,700,273,6.1,15.6,2.08
Deion Burks,145107,WR,PURDUE,9,13.7,13,43.8,21.1,4,19,0,15.8,6,23,273,0,46.8,72.6,63.1,,61.7,0.3,1,4,84,0.0,0,357,0,32,94.7,338,7.3,26,69.9,73,6,91.9,328,469,190,5.9,14.7,1.39
Chrishon McCray,163139,WR,KENT STATE,9,13.7,6,56.2,71.4,5,7,0,4.7,2,29,201,0,79.4,75.6,87.2,0.0,89.4,0.0,0,3,42,0.0,0,224,0,41,95.5,214,26.3,59,85.1,73,4,72.8,163,615,212,5.2,15.0,2.87
Steven McBride,122570,WR,HAWAII,10,18.1,5,61.6,35.3,6,17,0,0.0,0,28,180,0,87.1,80.4,79.3,,79.6,0.0,0,1,65,0.0,0,339,0,45,94.7,321,2.4,8,128.3,73,8,97.6,331,771,167,3.7,17.1,2.4
Kris Mitchell,97659,WR,FIU,9,14.3,10,65.8,53.3,8,15,0,4.0,2,32,166,2,80.9,26.0,76.7,,76.8,0.0,0,1,64,0.0,0,297,1,48,97.3,289,3.0,9,125.4,73,6,97.0,288,820,327,6.8,17.1,2.84
Jasaiah Gathings,145586,WR,AKRON,10,12.9,1,58.9,33.3,6,18,0,12.2,6,19,102,0,49.9,73.3,61.1,,62.8,0.0,0,3,39,0.0,0,391,1,43,94.9,371,16.9,66,64.4,73,1,82.9,324,452,92,2.1,10.5,1.22
Xzavier Henderson,124380,WR,CINCINNATI,9,12.6,4,62.5,33.3,2,6,0,4.3,2,29,138,1,80.3,52.7,73.5,,73.8,0.0,0,3,53,0.0,0,304,0,45,94.7,288,10.9,33,86.1,72,3,89.1,271,611,214,4.8,13.6,2.12
Jamari Thrash,97399,WR,LOUISVILLE,9,11.2,17,69.0,11.1,1,9,0,9.3,5,33,210,1,65.0,46.0,80.3,,81.2,0.0,0,1,85,0.0,0,265,1,49,93.6,248,10.6,28,124.8,71,6,89.4,237,731,366,7.5,14.9,2.95
Jeremiah Hunter,131650,WR,CAL,9,11.1,9,60.6,61.1,11,18,0,4.4,2,26,130,0,80.0,59.0,72.8,,73.1,0.0,0,3,50,0.0,0,308,0,43,92.2,284,7.8,24,82.7,71,4,92.2,284,493,185,4.3,11.5,1.74
Will Pauling,144234,WR,WISCONSIN,9,9.6,4,63.4,42.9,6,14,1,11.8,6,24,349,1,56.8,44.7,68.9,,68.0,0.4,1,0,32,0.0,0,281,1,45,96.4,271,96.8,272,98.2,71,3,2.5,7,497,154,3.4,11.0,1.83
Tyrone Howell,144588,WR,LA MONROE,9,13.0,7,57.1,61.5,8,13,0,4.8,2,21,209,0,78.6,73.6,72.4,,72.6,0.3,1,3,37,0.0,0,287,1,40,94.1,270,7.7,22,85.6,70,6,92.0,264,423,122,3.1,10.6,1.57
Sam Wiglusz,88315,WR,OHIO,9,12.0,0,62.9,60.0,6,10,0,10.2,5,31,259,0,61.4,74.4,72.0,,72.5,0.0,0,2,38,0.0,0,325,0,44,95.1,309,94.5,307,87.7,70,3,5.5,18,519,127,2.9,11.8,1.68
Kelly Akharaiyi,157878,WR,UTEP,10,16.4,7,51.4,15.4,2,13,1,12.2,5,26,330,0,56.6,73.2,76.0,,76.6,0.0,0,1,80,0.0,0,292,3,36,91.8,268,26.4,77,108.9,70,5,73.6,215,774,218,6.1,21.5,2.89
Ja'Lynn Polk,123153,WR,WASHINGTON,9,14.4,9,72.9,72.7,8,11,0,3.8,2,35,340,1,82.4,48.3,81.5,,82.5,0.0,0,1,92,0.0,0,310,1,51,94.2,292,42.3,131,147.0,70,8,57.4,178,888,228,4.5,17.4,3.04
Roc Taylor,144283,WR,MEMPHIS,9,12.5,14,65.7,75.0,12,16,0,6.1,3,30,218,0,74.1,74.2,76.3,,78.2,0.7,2,1,85,0.0,0,289,2,46,96.5,279,2.4,7,114.7,70,4,96.9,280,752,351,7.6,16.3,2.7
Elijhah Badger,131603,WR,ARIZONA ST,9,6.8,18,65.7,41.7,5,12,0,2.1,1,21,110,0,87.9,78.2,74.4,,75.0,0.0,0,3,65,0.0,0,297,1,46,94.3,280,32.7,97,80.2,70,2,67.3,200,533,382,8.3,11.6,1.9
Jimmy Horn Jr.,144483,WR,COLORADO,9,8.2,13,74.3,40.0,2,5,0,11.9,7,25,143,0,55.6,78.2,57.6,,57.6,0.4,2,1,45,0.0,0,446,1,52,94.8,423,98.0,437,111.5,70,5,1.3,6,498,243,4.7,9.6,1.18
Jahmal Banks,123373,WR,WAKE,9,11.1,1,68.1,50.0,7,14,0,0.0,0,28,339,0,91.9,73.9,76.6,,77.4,0.3,1,2,33,0.0,0,307,1,47,91.9,282,12.1,37,93.1,69,3,87.6,269,528,81,1.7,11.2,1.87
Robert Lewis,123858,WR,GA STATE,9,11.7,12,69.6,28.6,2,7,0,11.1,6,27,175,0,59.5,75.3,75.7,,76.1,0.0,0,1,97,0.0,0,259,0,48,95.4,247,23.9,62,123.9,69,6,76.1,197,677,293,6.1,14.1,2.74
Tanner Knue,52961,WR,E MICHIGAN,9,11.3,6,58.0,50.0,7,14,0,4.8,2,20,160,0,73.3,73.3,69.7,,68.9,0.3,1,1,39,0.0,0,315,1,40,92.1,290,22.9,72,82.4,69,3,76.8,242,390,109,2.7,9.8,1.34
Jabre Barber,123689,WR,TROY,9,10.0,7,64.2,0.0,0,4,0,8.5,4,25,318,2,67.1,46.0,71.7,,71.9,0.0,0,1,47,0.0,0,249,1,43,96.8,241,85.1,212,102.5,67,3,13.7,34,614,250,5.8,14.3,2.55
Jaylen Johnson,84191,WR,E CAROLINA,9,8.6,7,58.2,46.7,7,15,0,15.2,7,18,156,0,45.5,72.8,60.8,,58.9,0.0,0,2,34,0.0,0,326,0,39,95.7,312,85.0,277,66.9,67,1,15.0,49,382,215,5.5,9.8,1.22
Erik Brooks,84187,WR,FRESNO ST,9,9.7,8,61.2,57.1,4,7,0,14.6,7,30,169,0,47.4,62.2,69.9,,69.4,0.4,1,1,49,0.0,0,249,0,41,96.0,239,88.4,220,106.9,67,5,11.2,28,565,213,5.2,13.8,2.36
Jalen Royals,163442,WR,UTAH ST,9,12.6,12,74.6,77.8,14,18,0,3.8,2,33,329,0,81.7,74.0,80.1,,80.6,0.0,0,0,71,0.0,0,364,0,50,94.8,345,8.2,30,153.2,67,11,91.8,334,793,307,6.1,15.9,2.3
Brennan Presley,122982,WR,OKLA STATE,9,5.5,14,70.1,75.0,6,8,0,4.1,2,23,262,0,80.7,83.4,61.7,,60.7,0.0,0,1,29,0.0,0,318,0,47,95.9,305,92.1,293,105.0,67,5,4.4,14,415,299,6.4,8.8,1.36
Miles Cross,145887,WR,OHIO,9,14.1,5,56.1,53.3,8,15,0,7.5,3,23,259,0,69.7,72.7,69.7,22.1,69.2,0.0,0,3,32,0.3,1,287,0,37,93.7,269,3.1,9,79.2,66,4,96.5,277,461,136,3.7,12.5,1.71
Jaylin Noel,125155,WR,IOWA STATE,8,6.5,3,71.2,50.0,3,6,0,7.8,4,22,193,0,70.2,82.7,70.8,,69.3,0.9,2,1,51,0.0,0,232,2,47,96.1,223,63.8,148,92.9,66,2,34.5,80,438,205,4.4,9.3,1.96
Elijah Metcalf,145307,WR,MIDDLE TN,9,7.4,15,71.2,20.0,1,5,0,11.3,6,20,224,0,60.2,73.9,61.2,,65.7,0.0,0,4,71,0.0,0,372,2,47,93.8,349,90.9,338,96.3,66,5,9.1,34,553,375,8.0,11.8,1.58
Reggie Brown,78850,WR,JAMES MAD,9,14.4,6,53.8,33.3,6,18,0,12.5,5,27,197,1,54.2,35.8,71.4,,71.6,0.0,0,4,74,0.0,0,263,2,35,95.1,250,12.5,33,97.0,65,6,87.5,230,701,230,6.6,20.0,2.8
Daniel Jackson,129654,WR,MINNESOTA,9,13.8,1,58.5,53.3,8,15,0,7.3,3,28,225,0,69.9,73.2,78.7,,79.7,0.8,2,3,39,0.0,0,252,0,38,94.8,239,27.0,68,103.5,65,7,72.2,182,562,121,3.2,14.8,2.35
Jakarius Caston,145419,WR,SO MISS,10,14.2,9,46.2,33.3,7,21,0,9.1,3,22,296,0,57.5,74.3,69.3,,68.8,0.0,0,1,80,0.0,0,324,3,30,94.1,305,16.4,53,93.0,65,5,83.6,271,518,211,7.0,17.3,1.7
Bub Means,98847,WR,PITTSBURGH,9,18.3,3,46.2,47.1,8,17,0,6.3,2,19,268,1,72.1,31.2,67.5,,68.2,0.0,0,2,75,0.0,0,267,3,30,95.9,256,8.6,23,79.5,65,4,91.4,244,487,127,4.2,16.2,1.9
Xavier Legette,99197,WR,S CAROLINA,9,13.6,7,76.9,57.1,8,14,0,2.0,1,33,289,0,87.9,75.5,80.5,,84.5,0.0,0,1,76,0.0,0,314,1,50,95.5,300,32.5,102,137.5,65,5,66.2,208,973,381,7.6,19.5,3.24
Jalen Moss,163408,WR,FRESNO ST,9,10.1,9,68.8,62.5,5,8,0,8.3,4,23,169,2,68.2,25.2,65.9,,66.5,0.0,0,0,60,0.0,0,353,1,44,96.0,339,22.9,81,114.5,64,4,77.1,272,526,184,4.2,12.0,1.55
Theo Wease,98005,WR,MISSOURI,9,11.3,6,64.1,68.4,13,19,0,2.4,1,27,229,1,85.5,41.4,74.4,,76.0,0.7,2,1,33,0.0,0,304,1,41,94.7,288,13.5,41,109.5,64,5,85.9,261,530,183,4.5,12.9,1.84
Nick Nash,98679,WR,S JOSE ST,9,15.9,1,57.8,35.7,5,14,0,2.6,1,20,285,1,83.8,39.2,66.6,,67.4,0.3,1,2,58,0.0,0,330,2,37,93.3,308,7.9,26,106.4,64,7,91.8,303,502,96,2.6,13.6,1.63
Drake Stoops,78087,WR,OKLAHOMA,9,6.1,13,81.3,41.7,5,12,0,5.5,3,28,261,0,77.6,74.4,74.8,71.9,77.2,1.1,3,1,39,0.7,2,285,1,52,93.3,266,85.6,244,126.4,64,6,10.2,29,538,310,6.0,10.3,2.02
Kyle Williams,128374,WR,WASH STATE,9,9.8,5,75.0,62.5,5,8,0,2.0,1,26,341,0,87.5,74.7,67.2,,70.1,0.5,2,1,63,0.0,0,366,4,48,97.3,356,11.2,41,121.5,64,4,88.3,323,654,284,5.9,13.6,1.84
Konata Mumpfield,145598,WR,PITTSBURGH,9,9.7,3,57.1,36.4,4,11,0,2.7,1,21,268,1,83.2,36.6,68.9,,69.2,0.0,0,4,82,0.0,0,292,1,36,95.9,280,76.0,222,77.3,63,4,24.0,70,498,167,4.6,13.8,1.78
Matthew Golden,156165,WR,HOUSTON,9,8.3,8,61.9,30.0,3,10,1,13.3,6,27,182,0,52.4,74.5,68.4,63.1,68.5,0.0,0,1,39,0.4,1,267,3,39,95.9,256,34.5,92,106.5,63,6,65.5,175,419,229,5.9,10.7,1.64
Chase Roberts,147528,WR,BYU,9,13.9,8,59.7,25.0,2,8,0,7.5,3,23,128,1,71.0,41.4,76.4,62.1,75.5,0.0,0,3,59,0.4,1,236,0,37,93.2,220,36.9,87,87.6,62,4,63.1,149,512,231,6.2,13.8,2.33
Barion Brown,163779,WR,KENTUCKY,9,15.2,5,51.6,28.6,4,14,0,13.5,5,19,202,1,51.3,53.2,63.2,,60.9,0.0,0,3,55,0.0,0,219,1,32,95.0,208,31.1,68,59.7,62,2,68.9,151,358,124,3.9,11.2,1.72
Squirrel White,163776,WR,TENNESSEE,9,9.9,8,72.6,40.0,2,5,0,4.3,2,23,307,0,80.2,73.7,72.7,,75.7,2.0,5,1,83,0.0,0,244,3,45,95.1,232,92.2,225,104.0,62,2,5.7,14,556,284,6.3,12.4,2.4
Phillip Brooks,78138,WR,KANSAS ST,9,9.1,4,71.0,60.0,6,10,0,0.0,0,23,199,0,91.4,83.9,72.1,67.5,74.7,0.0,0,2,40,0.4,1,279,2,44,97.1,271,73.1,204,109.1,62,5,25.8,72,513,207,4.7,11.7,1.89
Keon Coleman,144949,WR,FLORIDA ST,8,12.5,8,62.3,37.5,9,24,0,0.0,0,23,167,1,91.0,63.1,75.0,,75.3,0.4,1,2,58,0.0,0,273,3,38,93.8,256,25.3,69,116.7,61,9,74.4,203,538,232,6.1,14.2,2.1
Cameron Ross,97105,WR,UCONN,9,9.1,7,55.7,50.0,6,12,0,15.0,6,16,146,0,46.5,48.7,62.8,,61.6,0.4,1,4,41,0.0,0,268,0,34,96.6,259,76.9,206,50.9,61,1,20.9,56,355,167,4.9,10.4,1.37
Jerand Bradley,144761,WR,TEXAS TECH,9,12.5,3,50.8,87.5,7,8,0,8.8,3,17,315,0,66.6,72.3,60.6,,59.7,0.0,0,2,34,0.0,0,311,2,31,95.5,297,19.3,60,75.3,61,4,80.7,251,332,105,3.4,10.7,1.12
Jamaal Pritchett,155624,WR,S ALABAMA,9,10.0,22,67.2,37.5,3,8,0,4.7,2,29,288,0,78.1,73.7,74.5,,74.8,0.0,0,4,50,0.0,0,290,0,41,95.5,277,23.4,68,88.1,61,3,76.6,222,599,336,8.2,14.6,2.16
Josh Kelly,97061,WR,WASH STATE,9,11.4,10,66.7,40.0,4,10,0,2.4,1,25,341,0,84.5,73.1,66.5,,69.3,0.0,0,2,44,0.0,0,374,5,40,97.3,364,9.9,37,116.5,60,6,90.1,337,567,214,5.4,14.2,1.56
Trayvon Rudolph,130577,WR,N ILLINOIS,10,7.7,8,66.7,50.0,6,12,1,11.1,5,23,254,0,58.5,58.2,71.5,,67.7,0.0,0,1,72,0.0,0,238,1,40,93.3,222,30.7,73,93.0,60,2,69.3,165,449,261,6.5,11.2,2.02
Marlyn Johnson,98289,WR,BUFFALO,10,10.0,4,56.7,45.5,5,11,0,8.1,3,15,126,1,67.3,36.3,58.4,,59.3,0.0,0,3,36,0.0,0,330,3,34,95.5,315,41.8,138,73.4,60,4,58.2,192,327,122,3.6,9.6,1.04
Jacolby George,143942,WR,MIAMI FL,9,9.5,5,68.3,33.3,2,6,0,6.8,3,27,220,1,72.1,53.3,76.0,,76.2,0.0,0,6,64,0.0,0,250,1,41,94.0,235,7.6,19,85.7,60,5,92.4,231,554,287,7.0,13.5,2.36
Andrew Armstrong,160110,WR,ARKANSAS,9,12.4,11,76.7,57.1,4,7,0,2.1,1,26,111,0,87.4,73.7,76.1,,78.5,0.0,0,3,48,0.0,0,300,1,46,94.7,284,11.7,35,110.6,60,4,88.0,264,623,250,5.4,13.5,2.19
Jordan Moore,143865,WR,DUKE,9,13.2,14,60.0,40.0,4,10,0,12.2,5,24,154,0,55.2,72.4,70.2,,72.1,0.4,1,3,49,0.0,0,269,3,36,92.6,249,17.1,46,87.0,60,4,82.5,222,483,163,4.5,13.4,1.94
Jordan Watkins,122730,WR,OLE MISS,9,10.7,6,74.6,30.0,3,10,0,2.2,1,27,226,0,86.5,80.3,73.7,67.6,75.5,2.8,8,0,68,0.7,2,282,0,44,93.6,264,85.1,240,125.5,59,3,10.6,30,627,276,6.3,14.3,2.38
Ashtyn Hawkins,147222,WR,TEXAS ST,9,11.6,13,62.7,50.0,4,8,0,14.0,6,21,314,1,51.3,39.9,64.3,,66.1,0.0,0,2,43,0.0,0,317,1,37,96.8,307,44.2,140,87.4,59,2,55.8,177,508,197,5.3,13.7,1.65
