player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Daniel George,84378,WR,AKRON,12,10.0,10,62.0,13.6,3,22,1,1.5,1,37,102,1,90.9,29.8,67.0,61.8,67.7,0.0,0,3,43,0.2,1,577,2,67,95.5,551,13.3,77,78.6,108,2,86.7,500,784,296,4.4,11.7,1.42
Jason Brownlee,121451,WR,SO MISS,12,14.5,9,48.1,43.8,14,32,0,5.5,3,37,296,1,72.2,47.0,77.3,,77.3,0.0,0,8,76,0.0,0,383,3,52,92.4,354,9.4,36,64.5,108,7,90.6,347,819,247,4.8,15.8,2.31
Zakhari Franklin,97620,WR,UTSA,12,9.0,17,70.1,50.0,13,26,0,7.4,6,52,331,0,71.8,75.6,76.7,,77.7,0.0,0,2,43,0.0,0,485,2,75,94.8,460,15.3,74,124.1,107,11,84.7,411,954,446,5.9,12.7,2.07
Grant DuBose,111276,WR,CHARLOTTE,12,11.7,12,59.4,44.8,13,29,1,8.7,6,43,136,0,66.6,63.4,71.6,61.2,72.8,0.0,0,4,52,0.2,1,466,2,63,91.2,425,13.5,63,95.4,106,9,86.1,401,793,302,4.8,12.6,1.87
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,12,11.5,5,59.0,52.9,18,34,0,8.8,6,36,343,0,66.5,74.8,69.7,,70.3,0.0,0,6,67,0.0,0,414,1,62,94.2,390,5.8,24,76.5,105,7,94.2,390,675,265,4.3,10.9,1.73
Josh Downs,122832,WR,N CAROLINA,10,8.9,6,79.8,75.0,12,16,1,3.5,3,49,245,1,86.3,66.3,82.2,,86.1,0.2,1,0,43,0.0,0,445,4,83,96.6,430,81.6,363,139.1,104,11,15.1,67,929,331,4.0,11.2,2.16
Jalen McMillan,131905,WR,WASHINGTON,12,13.2,14,68.3,35.7,5,14,0,7.8,6,49,340,0,71.5,80.5,77.6,,77.5,0.9,4,2,84,0.0,0,455,2,71,94.9,432,92.7,422,118.3,104,8,5.9,27,1040,391,5.5,14.6,2.41
Demario Douglas,104155,WR,LIBERTY,12,13.0,17,67.3,46.2,6,13,0,5.4,4,46,206,0,74.7,71.2,84.7,,86.2,0.0,0,7,51,0.0,0,394,0,70,94.4,372,85.5,337,88.6,104,6,12.2,48,980,445,6.4,14.0,2.63
Jeremy Singleton,61289,WR,GA SOUTHRN,12,9.1,2,64.1,26.9,7,26,0,2.9,2,31,174,0,87.0,75.1,68.7,,68.5,0.0,0,4,65,0.0,0,458,0,66,95.2,436,7.0,32,74.7,103,2,92.8,425,714,288,4.4,10.8,1.64
J.Michael Sturdivant,146288,WR,CAL,12,10.7,6,63.7,47.4,9,19,0,14.5,11,36,130,0,46.6,75.4,69.8,,70.6,0.0,0,2,48,0.0,0,459,1,65,94.6,434,34.2,157,100.7,102,7,65.8,302,755,300,4.6,11.6,1.74
Tyler Hudson,102567,WR,LOUISVILLE,12,12.5,11,67.6,64.3,18,28,0,4.2,3,47,210,1,84.4,32.5,79.4,,81.3,0.0,0,3,54,0.0,0,392,6,69,93.6,367,8.4,33,95.0,102,2,91.6,359,1034,335,4.9,15.0,2.82
Tre Harris,122676,WR,LA TECH,12,10.8,9,62.7,47.1,16,34,0,8.6,6,37,208,1,69.3,55.3,77.8,70.3,80.5,0.2,1,4,64,0.5,2,425,0,64,92.2,392,12.5,53,108.5,102,10,87.1,370,925,403,6.3,14.5,2.36
Malik Washington,97108,WR,NWESTERN,12,9.2,24,64.4,40.0,10,25,0,1.5,1,31,256,2,90.7,34.7,71.1,,73.2,0.5,2,6,49,0.0,0,406,1,65,95.8,389,77.8,316,63.2,101,1,21.2,86,701,347,5.3,10.8,1.8
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,10,11.9,6,57.4,52.4,11,21,0,6.5,4,39,174,0,73.9,74.9,64.9,,65.1,0.0,0,6,53,0.0,0,459,4,58,95.0,436,17.6,81,77.9,101,7,82.1,377,717,236,4.1,12.4,1.64
Michael Mayer,122906,TE,NOTRE DAME,12,8.1,12,66.3,65.4,17,26,1,5.6,4,44,258,1,77.7,54.1,92.5,52.8,91.6,39.9,143,4,37,3.4,12,358,2,67,92.5,331,45.0,161,103.9,101,9,14.2,51,809,325,4.9,12.1,2.44
LaJohntay Wester,123616,WR,FAU,12,10.3,12,61.4,42.9,9,21,1,8.8,6,33,165,1,66.4,71.1,70.0,63.1,70.0,0.2,1,3,42,0.2,1,403,5,62,96.0,387,90.8,366,96.9,101,8,8.7,35,718,299,4.8,11.6,1.86
Mac Hippenhammer,61591,WR,MIAMI OH,12,16.6,0,53.5,75.0,12,16,0,1.8,1,34,221,0,88.7,74.1,73.9,,75.2,0.0,0,3,58,0.0,0,381,3,54,95.8,365,7.6,29,91.4,101,8,92.4,352,744,144,2.7,13.8,2.04
Elijhah Badger,131603,WR,ARIZONA ST,12,10.2,25,70.0,53.3,8,15,1,6.7,5,41,110,1,74.2,54.4,76.1,,77.3,0.0,0,1,39,0.0,0,403,4,70,94.5,381,24.3,98,115.5,100,7,75.7,305,863,345,4.9,12.3,2.27
Rome Odunze,73774,WR,WASHINGTON,11,13.4,9,70.0,25.0,3,12,0,4.1,3,49,340,0,83.3,76.0,81.2,,81.1,0.0,0,1,61,0.0,0,433,1,70,93.3,404,16.4,71,124.9,100,7,83.4,361,1088,331,4.7,15.5,2.69
Joshua Cephus,98095,WR,UTSA,12,8.8,16,75.0,52.9,9,17,0,2.6,2,42,331,1,88.9,66.5,73.5,54.4,76.7,0.6,3,1,65,0.0,0,473,3,75,94.5,447,88.6,419,117.5,100,6,10.1,48,889,438,5.8,11.9,1.99
Jalen Cropper,97273,WR,FRESNO ST,12,10.1,16,74.0,25.0,3,12,0,7.5,6,42,169,0,67.0,76.7,74.3,,74.9,0.2,1,3,75,0.0,0,410,1,74,94.6,388,17.8,73,109.0,100,5,82.0,336,987,500,6.8,13.3,2.54
Evan Stewart,158674,WR,TEXAS A&M,10,11.5,10,53.5,33.3,8,24,0,14.5,9,29,312,1,48.8,49.3,68.9,,68.7,0.0,0,4,43,0.0,0,385,1,53,94.8,365,11.2,43,63.7,99,2,88.8,342,643,156,2.9,12.1,1.76
Xavier Worthy,144718,WR,TEXAS,12,17.8,4,52.5,33.3,4,12,0,7.1,4,32,311,1,71.7,66.8,71.0,60.9,71.5,0.0,0,3,46,0.3,1,368,1,52,94.6,348,22.8,84,88.5,99,8,76.6,282,673,283,5.4,12.9,1.93
Elijah Cooks,61501,WR,S JOSE ST,11,13.3,6,65.3,51.4,18,35,0,4.5,3,44,285,0,82.3,75.1,83.5,,83.3,0.0,0,0,52,0.0,0,455,1,64,93.6,426,10.5,48,132.7,98,10,89.5,407,993,232,3.6,15.5,2.33
Dorian Singer,146243,WR,ARIZONA,12,12.7,5,67.3,50.0,12,24,0,8.3,6,45,109,1,68.4,54.5,74.7,79.3,75.6,0.2,1,2,73,0.4,2,536,0,66,94.8,508,30.4,163,117.1,98,6,68.7,368,1105,392,5.9,16.7,2.18
Smoke Harris,78918,WR,LA TECH,12,4.5,25,67.3,38.5,5,13,0,13.2,10,26,208,1,53.3,71.3,63.3,68.1,65.5,1.0,4,3,74,0.3,1,395,2,66,93.4,369,88.1,348,88.8,98,5,7.3,29,620,526,8.0,9.4,1.68
Jalen Wayne,61640,WR,S ALABAMA,12,14.1,6,56.7,23.1,3,13,1,11.3,7,41,288,0,58.1,74.3,69.7,61.0,70.2,0.0,0,6,64,0.2,1,425,3,55,96.0,408,19.1,81,88.4,97,9,80.9,344,790,286,5.2,14.4,1.94
Emeka Egbuka,145055,WR,OHIO STATE,12,10.3,6,68.0,52.9,9,17,0,7.0,5,46,260,0,72.7,85.4,81.8,,81.7,0.6,2,2,69,0.0,0,360,1,66,94.7,341,67.5,243,125.8,97,9,31.9,115,1039,482,7.3,15.7,3.05
Daewood Davis,61584,WR,W KENTUCKY,12,11.7,11,66.3,37.5,9,24,1,10.0,7,40,346,0,63.5,75.2,67.9,48.9,68.7,0.0,0,0,62,0.2,1,492,3,63,95.5,470,5.9,29,119.8,95,7,94.1,463,863,315,5.0,13.7,1.84
Ryan O'Keefe,101139,WR,UCF,12,6.8,15,71.6,37.5,3,8,0,10.5,8,31,323,0,60.6,65.2,70.1,64.5,67.8,0.0,0,1,68,0.5,2,364,1,68,92.9,338,44.5,162,106.2,95,5,55.2,201,713,463,6.8,10.5,2.11
Quian Williams,61237,WR,BUFFALO,12,11.6,6,60.0,30.0,6,20,0,1.7,1,37,126,1,84.6,63.3,70.0,,69.4,0.0,0,3,59,0.0,0,421,2,57,95.0,400,29.9,126,84.4,95,5,70.1,295,637,181,3.2,11.2,1.59
Devontez Walker,145773,WR,KENT STATE,12,15.9,12,61.1,28.6,4,14,0,10.8,7,41,201,1,59.9,50.9,74.9,,77.0,0.0,0,2,56,0.0,0,376,2,58,93.4,351,18.1,68,123.2,95,11,81.9,308,921,279,4.8,15.9,2.62
Jaylen Hall,61825,WR,W KENTUCKY,13,11.4,8,61.7,40.7,11,27,0,10.8,7,31,346,1,59.4,67.1,57.7,,56.3,0.0,0,2,52,0.0,0,582,1,58,95.5,556,8.4,49,94.5,94,5,91.4,532,725,291,5.0,12.5,1.3
JuanCarlos Santana,78056,WR,TULSA,12,15.2,7,56.4,58.8,10,17,1,13.1,8,34,320,1,52.0,47.0,62.6,,63.6,0.0,0,1,59,0.0,0,495,6,53,94.3,467,3.6,18,107.5,94,7,96.4,477,859,152,2.9,16.2,1.84
Jamari Thrash,97399,WR,GA STATE,12,14.9,16,66.0,50.0,6,12,0,6.1,4,45,175,0,77.3,75.1,80.1,,81.5,0.0,0,2,75,0.0,0,412,6,62,92.7,382,13.3,55,122.8,94,7,86.7,357,1123,419,6.8,18.1,2.94
Xavier Weaver,101130,WR,USF,9,12.3,10,57.0,45.5,5,11,0,11.7,7,36,327,2,57.5,29.4,77.0,,77.5,0.0,0,3,63,0.0,0,251,1,53,95.6,240,19.5,49,89.7,93,6,80.5,202,716,248,4.7,13.5,2.98
Isaiah Williams,97156,WR,ILLINOIS,12,3.3,23,78.3,57.1,4,7,0,6.5,5,31,187,2,75.3,37.9,72.1,62.1,73.8,0.3,1,3,63,0.3,1,326,1,72,93.6,305,83.1,271,98.5,92,5,16.3,53,603,560,7.8,8.4,1.98
Kris Thornton,61795,WR,JAMES MAD,11,14.1,4,65.2,44.4,8,18,0,3.2,2,39,197,0,85.2,76.2,84.8,62.1,86.5,0.0,0,3,54,0.3,1,363,4,60,96.4,350,80.4,292,114.0,92,7,19.6,71,1011,367,6.1,16.9,2.89
Justin Marshall,61394,WR,BUFFALO,12,14.3,3,57.6,48.6,17,35,1,7.0,4,31,126,0,71.7,74.2,69.3,,71.5,0.0,0,2,69,0.0,0,414,4,53,96.1,398,6.0,25,102.2,92,8,94.0,389,710,144,2.7,13.4,1.78
Reynaldo Flores,83794,WR,UTEP,12,13.4,2,53.8,56.5,13,23,0,15.5,9,33,330,0,45.8,64.0,71.6,67.7,68.7,0.9,4,4,38,0.2,1,426,2,49,94.1,401,15.3,65,56.9,91,1,80.0,341,538,112,2.3,11.0,1.34
B.J. Casteel,61133,WR,NEVADA,12,13.9,1,52.7,35.7,5,14,0,11.1,6,23,239,0,58.9,74.0,59.7,,61.6,0.7,3,3,75,0.0,0,416,3,48,95.4,397,60.1,250,73.7,91,4,38.7,161,585,194,4.0,12.2,1.47
Elijah Spencer,145575,WR,CHARLOTTE,12,13.3,16,63.3,59.1,13,22,0,6.6,4,39,136,1,74.5,49.0,79.3,63.2,81.0,0.0,0,6,60,0.4,2,450,1,57,91.8,413,25.1,113,103.4,90,9,74.9,337,928,357,6.3,16.3,2.25
Alex Adams,124085,WR,AKRON,11,10.3,7,70.0,63.6,7,11,0,12.5,9,40,102,0,53.1,74.8,67.2,,67.1,0.0,0,5,80,0.0,0,485,0,63,95.5,463,97.1,471,110.2,90,9,2.5,12,855,334,5.3,13.6,1.85
Jalin Hyatt,124282,WR,TENNESSEE,12,14.1,8,75.3,60.0,3,5,0,6.9,5,37,307,0,73.5,75.4,77.4,,78.2,0.2,1,0,78,0.0,0,425,1,67,91.1,387,87.3,371,156.5,89,15,12.2,52,1267,489,7.3,18.9,3.27
Keon Coleman,144949,WR,MICH STATE,12,12.3,9,65.9,62.5,10,16,0,4.9,3,37,223,0,80.2,74.6,76.1,,75.7,0.0,0,3,51,0.0,0,416,3,58,92.5,385,5.5,23,107.1,88,7,94.5,393,798,244,4.2,13.8,2.07
Ali Jennings,145344,WR,DOMINION,9,16.2,5,61.4,52.2,12,23,0,6.9,4,42,263,1,72.7,47.4,81.8,,82.2,0.0,0,1,77,0.0,0,339,2,54,95.6,324,16.8,57,128.0,88,9,83.2,282,959,205,3.8,17.8,2.96
Sam Pinckney,84197,WR,COAST CAR,11,12.3,13,63.6,52.6,10,19,0,9.7,6,34,141,1,58.1,47.9,70.5,61.0,71.1,0.0,0,3,48,0.3,1,334,2,56,94.0,314,5.1,17,88.1,88,2,94.9,317,836,205,3.7,14.9,2.66
Tyler Scott,123578,WR,CINCINNATI,11,12.7,12,62.5,55.0,11,20,0,11.3,7,34,138,0,58.3,74.6,72.1,,73.2,0.3,1,3,76,0.0,0,371,1,55,97.6,362,3.2,12,116.9,88,9,96.5,358,904,361,6.6,16.4,2.5
Jeremiah Hunter,131650,WR,CAL,11,14.4,8,69.0,53.8,7,13,1,3.2,2,42,130,1,85.0,52.7,78.2,,80.4,2.3,9,3,58,0.0,0,396,1,60,94.7,375,11.6,46,110.6,87,5,86.1,341,965,259,4.3,16.1,2.57
Dalton Kincaid,91791,TE,UTAH,11,8.7,15,75.9,52.9,9,17,0,1.5,1,46,328,0,91.2,75.2,91.0,59.5,92.3,35.5,130,4,37,4.4,16,366,4,66,91.3,334,54.1,198,117.5,87,8,10.4,38,850,378,5.7,12.9,2.54
Jaylin Noel,125155,WR,IOWA STATE,12,6.8,7,69.8,25.0,1,4,1,10.4,7,31,193,1,60.8,73.2,62.8,,63.6,1.7,7,2,54,0.0,0,404,4,60,95.8,387,81.4,329,89.9,86,3,14.4,58,572,320,5.3,9.5,1.48
Sam Wiglusz,88315,WR,OHIO,12,9.5,8,76.7,50.0,6,12,0,7.0,5,37,259,0,72.6,80.2,81.9,62.1,84.1,0.0,0,1,75,0.3,1,341,0,66,94.7,323,93.5,319,141.0,86,11,6.5,22,830,340,5.2,12.6,2.57
Javon Baker,123904,WR,UCF,12,13.1,11,58.1,50.0,9,18,0,12.3,7,35,323,0,50.7,74.4,76.4,,76.3,0.3,1,1,53,0.0,0,320,0,50,93.1,298,10.3,33,99.5,86,5,89.4,286,710,212,4.2,14.2,2.38
Tyrese Chambers,109628,WR,FIU,10,11.8,4,58.8,47.6,10,21,0,10.7,6,31,166,0,59.6,80.3,67.8,,68.5,0.0,0,2,36,0.0,0,320,1,50,95.0,304,2.5,8,83.2,85,4,97.2,311,535,146,2.9,10.7,1.76
Marvin Mims Jr.,122937,WR,OKLAHOMA,12,16.3,7,61.9,50.0,4,8,0,7.1,4,36,261,1,68.0,71.7,74.6,61.0,75.7,0.0,0,1,77,0.3,1,391,1,52,94.9,371,30.9,121,122.4,84,6,68.3,267,1005,440,8.5,19.3,2.71
Jayden Reed,78171,WR,MICH STATE,11,11.8,3,65.5,64.7,11,17,0,8.3,5,28,223,0,68.0,47.0,70.4,,71.2,0.0,0,1,35,0.0,0,378,2,55,91.8,347,22.2,84,103.1,84,5,77.0,291,636,222,4.0,11.6,1.83
Jared Wayne,99691,WR,PITTSBURGH,11,15.1,13,65.5,60.0,12,20,0,6.8,4,42,268,1,73.6,49.1,82.6,,84.7,0.6,2,0,66,0.0,0,344,3,55,95.6,329,11.6,40,126.7,84,5,87.8,302,1012,322,5.9,18.4,3.08
Michael Jefferson,87665,WR,LA LAFAYET,12,15.4,11,61.4,42.1,8,19,0,7.3,4,31,207,2,71.2,46.1,78.5,69.4,77.1,0.0,0,2,63,0.6,2,308,1,51,95.8,295,16.2,50,112.0,83,7,83.8,258,810,253,5.0,15.9,2.75
Jalon Calhoun,97272,WR,DUKE,11,10.2,12,67.5,33.3,5,15,0,3.4,2,31,154,1,85.2,64.7,77.3,,79.9,0.3,1,0,51,0.0,0,337,2,56,94.4,318,56.7,191,114.6,83,4,42.1,142,801,334,6.0,14.3,2.52
Carlos Carriere,61413,WR,C MICHIGAN,11,9.0,6,55.4,33.3,8,24,0,9.8,5,29,134,2,59.0,25.9,64.1,,63.6,0.0,0,2,39,0.0,0,353,0,46,92.1,325,5.1,18,72.8,83,2,94.9,335,529,226,4.9,11.5,1.63
Sam LaPorta,101690,TE,IOWA,11,7.3,14,63.9,30.8,4,13,0,10.2,6,30,192,1,61.3,74.0,78.5,61.6,82.7,46.0,139,3,58,3.0,9,302,0,53,93.4,282,31.5,95,74.0,83,1,21.5,65,592,317,6.0,11.2,2.1
Antwane Wells Jr.,138470,WR,S CAROLINA,12,8.8,19,77.1,46.7,7,15,0,1.5,1,34,289,3,90.7,23.3,74.8,,77.1,0.0,0,4,72,0.0,0,346,4,64,95.4,330,40.5,140,116.1,83,6,59.0,204,911,518,8.1,14.2,2.76
Thayer Thomas,61515,WR,NC STATE,12,10.5,4,64.6,53.3,8,15,0,7.0,4,31,248,0,66.6,65.8,69.5,,68.7,0.0,0,2,75,0.0,0,385,2,53,91.9,354,96.4,371,92.3,82,4,3.6,14,595,221,4.2,11.2,1.68
Cam Camper,156414,WR,INDIANA,7,10.8,7,54.9,40.9,9,22,0,8.2,4,27,190,1,68.1,43.2,68.5,69.6,69.2,0.0,0,2,40,0.9,3,333,2,45,92.8,309,13.8,46,74.2,82,2,86.2,287,560,153,3.4,12.4,1.81
Kaden Prather,144780,WR,W VIRGINIA,11,9.7,7,63.4,50.0,7,14,0,10.3,6,32,343,1,61.3,46.6,67.2,,66.9,0.0,0,2,25,0.0,0,322,0,52,93.2,300,3.7,12,82.4,82,3,96.3,310,501,243,4.7,9.6,1.67
C.J. Johnson,104187,WR,E CAROLINA,12,10.4,12,73.2,53.3,8,15,0,3.2,2,38,156,1,80.5,52.3,74.5,,76.5,0.2,1,1,74,0.0,0,414,2,60,95.7,396,79.0,327,142.0,82,9,20.8,86,933,423,7.1,15.6,2.36
Jordan Moore,143865,WR,DUKE,12,10.0,6,69.5,30.8,4,13,0,1.7,1,27,154,0,84.7,75.0,72.1,62.1,72.1,0.3,1,0,52,0.3,1,379,0,57,92.9,352,42.5,161,113.0,82,5,56.5,214,643,289,5.1,11.3,1.83
Elijah Higgins,98027,WR,STANFORD,12,7.1,17,72.0,30.8,4,13,0,6.3,4,31,300,2,75.2,29.6,65.4,,64.8,2.0,8,3,51,0.0,0,405,1,59,95.1,385,79.0,320,90.7,82,2,18.5,75,704,411,7.0,11.9,1.83
Devaughn Vele,100637,WR,UTAH,12,11.6,2,61.7,40.0,8,20,0,5.7,3,36,328,1,70.8,55.8,69.9,,69.5,0.0,0,0,28,0.0,0,416,0,50,95.4,397,32.9,137,104.7,81,5,67.1,279,595,160,3.2,11.9,1.5
Brennan Presley,122982,WR,OKLA STATE,12,7.2,19,75.3,75.0,3,4,0,6.2,4,36,262,1,75.6,72.7,72.1,,72.2,0.0,0,2,55,0.0,0,395,0,61,94.4,373,94.4,373,100.7,81,2,5.6,22,737,407,6.7,12.1,1.98
Tetairoa McMillan,158735,WR,ARIZONA,12,16.2,1,48.1,33.3,7,21,1,7.1,3,34,109,0,70.9,72.9,66.5,,67.4,0.2,1,2,47,0.0,0,505,1,39,94.9,479,23.4,118,101.0,81,8,76.4,386,702,195,5.0,18.0,1.47
Odieu Hilaire,120861,WR,BOWL GREEN,12,9.8,13,66.7,70.0,7,10,0,5.3,3,24,122,0,78.4,75.9,70.4,,70.6,0.3,1,1,59,0.0,0,387,1,54,93.5,362,57.4,222,113.4,81,6,42.4,164,704,353,6.5,13.0,1.94
Malik Nabers,146759,WR,LSU,12,10.5,17,72.5,60.0,9,15,0,4.9,3,40,211,1,79.5,52.6,73.8,63.6,74.2,0.0,0,2,60,0.3,1,366,1,58,92.9,340,38.8,142,94.1,80,1,61.2,224,726,277,4.8,12.5,2.14
Ronnie Bell,84288,WR,MICHIGAN,12,10.5,8,63.8,20.0,3,15,0,5.6,3,31,222,2,77.1,28.2,74.3,,74.2,0.3,1,1,49,0.0,0,304,0,51,95.1,289,38.2,116,94.3,80,2,61.2,186,690,278,5.5,13.5,2.39
Tre Tucker,101106,WR,CINCINNATI,12,8.1,10,66.3,36.4,4,11,0,10.2,6,32,138,1,61.9,54.2,70.3,,69.5,0.3,1,0,55,0.0,0,314,0,53,96.5,303,96.5,303,105.2,80,3,3.2,10,680,333,6.3,12.8,2.24
Oronde Gadsden II,144046,WR,SYRACUSE,12,12.7,8,67.5,55.6,10,18,0,3.6,2,47,304,0,84.0,74.5,84.8,76.8,85.5,2.0,8,3,46,0.5,2,393,3,54,92.6,364,76.8,302,114.0,80,6,20.4,80,888,221,4.1,16.4,2.44
