player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nigel Kilby,26268,TE,E MICHIGAN,11,9.9,3,79.1,,0,0,0,0.0,0,21,160,1,82.2,35.0,74.2,76.7,77.2,41.1,76,1,64,3.8,7,185,0,34,91.9,170,51.4,95,130.4,43,4,2.7,5,438,187,5.5,12.9,2.58
Henry Bussey III,47576,WR,FAU,12,8.8,2,58.1,,0,0,0,21.9,7,9,165,0,29.0,78.0,56.5,61.9,54.4,0.0,0,3,84,0.5,1,193,0,25,97.4,188,93.3,180,63.7,43,2,6.7,13,276,149,6.0,11.0,1.47
Hasaan Henderson,48001,WR,NEVADA,10,9.0,3,69.8,,0,0,0,6.3,2,18,239,0,74.0,72.1,72.1,,71.4,0.0,0,0,22,0.0,0,196,0,30,92.3,181,1.5,3,104.9,43,2,98.5,193,301,72,2.4,10.0,1.66
Justin Jackson,29539,HB,NWESTERN,12,1.0,5,76.7,,0,0,0,10.8,4,10,256,0,66.4,89.8,69.6,57.9,55.0,0.0,0,0,37,27.7,125,452,0,33,69.0,312,17.0,77,86.4,43,0,1.1,5,210,229,6.9,6.4,0.67
Kelvin Harmon,47931,WR,NC STATE,12,14.6,2,60.5,,0,0,0,0.0,0,21,248,0,88.0,71.2,75.1,,74.0,0.0,0,0,68,0.0,0,247,1,26,95.5,236,8.5,21,135.6,43,5,91.5,226,458,138,5.3,17.6,1.94
James Butler,45966,HB,NEVADA,12,0.7,15,88.4,,0,0,0,2.6,1,18,239,0,90.7,82.4,78.5,74.9,90.2,0.3,1,1,46,46.4,160,345,3,38,51.0,176,1.7,6,117.2,43,3,0.6,2,382,390,10.3,10.1,2.17
Jerminic Smith,48016,WR,IOWA,12,15.5,2,53.5,,0,0,0,17.9,5,13,192,0,40.2,72.1,57.8,62.1,54.8,0.0,0,2,46,0.3,1,315,0,23,98.1,309,9.8,31,73.2,43,2,90.2,284,314,68,3.0,13.7,1.02
Ernest Calhoun,47950,WR,KENT STATE,12,14.7,3,46.5,,0,0,1,4.8,1,11,201,0,74.4,78.2,60.5,,60.4,0.0,0,2,57,0.0,0,251,1,20,97.6,245,3.6,9,82.6,43,4,96.4,242,311,94,4.7,15.6,1.27
A.J. Brown,48327,WR,OLE MISS,12,11.7,10,67.4,,0,0,0,6.5,2,18,226,0,72.2,71.7,73.8,62.1,73.5,0.0,0,2,37,0.5,1,197,1,29,95.4,188,4.6,9,94.3,43,2,95.4,188,412,175,6.0,14.2,2.19
Nate Iese,47210,TE,UCLA,11,9.3,6,58.1,,0,0,1,3.8,1,20,324,0,68.4,71.3,63.3,65.8,66.4,62.9,242,3,50,12.5,48,385,3,25,83.6,322,36.9,142,91.2,43,4,0.3,1,400,203,8.1,16.0,1.24
O.J. Howard,11774,TE,ALABAMA,12,8.0,3,81.4,,0,0,0,2.8,1,19,103,0,83.1,72.4,78.5,73.4,67.1,62.5,203,2,40,16.6,54,325,4,35,81.8,266,26.5,86,101.9,43,2,9.5,31,404,240,6.9,11.5,1.52
Jake Oliver,12732,WR,TEXAS,12,6.4,6,76.7,,0,0,0,2.9,1,15,311,0,82.2,72.2,67.3,,64.0,0.0,0,0,52,0.0,0,219,1,33,96.3,211,98.6,216,100.7,43,0,1.4,3,358,195,5.9,10.8,1.7
Corey Lacanaria,47550,WR,BALL ST,10,7.4,9,76.7,,0,0,1,10.8,4,16,117,1,59.4,39.9,57.3,,58.9,0.4,1,1,33,0.0,0,226,1,33,96.0,217,96.0,217,104.9,43,2,3.5,8,341,125,3.8,10.3,1.57
Duke Catalon,35290,HB,HOUSTON,8,-1.3,7,90.5,,0,0,0,0.0,0,11,182,0,90.8,68.1,68.9,83.2,69.7,0.0,0,0,51,31.4,98,312,0,38,66.3,207,10.6,33,116.6,42,3,13.1,41,263,309,8.1,6.9,1.27
Johnathan Lloyd,45251,WR,DUKE,12,3.7,5,81.0,,0,0,0,8.1,3,16,154,0,67.3,72.2,58.0,,56.5,0.0,0,0,55,0.0,0,304,1,34,95.4,290,99.0,301,120.3,42,3,1.0,3,301,213,6.3,8.9,1.04
Isaac Nauta,47119,TE,GEORGIA,12,9.4,2,64.3,,0,0,0,15.6,5,18,173,0,47.0,71.5,71.3,71.9,70.3,46.7,98,1,50,14.8,31,210,0,27,80.0,168,32.9,69,104.6,42,3,11.4,24,353,167,6.2,13.1,2.1
DJ Chark Jr.,47702,WR,LSU,11,17.3,0,57.1,,0,0,0,7.7,2,14,211,0,67.7,40.5,66.3,,66.4,0.0,0,3,80,0.0,0,204,1,24,96.6,197,36.8,75,85.3,42,3,63.2,129,419,144,6.0,17.5,2.13
Nyqwan Murray,26456,WR,FLORIDA ST,11,12.2,3,59.5,,0,0,0,3.8,1,18,167,0,69.4,53.1,71.1,,70.8,0.0,0,0,40,0.0,0,188,1,25,93.1,175,73.9,139,108.9,42,3,26.1,49,337,101,4.0,13.5,1.93
Nacarius Fant,48276,WR,W KENTUCKY,9,10.4,4,69.0,,0,0,0,12.1,4,21,346,0,55.6,84.5,62.9,,62.3,0.0,0,0,61,0.0,0,302,1,29,95.4,288,5.6,17,115.9,42,2,94.0,284,407,151,5.2,14.0,1.41
Frederick Gammage,47438,WR,ARIZONA ST,12,9.6,2,61.9,,0,0,0,0.0,0,16,110,0,88.0,71.7,64.8,69.5,64.4,0.0,0,3,46,0.7,2,274,0,26,94.2,258,97.4,267,72.8,42,2,2.2,6,333,161,6.2,12.8,1.29
Hergy Mayala,47845,WR,UCONN,10,13.8,0,54.8,,0,0,0,11.5,3,14,146,0,57.3,70.7,55.1,,53.3,0.0,0,1,41,0.0,0,361,0,23,96.7,349,3.9,14,67.2,42,0,95.8,346,296,42,1.8,12.9,0.85
Connor Cella,47563,TE,RICE,12,7.4,0,73.8,,0,0,0,6.1,2,14,275,0,72.9,72.1,62.0,74.6,56.4,38.7,130,3,64,16.4,55,336,3,31,79.5,267,55.7,187,71.7,42,1,2.1,7,302,159,5.1,9.7,1.13
Tommy Sweeney,47216,TE,BOSTON COL,12,11.3,2,57.1,,0,0,0,20.0,6,15,121,2,35.4,18.4,63.3,55.9,51.3,49.3,172,1,22,8.6,30,349,4,24,87.1,304,45.6,159,88.1,42,2,4.6,16,327,89,3.7,13.6,1.08
Jacob Sannon,47558,WR,IDAHO,12,10.4,2,57.1,,0,0,0,20.0,6,12,185,1,37.1,29.0,48.3,,47.4,0.0,0,0,37,0.0,0,357,2,24,93.3,333,91.0,325,73.8,42,0,9.0,32,243,96,4.0,10.1,0.73
Eddie Daugherty,47490,WR,E MICHIGAN,12,5.9,13,59.5,,0,0,0,10.7,3,9,160,0,62.4,75.3,60.0,70.3,58.4,0.7,2,1,24,0.7,2,270,0,25,94.8,256,90.0,243,63.3,42,0,8.5,23,217,110,4.4,8.7,0.85
Andrew Rodriguez,47951,WR,UTAH ST,12,8.5,4,63.4,,0,0,0,10.3,3,13,329,0,60.7,84.6,59.9,,58.5,0.0,0,1,31,0.0,0,248,1,26,96.0,238,52.0,129,82.0,41,1,46.8,116,286,93,3.6,11.0,1.2
Kareem Hunt,11841,HB,TOLEDO,12,-0.8,19,95.1,,0,0,0,0.0,0,16,316,0,90.8,91.6,93.6,81.0,90.6,0.0,0,0,71,27.9,67,240,3,39,69.6,167,2.1,5,113.1,41,1,4.2,10,377,409,10.5,9.7,2.26
Rokeem Williams,47958,WR,MIAMI OH,10,16.3,4,53.7,,0,0,0,12.0,3,15,221,0,57.5,70.7,64.0,,63.3,0.0,0,1,74,0.0,0,244,0,22,95.9,234,8.6,21,108.1,41,3,91.4,223,463,140,6.4,21.0,1.98
Johnathon Johnson,33340,WR,MISSOURI,12,13.0,3,58.5,,0,0,0,7.7,2,14,229,1,68.4,33.5,64.6,63.7,62.4,0.0,0,0,87,0.5,1,203,1,24,95.6,194,96.1,195,110.7,41,2,3.0,6,429,281,11.7,17.9,2.21
Jordan Villamin,48246,WR,OREGON ST,12,13.2,1,51.2,,0,0,1,16.0,4,9,265,1,47.4,27.3,55.4,,52.9,0.0,0,2,53,0.0,0,240,2,21,95.4,229,5.4,13,58.1,41,1,94.6,227,251,78,3.7,12.0,1.1
Marquez McNair,47683,WR,UTSA,11,10.6,4,58.5,,0,0,0,7.7,2,13,331,1,68.4,29.2,57.0,,60.2,0.5,1,1,33,0.0,0,199,5,24,94.0,187,98.0,195,92.6,41,3,1.5,3,271,89,3.7,11.3,1.45
Dijon Paschal,48255,WR,ARK STATE,12,13.8,1,53.7,,0,0,0,8.3,2,16,113,0,65.7,70.6,66.2,,64.7,0.0,0,2,44,0.0,0,218,0,22,94.5,206,8.3,18,82.2,41,3,91.7,200,308,88,4.0,14.0,1.5
Garrett Dickerson,47268,TE,NWESTERN,11,5.2,3,70.7,,0,0,2,6.5,2,14,256,0,71.4,71.8,70.2,79.0,67.5,56.8,159,1,42,20.4,57,280,5,29,76.4,214,41.4,116,111.0,41,4,0.4,1,272,154,5.3,9.4,1.27
Marcus Baugh,47131,TE,OHIO STATE,12,7.4,6,58.5,,0,0,0,22.6,7,11,260,0,28.2,70.9,60.2,59.4,56.2,41.2,136,1,29,20.9,69,330,3,24,76.4,252,40.9,135,84.3,41,2,9.4,31,269,89,3.7,11.2,1.07
KaVontae Turpin,47658,WR,TCU,7,7.4,5,73.2,,0,0,0,3.2,1,14,305,0,80.6,80.7,78.8,,78.8,0.0,0,1,57,0.0,0,125,0,30,96.8,121,83.2,104,91.0,41,1,8.0,10,295,236,7.9,9.8,2.44
Johnnie Niupalau,42394,WR,E MICHIGAN,12,11.4,5,58.5,,0,0,0,11.1,3,17,160,0,60.5,71.2,60.5,,60.9,0.0,0,3,49,0.0,0,317,2,24,93.1,295,9.5,30,78.1,41,3,90.5,287,328,115,4.8,13.7,1.11
Marquez Valdes-Scantling,47809,WR,USF,12,18.2,2,51.2,,0,0,1,4.5,1,15,327,0,75.2,71.4,58.8,,57.8,0.0,0,2,77,0.0,0,304,4,21,96.1,292,20.4,62,104.8,41,5,79.6,242,401,176,8.4,19.1,1.37
Desmon White,47694,WR,TCU,12,8.8,4,70.7,,0,0,0,6.5,2,7,305,0,71.7,81.7,59.9,,57.7,0.0,0,1,38,0.0,0,228,1,29,97.4,222,98.2,224,85.1,41,1,0.9,2,257,103,3.6,8.9,1.16
Jordan Hogue,47618,WR,BALL ST,10,9.2,5,50.0,,0,0,0,16.7,4,6,117,0,45.6,70.4,56.4,,54.7,0.0,0,2,43,0.0,0,184,0,20,95.1,175,56.0,103,49.0,40,1,44.0,81,170,57,2.9,8.5,0.97
Alvin Kamara,11822,HB,TENNESSEE,10,0.4,20,82.5,,0,0,0,2.9,1,19,307,2,82.2,55.6,82.2,67.5,86.9,1.1,2,0,53,21.9,40,183,0,33,76.0,139,12.0,22,135.8,40,4,5.5,10,344,379,11.5,10.4,2.47
Jay MacIntyre,47592,WR,COLORADO,12,10.1,4,72.5,,0,0,0,9.4,3,15,143,0,63.4,81.7,59.7,,57.9,0.0,0,1,40,0.0,0,340,0,29,95.9,326,93.8,319,99.4,40,1,5.6,19,374,115,4.0,12.9,1.15
Shane Wimann,47295,TE,N ILLINOIS,12,7.2,0,60.0,,0,0,1,7.7,2,15,254,1,67.6,30.6,67.2,59.3,59.6,83.8,315,4,32,39.1,147,376,2,24,59.8,225,13.3,50,78.5,40,6,0.3,1,254,104,4.3,10.6,1.13
Johnny Mundt,12206,TE,OREGON,8,10.9,4,57.5,,0,0,0,14.8,4,16,264,0,48.6,70.7,63.2,68.5,57.1,25.5,70,1,53,1.5,4,274,1,23,94.9,260,53.6,147,107.7,40,4,12.8,35,334,189,8.2,14.5,1.28
Dameon Gamblin,47689,WR,NEW MEXICO,12,13.4,2,55.0,,0,0,1,8.3,2,13,241,0,67.0,32.9,65.7,63.7,71.0,0.0,0,2,24,0.7,1,136,3,22,96.3,131,94.9,129,75.0,40,3,2.2,3,220,87,4.0,10.0,1.68
Jaelan Austin,47777,WR,TCU,12,13.6,1,57.5,,0,0,0,17.9,5,19,305,0,40.2,70.7,59.9,,60.6,0.0,0,2,60,0.0,0,264,1,23,98.9,261,1.9,5,103.3,40,5,98.1,259,332,56,2.4,14.4,1.27
Taylor Oldham,47569,WR,UCF,12,6.6,2,77.5,,0,0,0,0.0,0,16,323,1,89.8,34.4,62.1,62.1,62.0,0.0,0,0,40,0.4,1,243,0,31,96.3,234,80.7,196,99.0,40,0,18.9,46,310,171,5.5,10.0,1.32
RJ Turner,48200,WR,LA MONROE,12,13.3,3,57.5,,0,0,0,8.0,2,19,209,0,66.8,70.7,68.5,,68.2,0.0,0,1,73,0.0,0,211,0,23,94.8,200,0.0,0,109.7,40,3,100.0,211,433,149,6.5,18.8,2.17
Myles Campbell,47693,WR,GA SOUTHRN,12,4.4,11,77.5,,0,0,0,8.8,3,17,174,0,64.9,77.3,61.7,,60.9,0.0,0,0,63,0.0,0,263,0,31,95.8,252,48.7,128,139.8,40,4,51.3,135,382,288,9.3,12.3,1.52
Andrew Scanlan,48025,WR,NWESTERN,12,9.7,7,64.1,,0,0,0,3.8,1,14,256,0,78.4,71.2,63.2,,63.0,0.7,2,1,31,0.0,0,275,0,25,94.9,261,8.7,24,76.4,39,0,90.5,249,296,91,3.6,11.8,1.13
Eugene Lewis,47434,WR,OKLAHOMA,12,10.3,3,76.9,,0,0,0,3.2,1,26,261,0,81.8,72.1,81.6,63.4,81.8,0.6,1,2,29,0.6,1,160,0,30,95.0,152,93.8,150,99.1,39,2,5.6,9,348,101,3.4,11.6,2.29
Akrum Wadley,28564,HB,IOWA,12,0.9,14,82.1,,0,0,0,11.1,4,12,192,0,58.4,61.0,71.5,77.5,78.4,0.0,0,0,30,23.1,36,156,2,32,76.3,119,0.0,0,123.7,39,3,3.2,5,294,304,9.5,9.2,2.47
John Johnson,48283,WR,TROY,10,11.3,6,61.5,,0,0,0,7.7,2,14,318,0,59.7,71.6,59.1,,57.4,0.0,0,2,60,0.0,0,275,3,24,93.5,257,4.4,12,81.6,39,2,95.3,262,304,138,5.8,12.7,1.18
Jared Pinkney,47214,TE,VANDERBILT,12,11.0,4,56.4,,0,0,1,15.4,4,15,333,0,47.4,70.6,55.5,59.7,58.3,59.3,153,2,28,5.8,15,258,3,22,90.3,233,37.2,96,74.1,39,2,2.7,7,274,89,4.0,12.5,1.18
Elijah McGuire,11943,HB,LA LAFAYET,12,3.9,8,71.8,,0,0,0,9.7,3,10,207,0,62.4,91.4,67.1,56.4,69.1,0.0,0,1,28,28.0,68,243,0,28,70.8,172,10.3,25,93.0,39,2,2.1,5,231,157,5.6,8.3,1.34
DeAndre Thompkins,48211,WR,PENN STATE,11,16.0,1,64.1,,0,0,0,10.7,3,15,266,0,59.5,76.5,63.4,,63.7,0.0,0,1,70,0.0,0,236,0,25,95.3,225,23.7,56,99.5,39,1,75.8,179,432,107,4.3,17.3,1.92
Tyrian Taylor,47932,WR,NEW MEX ST,12,12.9,1,56.4,,0,0,0,12.0,3,12,242,2,56.3,27.7,58.6,,57.9,0.0,0,1,54,0.0,0,278,0,22,97.1,270,5.4,15,96.6,39,2,94.6,263,385,135,6.1,17.5,1.43
Dondre Daley,47980,WR,IOWA STATE,11,12.9,4,61.5,,0,0,0,20.0,6,14,193,0,34.0,70.9,58.1,61.0,56.5,0.0,0,2,59,0.4,1,248,3,24,93.5,232,11.7,29,101.0,39,3,88.3,219,406,157,6.5,16.9,1.75
Jeremy McNichols,11917,HB,BOISE ST,12,3.0,4,87.2,,0,0,0,5.6,2,18,120,1,75.1,72.0,81.9,78.5,70.6,1.5,5,0,76,32.6,109,334,0,34,66.5,222,5.7,19,149.9,39,4,6.9,23,459,343,10.1,13.5,2.07
Sean Culkin,12037,TE,MISSOURI,10,6.8,3,61.5,,0,0,1,7.7,2,16,229,0,67.9,70.9,67.0,62.0,67.1,27.3,69,2,25,36.8,93,253,1,24,60.1,152,37.9,96,62.1,39,0,0.0,0,282,176,7.3,11.8,1.86
Matt Dayes,12006,HB,NC STATE,12,1.4,7,76.9,,0,0,0,9.1,3,11,248,1,65.2,80.8,70.4,82.6,54.6,0.3,1,2,38,27.7,96,346,0,30,70.5,244,9.0,31,70.5,39,0,9.5,33,240,264,8.8,8.0,0.98
Mekhi Stevenson,28983,WR,UNLV,12,12.4,0,35.9,,0,0,0,17.6,3,8,325,0,32.1,53.3,52.9,,50.0,0.0,0,3,51,0.0,0,292,2,14,95.5,279,16.4,48,35.3,39,2,83.2,243,171,44,3.1,12.2,0.61
Alonzo Moore,12140,WR,NEBRASKA,10,14.9,0,51.3,,0,0,1,9.1,2,12,238,0,63.8,72.2,67.2,,67.4,0.6,1,2,63,0.0,0,157,4,20,93.0,146,7.6,12,80.6,39,2,91.7,144,375,147,7.4,18.8,2.57
Olabisi Johnson,47882,WR,COLO STATE,12,15.7,0,53.8,,0,0,0,16.0,4,17,144,0,37.2,70.9,60.4,,59.0,1.1,3,1,42,0.0,0,262,1,21,97.3,255,11.5,30,90.5,39,2,87.4,229,348,73,3.5,16.6,1.36
Dalvin Cook,11796,HB,FLORIDA ST,12,1.6,7,78.9,,0,0,0,9.1,3,14,167,2,65.1,54.2,82.5,68.6,54.9,0.2,1,0,59,23.9,97,406,2,30,71.7,291,0.0,0,121.1,38,1,1.5,6,416,394,13.1,13.9,1.43
Joe Mixon,11803,HB,OKLAHOMA,11,4.0,9,84.2,,0,0,0,8.6,3,19,261,0,66.1,76.6,87.3,85.9,86.5,0.0,0,0,60,20.4,49,240,0,32,76.7,184,7.1,17,155.5,38,5,4.6,11,449,397,12.4,14.0,2.44
Charlie Callinan,48029,WR,BOSTON COL,12,11.0,1,55.3,,0,0,0,12.5,3,16,121,0,54.9,70.4,62.3,,61.6,2.8,7,1,22,0.0,0,248,3,21,96.0,238,62.9,156,72.4,38,1,33.1,82,241,32,1.5,11.5,1.01
Jalen Brown,48028,WR,OREGON,12,15.9,4,50.0,,0,0,0,13.6,3,13,264,0,42.4,70.1,62.2,,57.6,0.7,2,1,49,0.0,0,273,0,19,95.2,260,19.4,53,94.0,38,3,79.9,218,318,74,3.9,16.7,1.22
Isaiah Zuber,26884,WR,KANSAS ST,12,10.8,3,55.3,,0,0,0,16.0,4,8,199,0,45.8,70.4,60.8,,59.0,0.0,0,0,20,0.0,0,198,0,21,95.5,189,78.3,155,85.3,38,2,21.7,43,179,81,3.9,8.5,0.95
Markell Jones,45858,HB,PURDUE,11,-0.1,6,84.2,,0,0,1,5.9,2,11,273,0,65.7,42.7,61.0,49.0,64.4,3.2,10,0,31,22.6,70,310,2,32,72.9,226,1.0,3,90.2,38,0,0.0,0,215,209,6.5,6.7,0.95
Jaquil Capel,47890,WR,APP STATE,11,8.9,4,63.2,,0,0,0,20.0,6,13,108,0,33.9,85.3,57.3,,56.6,0.5,1,1,40,0.0,0,187,0,24,93.6,175,18.2,34,83.3,38,1,81.3,152,281,141,5.9,11.7,1.61
CJ Sanders,47607,WR,NOTRE DAME,12,6.9,5,63.2,,0,0,0,7.7,2,13,258,1,67.7,61.5,60.1,,60.6,0.0,0,1,34,0.0,0,238,2,24,94.1,224,92.9,221,93.4,38,2,6.7,16,293,192,8.0,12.2,1.31
Jacob Hollister,12051,TE,WYOMING,12,11.0,6,76.3,,0,0,0,12.1,4,23,351,0,55.6,72.0,74.5,66.9,74.9,72.6,262,1,37,18.3,66,361,2,29,77.3,279,20.8,75,146.4,38,6,2.8,10,488,225,7.8,16.8,1.75
Keenen Johnson,45257,WR,TULSA,7,7.9,7,73.0,,0,0,0,3.6,1,14,320,2,79.5,20.8,59.5,,61.9,0.0,0,0,31,0.0,0,188,1,27,93.1,175,97.3,183,101.9,37,1,2.1,4,266,134,5.0,9.9,1.52
John Burt,47850,WR,TEXAS,8,14.2,5,48.6,,0,0,0,28.0,7,6,311,0,22.9,70.1,51.0,,50.7,0.0,0,3,72,0.0,0,143,0,18,96.5,138,0.0,0,40.5,37,1,100.0,143,201,96,5.3,11.2,1.46
Brodrick Yancy,44977,WR,TEMPLE,11,9.2,2,64.9,,0,0,0,11.1,3,12,306,1,59.5,28.9,62.3,,60.5,0.4,1,2,40,0.0,0,231,0,24,96.5,223,93.1,215,83.6,37,2,6.1,14,284,89,3.7,11.8,1.27
Bernard Davis,47836,WR,UMASS,12,12.0,2,64.9,,0,0,0,11.1,3,13,216,0,59.0,71.0,61.9,60.5,62.3,0.4,1,0,70,0.4,1,265,2,24,95.1,252,23.4,62,107.7,37,2,75.1,199,298,133,5.5,12.4,1.18
Jalen Harvey,47780,WR,ARIZONA ST,11,12.2,1,56.8,,0,0,0,12.5,3,14,110,0,56.5,27.9,57.1,61.9,56.7,0.0,0,0,49,0.3,1,287,0,21,93.4,268,5.2,15,86.5,37,0,94.8,272,330,121,5.8,15.7,1.23
Jahad Thomas,12326,HB,TEMPLE,10,3.3,6,83.3,,0,0,0,6.3,2,14,306,0,73.2,79.0,70.5,82.2,75.6,0.0,0,0,61,30.4,79,260,1,30,66.5,173,9.6,25,152.8,36,6,2.3,6,402,347,11.6,13.4,2.32
Quadree Henderson,48008,WR,PITTSBURGH,12,8.1,4,63.9,,0,0,0,4.2,1,12,268,0,77.2,56.9,58.7,,54.6,0.7,2,0,37,0.0,0,288,1,23,93.4,269,31.9,92,92.5,36,1,64.6,186,241,114,5.0,10.5,0.9
Macan Wilson,48250,WR,NWESTERN,12,12.0,3,52.8,,0,0,0,9.5,2,11,256,0,62.5,70.1,57.4,,56.0,0.0,0,1,35,0.0,0,230,0,19,97.0,223,7.0,16,73.7,36,1,93.0,214,259,119,6.3,13.6,1.16
Brandon Childress,25888,WR,C MICHIGAN,11,10.4,0,63.9,,0,0,0,11.5,3,12,134,0,57.3,70.8,59.6,,60.3,0.0,0,1,42,0.0,0,219,1,23,93.6,205,14.2,31,90.9,36,1,85.8,188,327,83,3.6,14.2,1.6
Samajie Grant,48261,WR,ARIZONA,12,11.5,2,61.1,,0,0,0,8.3,2,9,109,0,65.7,69.9,61.8,80.8,55.1,0.0,0,2,70,11.0,39,354,1,22,83.3,295,23.2,82,86.2,36,3,43.8,155,247,74,3.4,11.2,0.84
Brian Smith,48129,WR,MINNESOTA,8,14.8,1,47.2,,0,0,0,19.0,4,15,225,0,38.7,69.7,65.9,,64.5,0.0,0,1,34,0.0,0,205,0,17,97.1,199,3.4,7,71.4,36,1,96.6,198,279,33,1.9,16.4,1.4
Robert Lewis,47715,WR,WASH STATE,12,11.8,3,75.0,,0,0,0,3.6,1,17,341,0,70.7,71.9,51.6,,53.3,0.0,0,2,34,0.0,0,397,5,27,93.7,372,98.5,391,104.9,36,3,1.5,6,308,77,2.9,11.4,0.83
Ja'Marcus Bradley,27003,WR,LA LAFAYET,9,13.9,2,55.6,,0,0,0,13.0,3,14,207,0,55.1,70.4,64.5,,64.5,0.0,0,4,42,0.0,0,193,1,20,94.3,182,3.6,7,59.5,36,1,96.4,186,358,113,5.7,17.9,1.97
Hunter Renfrow,47509,WR,CLEMSON,8,9.7,1,75.0,,0,0,0,10.0,3,16,140,0,62.5,71.5,63.0,,62.3,0.0,0,1,35,0.0,0,264,0,27,95.5,252,90.9,240,116.3,36,3,9.1,24,307,96,3.6,11.4,1.22
Rashad Still,48022,WR,MINNESOTA,9,19.5,1,44.4,,0,0,0,5.9,1,11,225,1,71.9,25.4,67.9,,68.1,0.0,0,1,62,0.0,0,204,1,16,95.6,195,1.5,3,65.2,36,0,98.5,201,325,73,4.6,20.3,1.67
Chuck Wade Jr.,47492,WR,WAKE,12,7.4,9,63.9,,0,0,0,11.5,3,7,339,0,57.7,75.6,60.3,,60.0,0.0,0,0,51,0.0,0,168,0,23,93.5,157,85.1,143,89.4,36,1,14.3,24,214,173,7.5,9.3,1.36
Marlon Mack,11898,HB,USF,11,4.2,7,72.2,,0,0,0,0.0,0,13,327,0,88.0,54.3,81.3,62.6,84.4,0.5,1,1,37,20.9,41,196,1,26,76.5,150,20.9,41,75.6,36,0,9.7,19,215,228,8.8,8.3,1.43
Evan Moeai,16635,TE,UTAH,12,10.1,0,61.1,,0,0,1,15.4,4,13,328,0,47.3,70.6,54.8,59.1,55.6,41.0,102,1,59,18.9,47,249,6,22,75.9,189,56.6,141,95.6,36,2,0.0,0,308,108,4.9,14.0,1.63
Ryan Yurachek,31983,TE,MARSHALL,11,7.5,0,77.8,,0,0,0,6.7,2,14,214,0,71.4,72.7,66.2,32.4,66.5,28.6,69,1,58,12.4,30,241,3,28,82.2,198,60.6,146,129.2,36,5,0.0,0,298,115,4.1,10.6,1.51
Emanuel Porter,47776,WR,TCU,10,18.7,1,41.7,,0,0,0,21.1,4,11,305,0,31.4,69.9,58.0,,58.0,0.0,0,2,39,0.0,0,240,2,15,93.8,225,2.1,5,42.0,36,0,97.9,235,245,23,1.5,16.3,1.09
Tion Green,12185,HB,CINCINNATI,12,-0.4,2,80.6,,0,0,0,9.4,3,7,138,0,64.3,72.6,64.3,87.0,54.8,0.0,0,2,20,32.2,91,283,0,29,66.1,187,8.1,23,62.8,36,0,3.5,10,167,195,6.7,5.8,0.89
Justin Goodwin,45707,HB,RUTGERS,12,2.4,4,61.1,,0,0,0,8.3,2,10,278,1,66.3,68.0,70.3,47.1,69.0,1.8,4,0,30,36.0,81,225,1,22,62.7,141,15.1,34,85.9,36,1,4.4,10,204,183,8.3,9.3,1.45
Adonis Jennings,47991,WR,TEMPLE,12,15.4,1,52.8,,0,0,0,13.6,3,15,306,0,53.5,72.4,72.4,63.5,69.9,0.0,0,2,51,0.6,1,162,0,19,95.7,155,8.6,14,78.0,36,2,91.4,148,316,110,5.8,16.6,2.04
Nate German,48095,WR,RICE,12,12.1,0,37.1,,0,0,0,23.5,4,7,275,1,43.5,41.2,46.5,,47.8,0.5,1,2,28,0.0,0,214,3,13,87.9,188,60.7,130,26.5,35,0,34.6,74,145,52,4.0,11.2,0.77
Lucky Jackson,29557,WR,W KENTUCKY,12,12.8,5,60.0,,0,0,0,22.2,6,17,346,0,25.0,71.4,64.4,,61.9,0.0,0,0,54,0.0,0,185,0,21,96.8,179,5.4,10,112.2,35,2,94.6,175,345,140,6.7,16.4,1.93
Warren Wand,45682,HB,ARK STATE,12,0.4,8,65.7,,0,0,0,8.0,2,12,113,0,66.7,65.7,69.2,77.0,66.6,0.0,0,0,48,14.9,41,275,0,23,80.4,221,5.5,15,118.5,35,3,8.4,23,278,272,11.8,12.1,1.26
Ishmael Adams,48254,WR,UCLA,10,10.4,7,57.1,,0,0,0,9.1,2,11,324,0,64.7,83.8,64.0,70.8,65.2,0.0,0,1,27,0.7,1,143,1,20,95.1,136,56.6,81,59.1,35,0,39.9,57,179,102,5.1,9.0,1.32
Aaron Jones,11937,HB,UTEP,12,0.5,6,80.0,,0,0,0,9.7,3,11,330,0,63.4,72.8,76.4,70.9,73.8,0.0,0,0,42,20.6,49,238,0,28,73.5,175,2.1,5,123.0,35,3,6.3,15,233,215,7.7,8.3,1.33
Anthony Scott,45935,HB,E CAROLINA,8,-0.1,2,65.7,,0,0,0,20.7,6,5,156,1,32.4,28.9,55.1,70.3,37.3,0.0,0,2,32,27.0,67,248,1,23,69.8,173,15.3,38,81.1,35,3,0.0,0,164,207,9.0,7.1,0.95
