player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Josh Doctson,10656,WR,TCU,10,15.2,9,72.2,,0,0,0,7.1,6,62,305,0,77.4,76.3,92.9,,93.0,0.0,0,1,55,0.0,0,347,3,78,93.7,325,5.8,20,149.2,108,14,93.9,326,1327,310,4.0,17.0,4.08
Sterling Shepard,10674,WR,OKLAHOMA,12,10.0,12,74.5,,0,0,0,4.8,4,58,261,0,81.5,75.9,91.6,65.9,90.9,0.0,0,1,74,0.5,2,419,1,79,95.2,399,72.3,303,142.1,106,11,27.7,116,1202,475,6.0,15.2,3.01
Chris Godwin,11839,WR,PENN STATE,12,10.5,11,60.6,,0,0,0,8.7,6,39,266,0,67.2,74.8,79.7,,78.9,0.0,0,1,56,0.0,0,404,0,63,95.5,386,27.5,111,103.4,104,5,72.5,293,968,432,6.9,15.4,2.51
Marcus Green,47662,WR,LA MONROE,12,7.7,7,61.2,,0,0,0,12.5,9,35,209,0,53.7,75.5,71.3,,70.8,0.0,0,2,49,0.0,0,340,0,63,96.5,328,91.8,312,95.9,103,7,8.2,28,698,394,6.3,11.1,2.13
Dorian Baker,28585,WR,KENTUCKY,12,10.1,16,54.4,,0,0,0,12.5,8,29,202,0,54.7,74.4,64.5,67.7,65.3,0.0,0,6,53,0.2,1,458,4,56,93.4,428,2.2,10,57.6,103,3,97.6,447,612,378,6.8,10.9,1.43
Jerico Richardson,47944,WR,NEVADA,12,9.6,13,62.1,,0,0,0,9.9,7,38,239,0,63.1,75.2,74.5,,75.2,0.3,1,1,72,0.0,0,362,1,64,95.0,344,90.6,328,94.4,103,5,8.8,32,703,330,5.2,11.0,2.04
Devonte Boyd,47983,WR,UNLV,12,13.7,3,52.9,,0,0,0,11.5,7,39,325,0,58.2,74.3,72.4,,71.8,0.0,0,2,75,0.0,0,439,1,54,93.6,411,6.6,29,98.0,102,7,93.4,410,907,325,6.0,16.8,2.21
Penny Hart,13534,WR,GA STATE,12,8.7,10,70.3,,0,0,1,10.1,8,39,175,0,61.6,75.7,74.3,,75.5,0.0,0,3,63,0.0,0,409,1,71,94.1,385,96.8,396,119.9,101,8,0.7,3,1095,650,9.2,15.4,2.84
James Washington,47792,WR,OKLA STATE,12,15.5,11,52.0,,0,0,1,14.8,9,40,262,0,46.0,74.2,77.8,,77.6,0.0,0,2,75,0.0,0,389,3,52,96.7,376,7.7,30,115.1,100,10,91.8,357,1073,449,8.6,20.6,2.85
Sebastian Smith,48067,WR,OHIO,12,10.9,6,63.0,,0,0,1,4.5,3,38,259,1,81.4,74.9,72.7,,73.4,0.0,0,5,49,0.0,0,410,5,63,93.4,383,3.9,16,88.9,100,7,96.1,394,763,284,4.5,12.1,1.99
Taquan Mizzell Sr.,45675,HB,VIRGINIA,12,1.8,22,75.8,,0,0,0,6.3,5,38,335,0,80.1,66.7,73.8,80.6,91.2,0.0,0,4,80,12.8,50,392,3,75,83.4,327,23.0,90,92.2,99,4,8.2,32,721,690,9.2,9.6,2.2
Jordan Westerkamp,47515,WR,NEBRASKA,12,12.5,9,64.3,,0,0,1,10.0,7,50,238,1,64.5,52.1,85.7,,85.7,0.0,0,3,38,0.0,0,374,1,63,94.4,353,96.3,360,107.3,98,8,3.7,14,874,251,4.0,13.9,2.48
DeAngelo Yancey,11930,WR,PURDUE,12,16.9,4,49.0,,0,0,0,14.3,8,27,273,0,47.8,73.6,64.0,,63.8,0.0,0,5,83,0.0,0,475,0,48,96.2,457,4.4,21,68.5,98,5,95.6,454,702,157,3.3,14.6,1.54
Noel Thomas,12191,WR,UCONN,12,11.7,5,57.7,,0,0,0,8.2,5,33,146,0,69.3,75.2,75.9,,75.4,0.0,0,6,45,0.0,0,426,2,56,96.5,411,19.7,84,66.0,97,3,78.4,334,728,338,6.0,13.0,1.77
Davonte Allen,10963,WR,MARSHALL,12,12.5,3,57.7,,0,0,0,3.4,2,30,214,0,83.8,74.3,68.8,,69.7,0.0,0,1,66,0.0,0,408,3,56,95.1,388,0.2,1,93.3,97,5,99.8,407,704,222,4.0,12.6,1.81
Ron Willoughby,39400,WR,BUFFALO,12,13.1,6,63.9,,0,0,0,4.6,3,42,126,0,82.0,75.1,76.4,,76.4,0.0,0,2,78,0.0,0,453,2,62,94.9,430,4.4,20,102.3,97,6,95.4,432,814,200,3.2,13.1,1.89
Jenson Stoshak,11012,WR,FAU,12,11.0,9,58.8,,0,0,1,3.4,2,34,165,1,84.7,49.0,75.9,70.3,76.5,0.2,1,3,65,0.2,1,412,1,57,94.2,388,33.0,136,80.2,97,2,66.0,272,819,325,5.7,14.4,2.11
Hunter Sharp,11078,WR,UTAH ST,10,12.8,9,61.9,,0,0,1,6.3,4,28,329,1,74.8,54.4,79.3,,80.9,1.4,4,3,49,0.0,0,290,1,60,95.5,277,17.6,51,100.3,97,8,78.6,228,746,309,5.2,12.4,2.69
D.J. Foster,11214,WR,ARIZONA ST,12,7.7,13,55.2,,0,0,0,13.1,8,27,110,0,52.9,82.9,64.6,75.5,64.1,0.6,2,1,33,1.1,4,357,2,53,96.9,346,46.8,167,77.0,96,3,42.9,153,525,280,5.3,9.9,1.52
Mitch Mathews,11179,WR,BYU,12,18.3,0,54.2,,0,0,0,8.8,5,35,128,0,67.2,74.1,73.1,,72.6,0.0,0,2,72,0.0,0,406,2,52,94.6,384,16.0,65,108.4,96,11,84.0,341,729,124,2.4,14.0,1.9
Jared Dangerfield,11225,WR,W KENTUCKY,12,7.5,14,70.5,,0,0,1,11.8,9,43,346,1,55.9,52.7,75.1,,74.6,0.0,0,1,39,0.0,0,402,2,67,97.3,391,4.7,19,111.1,95,7,95.0,382,686,323,4.8,10.2,1.75
Tre'Quan Smith,48228,WR,UCF,12,14.7,8,54.7,,0,0,0,7.1,4,35,323,0,71.7,74.0,78.7,61.0,78.8,0.0,0,5,44,0.3,1,378,0,52,95.0,359,11.6,44,71.6,95,4,88.4,334,726,192,3.7,14.0,2.02
Artavis Scott,12044,WR,CLEMSON,12,5.2,22,81.9,,0,0,0,4.9,4,35,140,1,81.0,56.1,76.5,,76.0,0.0,0,2,51,0.0,0,298,1,77,95.6,285,19.8,59,103.4,94,4,77.9,232,709,540,7.0,9.2,2.49
Calvin Ridley,48262,WR,ALABAMA,12,8.4,11,71.3,,0,0,1,9.5,7,34,103,0,64.8,75.2,74.3,,74.8,0.0,0,1,81,0.0,0,355,3,67,95.5,339,19.2,68,109.8,94,5,80.8,287,791,460,6.9,11.8,2.33
Simmie Cobbs,28580,WR,INDIANA,12,13.1,15,58.1,,0,0,3,14.3,9,37,190,1,48.7,47.9,75.3,,74.3,0.0,0,0,44,0.0,0,391,3,54,97.2,380,1.5,6,105.8,93,4,98.5,385,914,330,6.1,16.9,2.41
Robbie Chosen,11254,WR,TEMPLE,12,13.5,7,55.9,,0,0,0,17.5,11,29,306,0,33.0,74.8,68.2,,69.4,0.0,0,2,53,0.0,0,342,2,52,92.7,317,11.4,39,93.7,93,6,88.6,303,725,213,4.1,13.9,2.29
Jake Maulhardt,48045,WR,WYOMING,12,12.7,5,62.0,,0,0,0,5.0,3,31,351,1,79.5,74.5,75.7,,75.4,0.0,0,2,42,0.0,0,327,1,57,95.7,313,9.5,31,102.8,92,8,90.5,296,643,112,2.0,11.3,2.05
Rashard Higgins,10806,WR,COLO STATE,11,12.6,6,71.7,,0,0,0,2.9,2,51,144,0,86.9,75.3,91.1,,91.3,0.4,1,1,46,0.0,0,281,2,66,94.0,264,12.5,35,128.6,92,8,86.8,244,933,290,4.4,14.1,3.53
Robert Davis,11964,WR,GA STATE,12,12.2,6,65.2,,0,0,0,6.3,4,34,175,2,74.9,28.3,68.3,,67.7,0.2,1,0,75,0.0,0,505,2,60,94.1,475,9.3,47,122.5,92,6,90.5,457,979,337,5.6,16.3,2.06
Allen Lazard,48135,WR,IOWA STATE,11,11.3,6,61.5,,0,0,0,15.2,10,36,193,1,42.0,74.5,71.4,,69.2,0.0,0,3,74,0.0,0,407,1,56,96.1,391,20.4,83,98.6,91,6,79.6,324,808,253,4.5,14.4,2.07
Will Fuller V,10655,WR,NOTRE DAME,12,15.7,4,61.5,,0,0,0,13.8,9,37,258,1,49.5,74.3,76.7,,75.2,0.0,0,4,75,0.0,0,413,1,56,94.7,391,6.1,25,126.7,91,13,93.9,388,1145,332,5.9,20.4,2.93
Taywan Taylor,11827,WR,W KENTUCKY,12,10.9,15,78.0,,0,0,0,2.7,2,42,346,0,88.0,56.5,91.0,,92.4,0.0,0,2,78,0.0,0,295,2,71,97.6,288,30.5,90,149.2,91,15,63.4,187,1200,618,8.7,16.9,4.17
Jamal Robinson,10900,WR,LA LAFAYET,12,14.2,10,59.3,,0,0,0,6.9,4,32,207,1,72.6,47.4,77.0,,77.7,0.3,1,3,64,0.0,0,322,4,54,95.0,306,2.8,9,93.5,91,5,96.9,312,816,239,4.4,15.1,2.67
Jamire Jordan,47514,WR,FRESNO ST,12,8.6,8,50.5,,0,0,0,9.8,5,25,169,0,63.1,76.1,62.4,,60.2,0.0,0,3,82,0.0,0,429,0,46,95.3,409,97.0,416,73.5,91,5,1.2,5,540,375,8.2,11.7,1.32
Mike Thomas,10840,WR,SO MISS,11,14.0,3,61.5,,0,0,0,9.7,6,43,296,0,65.0,74.6,79.7,,79.7,0.0,0,3,69,0.0,0,411,3,56,94.4,388,15.3,63,130.1,91,11,84.7,348,1112,383,6.8,19.9,2.87
Matt Weiser,10993,TE,BUFFALO,12,6.8,10,70.0,,0,0,0,4.5,3,27,126,0,80.7,74.8,77.0,68.7,77.0,56.7,236,5,41,15.1,63,416,3,63,80.5,335,39.4,164,77.3,90,3,1.9,8,624,307,4.9,9.9,1.86
Courtland Sutton,48164,WR,SMU,12,21.4,4,54.4,,0,0,0,9.3,5,37,287,1,59.5,45.9,81.8,71.6,81.4,0.3,1,0,51,0.3,1,378,2,49,93.1,352,10.3,39,120.6,90,9,89.2,337,860,153,3.1,17.6,2.44
Casey Martin,19137,WR,SO MISS,12,7.4,6,80.0,,0,0,0,5.3,4,38,296,1,80.6,54.7,81.6,,80.9,0.0,0,1,50,0.0,0,393,1,72,94.7,372,94.1,370,125.8,90,7,5.9,23,818,360,5.0,11.4,2.2
Josh Atkinson,48293,WR,TULSA,12,10.7,12,72.2,,0,0,0,7.1,5,34,320,1,73.2,52.7,69.8,,70.0,0.2,1,0,80,0.0,0,475,0,65,93.5,444,4.4,21,120.0,90,4,95.4,453,926,375,5.8,14.2,2.09
Callen Hightower,48145,WR,IDAHO,11,11.2,9,63.3,,0,0,0,9.5,6,27,185,0,63.6,74.8,66.1,,65.3,0.0,0,5,71,0.0,0,428,0,57,96.3,412,24.8,106,74.1,90,2,74.5,319,755,331,5.8,13.2,1.83
Austin Duke,47632,WR,CHARLOTTE,12,8.0,6,58.9,,0,0,1,8.6,5,20,136,2,66.9,29.7,58.3,64.4,60.2,0.0,0,7,63,0.3,1,354,4,53,97.5,345,90.1,319,61.9,90,5,9.3,33,533,323,6.1,10.1,1.54
Dezmon Epps,21035,WR,IDAHO,6,10.5,12,68.5,,0,0,1,10.3,7,34,185,1,61.0,50.4,79.4,,79.4,0.0,0,4,60,0.0,0,271,2,61,96.7,262,85.6,232,83.6,89,2,14.4,39,762,273,4.5,12.5,2.91
Jesse Kroll,25334,WR,C MICHIGAN,12,11.4,10,66.3,,0,0,0,1.7,1,45,134,1,89.9,49.9,77.3,64.4,77.2,0.0,0,1,46,0.2,1,462,1,59,94.8,438,11.7,54,107.7,89,4,88.1,407,856,298,5.1,14.5,1.95
Cortez Lewis,48296,WR,WAKE,12,10.7,2,52.8,,0,0,0,9.6,5,28,339,0,63.8,73.6,66.7,,67.2,0.0,0,4,78,0.0,0,466,4,47,95.5,445,1.5,7,71.1,89,4,98.5,459,615,224,4.8,13.1,1.38
Trent Sherfield,48021,WR,VANDERBILT,12,11.6,6,57.3,,0,0,0,15.0,9,31,333,0,45.0,74.9,70.5,,70.6,0.3,1,2,44,0.0,0,381,4,51,97.4,371,9.7,37,82.6,89,3,90.0,343,660,230,4.5,12.9,1.78
De'Runnya Wilson,18753,WR,MISS STATE,12,12.4,2,62.5,,0,0,0,8.3,5,44,227,1,67.6,47.4,77.9,,76.4,0.0,0,1,63,0.0,0,371,0,55,97.3,361,24.3,90,121.7,88,9,75.7,281,806,238,4.3,14.7,2.23
Ricky Jones,48295,WR,INDIANA,12,13.0,11,56.8,,0,0,0,12.3,7,37,190,0,59.5,74.3,73.4,,74.0,0.0,0,1,71,0.0,0,383,3,50,96.6,370,21.9,84,102.3,88,5,78.1,299,816,301,6.0,16.3,2.21
Teddy Veal,26490,WR,TULANE,12,12.3,7,55.7,,0,0,0,12.5,7,30,319,1,54.4,45.9,67.0,,65.8,0.0,0,2,90,0.0,0,384,2,49,97.1,373,47.4,182,88.2,88,5,52.6,202,638,224,4.6,13.0,1.71
Jordan Villamin,48246,WR,OREGON ST,12,13.7,8,49.4,,0,0,0,10.4,5,29,265,0,62.0,73.3,70.1,,69.6,0.0,0,1,74,0.0,0,367,2,43,93.7,344,3.8,14,89.3,87,5,96.2,353,662,253,5.9,15.4,1.92
Cayleb Jones,11075,WR,ARIZONA,12,13.6,8,58.6,,0,0,0,12.1,7,34,109,0,55.6,74.0,70.2,,69.2,0.0,0,1,50,0.0,0,448,2,51,95.5,428,10.0,45,96.7,87,4,90.0,403,736,248,4.9,14.4,1.72
Amara Darboh,11861,WR,MICHIGAN,12,9.9,10,66.3,,0,0,0,13.6,9,36,222,0,56.5,74.9,73.7,,72.6,0.0,0,1,39,0.0,0,379,1,57,95.0,360,11.6,44,105.8,86,5,88.1,334,701,311,5.5,12.3,1.95
Thomas Owens,48148,WR,FIU,12,11.0,11,59.3,,0,0,1,13.6,8,33,166,0,51.5,74.0,65.0,,65.6,0.0,0,2,75,0.0,0,429,3,51,95.8,411,2.1,9,104.5,86,8,97.9,420,653,261,5.1,12.8,1.59
Victor Bolden Jr.,12269,WR,OREGON ST,12,11.1,6,53.5,,0,0,0,13.2,7,24,265,0,49.5,63.6,61.1,68.7,61.7,0.8,3,6,36,0.3,1,397,1,46,94.0,373,78.8,313,51.6,86,3,16.9,67,461,172,3.7,10.0,1.24
Malcolm Mitchell,10746,WR,GEORGIA,12,13.4,13,61.6,,0,0,1,1.9,1,41,173,1,88.7,47.7,85.7,,86.9,0.0,0,3,36,0.0,0,306,4,53,97.7,299,7.5,23,90.8,86,4,92.5,283,751,257,4.8,14.2,2.51
Hasaan Henderson,48001,WR,NEVADA,12,13.2,3,58.1,,0,0,0,12.3,7,32,239,0,50.5,73.9,72.4,64.8,72.5,0.3,1,2,73,0.3,1,344,2,50,95.1,327,11.0,38,91.0,86,4,88.4,304,716,200,4.0,14.3,2.19
Mose Frazier,11015,WR,MEMPHIS,12,8.2,11,76.7,,0,0,0,12.0,9,30,218,1,55.0,44.3,69.2,,68.2,0.0,0,2,45,0.0,0,344,1,66,96.8,333,53.5,184,108.1,86,4,46.2,159,749,328,5.0,11.3,2.25
Matt VandeBerg,47559,WR,IOWA,12,8.9,4,69.4,,0,0,0,0.0,0,31,192,0,90.2,75.1,78.6,,76.5,0.0,0,0,48,0.0,0,356,0,59,93.3,332,81.7,291,98.4,85,2,18.3,65,624,283,4.8,10.6,1.88
Kerry Thomas Jr.,48005,WR,UTSA,12,9.6,3,60.0,,0,0,0,16.4,10,30,331,0,42.6,76.3,67.3,,64.7,0.3,1,4,36,0.0,0,387,1,51,95.9,371,35.9,139,75.0,85,4,63.8,247,548,210,4.1,10.7,1.48
ArDarius Stewart,11834,WR,ALABAMA,12,10.7,19,60.7,,0,0,0,12.1,7,23,103,1,57.0,56.3,69.3,,65.4,0.0,0,3,37,0.0,0,387,4,51,94.8,367,24.0,93,76.1,84,3,75.2,291,533,310,6.1,10.5,1.45
Danny Anthrop,10925,WR,PURDUE,12,6.0,11,69.0,,0,0,0,6.5,4,25,273,0,74.7,74.8,66.6,,66.9,2.0,7,4,41,0.0,0,356,0,58,95.5,340,92.7,330,69.2,84,2,3.4,12,433,249,4.3,7.5,1.27
C.J. Best,37912,WR,TEXAS ST,12,6.3,14,69.9,,0,0,0,14.7,10,32,314,1,43.8,58.2,72.5,,70.5,0.0,0,1,40,0.0,0,321,2,58,96.9,311,92.8,298,89.1,83,1,6.2,20,594,328,5.7,10.2,1.91
Ronnie Moore,47704,WR,BOWL GREEN,12,7.8,22,75.6,,0,0,0,6.1,4,35,122,0,76.3,76.2,81.0,,81.1,0.0,0,1,71,0.0,0,333,2,62,95.2,317,90.4,301,121.8,82,5,8.4,28,817,561,9.0,13.2,2.58
Bryce Williams,11220,TE,E CAROLINA,12,7.0,8,70.7,,0,0,2,6.5,4,30,156,1,69.6,49.0,66.0,63.0,59.9,18.0,88,4,56,11.2,55,489,6,58,86.1,421,61.3,300,86.8,82,4,17.0,83,587,275,4.7,10.1,1.39
