player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Shawn Lauvao,5616,G,WAS,15,100.0,2,32,66.5,75.8,60.1,3,20,565,100.0,100.0,97.6,4,25,2,964,0,964,0,964,603,603,0,0,361,0
Ryan Harris,3686,T,KC,16,100.0,0,16,70.1,65.7,70.1,7,25,540,100.0,100.0,96.1,3,37,5,962,0,0,1,962,572,572,0,960,390,1
Gosder Cherilus,4331,T,IND,13,100.0,1,14,61.4,65.5,59.0,15,27,603,100.0,100.0,95.5,3,48,6,958,0,0,0,958,637,637,0,936,321,22
Jon Asamoah,5593,G,ATL,15,100.0,2,2,74.4,81.2,68.3,3,21,587,100.0,100.0,97.6,5,26,2,958,0,0,0,958,626,626,958,0,332,0
Jake Matthews,8641,T,ATL,15,100.0,2,2,59.7,65.1,53.9,9,35,595,100.0,100.0,95.1,11,51,7,955,0,0,954,955,634,634,0,0,321,1
Mike Iupati,5542,G,SF,15,100.0,1,28,80.6,68.1,82.3,2,22,515,100.0,100.0,96.3,4,31,7,949,0,948,0,949,556,556,0,0,393,0
Paul Fanaika,5137,G,ARZ,15,100.0,1,1,58.6,65.0,58.0,7,30,554,100.0,100.0,96.3,7,39,2,948,0,0,0,948,595,595,948,0,353,0
Alex Boone,5372,G,SF,15,100.0,1,28,73.2,76.4,68.4,0,17,533,100.0,100.0,97.8,4,20,3,944,0,0,2,944,573,573,937,0,371,4
Evan Smith,5390,C,TB,15,99.8,1,30,67.6,75.4,71.6,4,14,573,100.0,100.0,98.1,5,20,2,931,933,0,0,933,617,617,0,0,314,0
Jermon Bushrod,3741,T,CHI,14,100.0,1,6,68.7,79.0,56.8,9,31,587,100.0,100.0,95.7,6,45,5,931,0,0,931,931,631,631,0,0,300,0
Rodger Saffold,5558,G,SL,16,100.0,1,26,66.8,83.2,57.7,2,13,523,100.0,100.0,98.2,3,17,2,927,0,786,7,927,563,563,128,6,364,0
Luke Bowanko,8839,C,JAX,15,100.0,2,15,64.3,67.0,63.9,3,16,572,100.0,100.0,97.6,6,23,4,923,923,0,0,923,611,611,0,0,312,0
Justin Pugh,7800,T,NYG,14,100.0,1,21,70.3,73.1,69.4,4,18,521,100.0,100.0,96.7,9,28,6,917,0,0,0,917,556,556,0,910,361,7
Logan Mankins,2249,G,TB,16,100.0,2,30,74.7,76.5,76.3,5,14,553,100.0,100.0,97.7,7,22,3,912,0,912,0,912,599,599,0,0,313,0
Patrick Omameh,8277,G,TB,16,100.0,2,30,68.0,63.1,68.2,6,25,554,100.0,100.0,96.3,5,36,5,905,0,0,0,905,598,598,905,0,307,0
Brandon Linder,8728,G,JAX,15,100.0,1,15,79.7,86.2,72.4,2,8,565,100.0,100.0,98.2,2,15,5,904,0,0,0,904,597,597,904,0,307,0
Lane Johnson,7786,T,PHI,12,100.0,2,24,83.4,78.6,85.9,2,23,496,100.0,100.0,97.3,7,26,1,895,0,0,18,895,518,518,1,872,377,0
Bryan Stork,8740,C,NE,15,100.0,0,19,64.5,74.1,60.8,9,6,526,100.0,100.0,98.4,6,16,1,892,892,0,0,892,557,557,0,0,335,0
Trent Williams,5529,T,WAS,15,100.0,2,32,82.1,85.4,79.1,7,14,525,100.0,100.0,97.2,12,25,4,886,0,0,884,886,561,561,0,0,325,2
Davin Joseph,2968,G,SL,16,100.0,2,26,55.4,58.7,57.0,8,19,500,100.0,100.0,96.3,7,32,5,883,0,0,0,883,535,535,883,0,348,0
Charlie Johnson,3144,G,MIN,14,100.0,0,18,61.7,67.4,56.6,7,27,505,100.0,100.0,95.6,1,39,5,874,0,874,0,874,536,536,0,0,338,0
Jonathan Goodwin,1146,C,NO,14,100.0,1,20,67.6,67.3,67.3,5,15,541,100.0,100.0,97.6,3,23,3,855,855,0,0,855,572,572,0,0,283,0
Terron Armstead,7856,T,NO,14,100.0,0,20,78.6,78.9,72.6,4,18,483,100.0,100.0,97.1,6,25,3,839,0,0,839,839,522,522,0,0,317,0
Jason Kelce,6343,C,PHI,12,100.0,2,24,78.0,75.1,80.0,3,8,465,100.0,100.0,98.4,9,13,2,835,835,0,0,835,488,488,0,0,347,0
Andrew Norwell,9126,G,CAR,12,100.0,0,5,73.6,80.5,66.9,1,16,443,100.0,100.0,97.9,1,18,1,831,0,749,0,831,466,466,82,0,365,0
Michael Ola,9032,T,CHI,13,100.0,0,6,64.6,70.7,59.1,5,21,511,100.0,100.0,96.9,3,29,3,825,0,378,137,825,545,545,64,246,280,0
Marcus Gilbert,6215,T,PIT,13,100.0,1,25,74.8,73.9,75.5,4,23,474,100.0,100.0,95.7,6,34,7,824,0,0,0,824,507,507,0,824,317,0
Jordan Mills,7945,T,CHI,13,100.0,2,6,62.7,59.9,73.1,6,31,530,100.0,100.0,95.4,8,43,6,822,0,0,0,822,570,570,0,822,252,0
Gabe Jackson,8716,G,OAK,13,100.0,1,23,69.8,85.6,62.0,2,16,524,100.0,100.0,98.1,5,19,1,821,0,820,0,821,554,554,1,0,267,0
Trai Turner,8727,G,CAR,15,100.0,1,5,72.1,84.1,66.1,5,9,447,100.0,100.0,98.4,4,14,0,811,0,0,0,811,477,477,811,0,334,0
Mike McGlynn,4423,G,KC,14,100.0,1,16,50.4,57.7,49.3,4,18,453,100.0,100.0,96.2,5,28,6,811,0,801,0,811,476,476,10,0,335,0
Kevin Zeitler,7032,G,CIN,13,100.0,0,7,89.0,83.3,84.2,2,7,430,100.0,100.0,98.5,1,11,2,803,0,0,0,803,457,457,803,0,346,0
Larry Warford,7846,G,DET,13,100.0,1,11,72.8,83.3,62.3,2,12,461,100.0,100.0,98.0,1,16,2,787,0,0,0,787,490,490,786,1,297,0
Johnnie Troutman,7651,G,SD,15,100.0,1,27,60.2,63.9,57.2,1,20,445,100.0,100.0,96.5,3,26,5,780,0,0,0,780,474,474,780,0,306,0
Mike Pouncey,6167,G,MIA,12,100.0,0,17,58.9,56.0,62.0,3,25,473,100.0,100.0,96.4,4,31,3,776,9,0,0,776,503,503,767,0,273,0
Khalif Barnes,2269,T,OAK,14,100.0,1,23,57.7,63.9,55.7,5,18,483,100.0,100.0,96.8,4,27,4,776,0,222,0,776,510,510,0,549,266,4
Roberto Garza,856,C,CHI,12,100.0,2,6,70.1,71.2,67.5,2,11,480,100.0,100.0,98.4,4,14,1,755,755,0,0,755,514,514,0,0,241,0
Daryn Colledge,2992,G,MIA,13,100.0,1,17,53.8,66.5,50.4,5,9,437,100.0,100.0,96.8,5,21,7,746,0,746,0,746,466,466,0,0,280,0
Lance Louis,5170,G,IND,11,100.0,0,14,62.3,58.5,65.9,9,16,441,100.0,100.0,96.9,4,26,1,736,0,82,0,736,470,470,653,0,266,1
Eugene Monroe,4931,T,BLT,11,100.0,2,3,65.7,74.7,57.9,6,14,398,100.0,100.0,96.7,9,23,3,732,0,0,732,732,428,428,0,0,304,0
Greg Robinson,8637,T,SL,14,100.0,0,26,61.3,61.0,67.3,9,11,400,100.0,100.0,95.7,11,27,7,729,0,165,564,729,434,434,0,0,295,0
Phil Loadholt,4977,T,MIN,11,100.0,0,18,75.2,67.9,75.7,6,22,428,100.0,100.0,95.6,3,33,5,723,0,0,1,723,454,454,0,722,269,0
Oday Aboushi,7923,G,NYJ,13,100.0,0,22,71.7,63.2,70.4,5,16,373,100.0,100.0,96.6,1,23,2,722,0,716,0,722,394,394,6,0,328,0
Doug Free,3738,T,DAL,11,100.0,0,9,79.3,73.5,78.3,2,17,342,100.0,100.0,96.3,4,22,3,704,0,0,0,704,366,366,0,704,338,0
Jonotthan Harrison,9132,C,IND,12,100.0,0,14,61.0,63.1,65.2,6,16,429,100.0,100.0,97.0,5,24,2,698,659,31,0,698,453,453,8,0,245,0
Nate Chandler,7521,T,CAR,11,100.0,0,5,58.5,57.9,56.4,2,21,414,100.0,100.0,95.5,1,30,7,694,0,0,4,694,442,442,0,690,252,0
James Stone,9148,C,ATL,11,100.0,1,2,59.9,69.0,54.6,6,15,425,100.0,100.0,97.5,3,21,0,679,676,3,0,679,449,449,0,0,230,0
Andrew Gardner,5105,T,PHI,14,100.0,0,24,68.5,61.6,72.9,5,15,362,100.0,100.0,95.9,5,25,5,676,0,6,27,676,387,387,465,175,289,3
Dallas Thomas,7858,G,MIA,12,100.0,0,17,47.7,47.5,49.4,7,26,411,100.0,100.0,94.3,3,40,7,676,0,117,1,676,436,436,195,359,240,4
Michael Oher,4946,T,TEN,11,100.0,2,31,64.0,67.8,58.4,4,26,397,100.0,100.0,94.7,6,36,6,658,0,0,3,658,419,419,0,654,239,1
Tom Compton,7181,T,WAS,16,100.0,1,32,63.3,60.5,63.7,8,22,374,100.0,100.0,94.4,3,36,6,657,0,0,45,657,399,399,0,588,258,24
Brian Schwenke,7889,C,TEN,11,100.0,0,31,63.4,64.7,64.4,7,10,395,100.0,100.0,97.6,3,18,1,654,654,0,0,654,417,417,0,0,237,0
Will Montgomery,3179,C,DEN,11,100.0,0,10,74.7,87.1,69.2,0,4,354,100.0,100.0,99.2,4,5,1,653,645,1,0,653,381,381,6,0,272,1
Ryan Schraeder,8496,T,ATL,13,100.0,0,2,74.8,78.3,70.1,2,13,391,100.0,100.0,97.3,3,18,3,650,0,0,10,650,415,415,0,607,235,33
Jonathan Martin,7046,T,SF,15,100.0,0,28,62.0,66.1,55.8,1,21,358,100.0,100.0,95.3,2,28,6,646,0,6,5,646,384,384,0,628,262,7
Jason Witten,1384,TE,DAL,18,53.6,0,9,83.6,81.1,74.8,1,0,67,11.6,11.4,99.3,6,1,0,629,0,0,0,1173,70,614,0,0,559,789
Anthony Collins,4426,T,TB,10,100.0,1,30,65.3,65.6,66.7,14,14,374,100.0,100.0,96.0,10,29,1,624,0,0,623,624,409,409,0,0,215,1
Kraig Urbik,5002,G,BUF,10,100.0,0,4,61.5,75.4,53.0,2,10,378,100.0,100.0,97.9,2,14,2,621,3,618,0,621,400,400,0,0,221,0
Joe Berger,2424,G,MIN,12,100.0,0,18,74.5,70.8,72.9,2,12,359,100.0,100.0,97.2,1,17,3,620,53,0,0,620,384,384,561,0,236,6
Evan Mathis,2296,G,PHI,9,100.0,1,24,90.8,87.9,87.7,2,5,335,100.0,100.0,98.4,2,9,2,603,0,600,1,603,347,347,1,1,256,0
Gabe Carimi,6181,T,ATL,16,100.0,1,2,69.0,61.3,79.7,7,19,361,100.0,100.0,95.0,7,31,5,592,0,26,129,592,382,382,114,243,210,80
Greg Olsen,3647,TE,CAR,18,48.1,0,5,84.1,72.4,78.6,1,1,81,12.1,11.6,98.8,5,2,0,587,0,0,11,1221,83,717,0,7,504,517
Todd Herremans,2343,G,PHI,8,100.0,2,24,64.0,53.7,68.8,5,17,345,100.0,100.0,96.8,4,22,0,578,0,0,3,578,372,372,500,75,206,0
