player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Adam Schreiber,11616,C,ATL,1,100.0,0,2,58.9,60.8,56.9,0,1,29,100.0,100.0,98.3,0,1,0,35,35,0,0,35,30,30,0,0,5,0
John Elway,11701,QB,DEN,1,50.0,0,10,83.4,,60.0,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,66,0,30,0,0,33,0
Dwayne Carswell,102,TE,DEN,1,69.6,0,10,43.8,67.1,57.6,0,0,1,6.7,6.7,100.0,1,0,0,32,0,0,0,46,1,15,0,0,31,45
Rod Smith,111,WR,DEN,1,50.0,0,10,77.8,,58.5,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,62,0,30,0,0,31,2
Robbie Tobeck,67,C,ATL,1,100.0,0,2,64.2,82.4,61.1,0,0,11,100.0,100.0,100.0,0,0,0,27,27,0,0,27,12,12,0,0,15,0
Howard Griffith,11706,FB,DEN,1,55.3,0,10,58.5,34.4,79.2,0,1,3,15.8,15.0,83.3,0,1,0,26,0,0,0,47,3,20,0,0,23,0
Brian Kozlowski,62,FB,ATL,1,58.3,0,2,71.6,24.7,87.6,0,2,5,25.0,25.0,60.0,0,3,1,21,0,0,0,36,5,20,0,0,16,2
Jamal Anderson,11710,HB,ATL,1,31.1,0,2,53.8,73.8,60.0,0,1,17,42.5,42.9,97.1,0,1,0,19,0,0,0,61,18,42,0,0,1,0
Chris Chandler,11699,QB,ATL,1,30.6,0,2,53.0,,60.0,0,0,0,0.0,0.0,,0,0,0,19,0,0,0,62,0,42,0,0,19,0
O.J. Santiago,2894,TE,ATL,1,40.4,0,2,58.1,69.6,63.6,0,0,1,3.7,3.4,100.0,0,0,0,19,0,0,0,47,1,29,0,0,18,40
Terance Mathis,11726,WR,ATL,1,29.3,0,2,84.7,,92.9,0,0,0,0.0,0.0,,0,0,0,17,0,0,0,58,0,41,0,0,17,1
Tony Martin,11725,WR,ATL,1,34.7,0,2,82.2,,79.3,0,0,0,0.0,0.0,,0,0,0,17,0,0,0,49,0,32,0,0,17,0
Byron Chamberlain,11716,TE,DEN,1,52.2,0,10,87.7,69.2,59.7,0,0,1,9.1,8.3,100.0,0,0,0,12,0,0,0,23,1,12,0,0,11,16
Terrell Davis,11680,HB,DEN,1,17.2,0,10,64.9,40.0,60.0,0,1,3,12.5,12.0,83.3,0,1,0,10,0,0,0,58,3,25,0,0,7,2
Shannon Sharpe,11715,TE,DEN,1,50.0,0,10,81.1,,58.8,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,12,0,6,0,0,6,8
Derek Loville,11708,HB,DEN,1,50.0,0,10,58.5,69.0,60.0,0,0,2,40.0,40.0,100.0,0,0,0,5,0,0,0,10,2,5,0,0,3,0
Harold Green,11705,HB,ATL,1,38.5,0,2,63.2,53.9,60.0,0,1,3,27.3,27.3,83.3,0,1,0,5,0,0,0,13,3,11,0,0,2,0
Ed Smith,11718,TE,ATL,1,80.0,0,2,69.6,,69.5,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,5,0,1,0,0,4,4
Willie Green,11722,WR,DEN,1,33.3,0,10,54.6,,59.6,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,9,0,6,0,0,3,0
Tim Dwight,390,WR,ATL,1,13.6,0,2,47.0,,59.4,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,22,0,18,0,0,3,1
Ronnie Harris,11723,WR,ATL,1,11.1,0,2,52.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,18,0,16,0,0,2,0
Travis Hall,11736,DI,ATL,1,100.0,0,2,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Detron Smith,11678,FB,DEN,1,50.0,0,10,58.0,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
