player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alex Cappa,66578,G,TB,17,100.0,2,30,67.7,67.5,62.7,13,16,671,100.0,100.0,97.8,2,29,0,1105,0,0,0,1105,722,722,1105,0,383,0
Dennis Kelly,7146,T,TEN,17,100.0,1,31,65.9,62.1,65.1,11,15,556,100.0,100.0,97.7,2,26,0,1099,0,0,0,1099,587,587,0,1096,512,2
Laken Tomlinson,9461,G,SF,16,99.9,0,28,78.8,62.2,80.9,14,16,615,100.0,99.8,97.1,2,33,3,1093,0,1092,0,1094,646,647,0,0,447,0
Ben Jones,7099,C,TEN,17,100.0,1,31,78.6,69.5,79.3,3,8,554,100.0,100.0,99.0,4,11,0,1092,1092,0,0,1092,584,584,0,0,508,0
Mike McGlinchey,46275,T,SF,16,100.0,1,28,79.6,58.3,91.3,11,21,615,100.0,100.0,96.6,5,37,5,1091,0,0,0,1091,647,647,0,1089,444,0
Daniel Brunskill,34807,C,SF,16,100.0,0,28,61.7,49.2,65.6,7,20,614,100.0,100.0,97.1,4,31,4,1087,546,2,0,1087,646,646,537,0,441,0
Lucas Patrick,11435,G,GB,18,100.0,1,12,66.9,62.9,66.1,1,17,607,100.0,100.0,98.0,3,21,3,1086,8,220,3,1086,650,650,854,0,436,0
Ryan Kelly,10652,C,IND,16,100.0,0,14,68.0,65.1,66.1,3,8,571,100.0,100.0,98.7,1,13,2,1085,1085,0,0,1085,605,605,0,0,480,0
Dakota Dozier,8772,G,MIN,16,100.0,0,18,44.6,36.7,52.3,9,31,569,100.0,100.0,95.4,9,46,6,1083,0,1082,0,1083,614,614,0,0,469,0
Rodney Hudson,6207,C,LV,16,100.0,0,23,73.6,70.0,72.7,1,12,602,100.0,100.0,98.8,1,14,1,1082,1082,0,0,1082,646,646,0,0,436,0
Garrett Bradbury,46013,C,MIN,16,100.0,1,18,61.4,38.8,69.3,7,17,569,100.0,100.0,97.0,4,29,5,1082,1082,0,0,1082,613,613,0,0,469,0
Jack Conklin,10642,T,CLV,17,100.0,0,8,84.0,81.5,78.8,2,11,567,100.0,100.0,98.5,2,15,2,1080,0,0,0,1080,606,606,0,1078,474,2
Lloyd Cushenberry III,41924,C,DEN,16,100.0,0,10,40.5,47.6,37.9,3,22,612,100.0,100.0,97.3,3,29,4,1076,1076,0,0,1076,655,655,0,0,421,0
Austin Reiter,9655,C,KC,17,100.0,1,16,69.2,77.7,60.9,0,11,689,100.0,100.0,99.2,2,11,0,1072,1072,0,0,1072,739,739,0,0,333,0
Brian O'Neill,46854,T,MIN,16,100.0,1,18,78.0,69.3,83.7,3,20,561,100.0,100.0,97.4,8,26,3,1070,0,0,0,1070,605,605,0,1069,465,0
Ted Karras,10855,C,MIA,16,100.0,1,17,65.4,67.8,62.4,1,8,625,100.0,100.0,99.0,3,11,2,1068,1068,0,0,1068,667,667,0,0,401,0
Mitch Morse,9482,C,BUF,17,100.0,0,4,63.3,71.1,59.6,1,21,661,100.0,100.0,98.2,6,23,1,1067,1067,0,0,1067,704,704,0,0,363,0
Gabe Jackson,8716,G,LV,16,100.0,1,23,63.7,69.9,58.5,2,24,590,100.0,100.0,97.8,3,26,0,1062,0,0,0,1062,634,634,1061,0,428,0
Wes Schweitzer,10829,G,WAS,17,100.0,1,32,69.0,72.6,64.3,4,18,666,100.0,100.0,97.4,2,28,6,1062,0,830,0,1062,699,699,226,0,363,6
Jesse Davis,9989,T,MIA,16,100.0,0,17,62.6,62.1,58.6,10,23,617,100.0,100.0,97.2,2,34,1,1055,0,0,186,1055,657,657,509,354,398,4
Taylor Decker,10650,T,DET,16,100.0,0,11,82.0,85.8,72.9,8,19,637,100.0,100.0,97.6,7,29,2,1048,0,0,1048,1048,692,692,0,0,356,0
Jawaan Taylor,41665,T,JAX,16,100.0,1,15,56.5,51.8,61.4,6,44,686,100.0,100.0,95.2,6,58,8,1037,0,0,0,1037,718,718,0,1037,319,0
Taylor Moton,11819,T,CAR,16,100.0,1,5,81.6,77.9,76.3,0,16,620,100.0,100.0,98.2,2,19,3,1032,0,0,0,1032,657,657,0,1032,375,0
David Edwards,35941,G,LA,16,100.0,0,26,70.5,64.4,68.8,6,13,597,100.0,100.0,97.9,1,22,3,1031,0,1031,0,1031,618,618,0,0,413,0
Billy Turner,8702,T,GB,16,100.0,0,12,70.5,69.6,64.4,6,20,581,100.0,100.0,97.1,3,30,4,1030,0,0,363,1030,617,617,244,423,413,0
Matt Paradis,8841,C,CAR,16,100.0,0,5,63.4,65.4,59.6,3,13,617,100.0,100.0,98.2,1,19,3,1029,1029,0,0,1029,654,654,0,0,375,0
Damien Lewis,81532,G,SEA,17,100.0,2,29,71.2,47.0,83.5,2,29,639,100.0,100.0,96.9,12,35,4,1028,66,0,0,1028,672,672,962,0,356,0
Jedrick Wills Jr.,58467,T,CLV,17,100.0,0,8,62.6,77.6,52.8,5,11,517,100.0,100.0,97.7,11,20,4,1025,0,0,1025,1025,545,545,0,0,480,0
Sam Tevi,11945,T,LAC,14,100.0,0,27,52.9,59.0,41.9,9,22,591,100.0,100.0,97.0,4,33,2,1024,0,0,1015,1024,630,630,0,0,394,9
Braden Smith,46794,T,IND,15,100.0,0,14,80.1,75.6,78.2,1,24,542,100.0,100.0,97.7,3,25,0,1015,0,0,0,1015,578,578,0,1009,437,6
Garett Bolles,11775,T,DEN,15,100.0,3,10,90.6,88.7,87.1,8,5,582,100.0,100.0,98.9,7,13,0,1015,0,0,1011,1015,622,622,0,0,393,4
Nick Gates,29476,C,NYG,16,99.9,1,21,59.7,63.1,61.0,1,15,591,99.8,99.8,98.6,8,16,0,1014,1014,0,0,1015,633,634,0,0,381,0
Jonah Jackson,37070,G,DET,16,100.0,1,11,57.0,51.2,61.5,5,25,611,100.0,100.0,96.7,5,35,5,1006,0,861,0,1006,661,661,145,0,345,0
Riley Reiff,7029,T,MIN,15,100.0,0,18,71.4,74.9,60.8,7,13,526,100.0,100.0,97.9,1,21,1,1003,0,0,1001,1003,567,567,0,0,436,1
Kevin Zeitler,7032,G,NYG,16,100.0,0,21,65.9,68.7,63.0,2,24,588,100.0,100.0,97.4,4,28,2,1003,0,1,2,1003,630,630,999,0,373,0
Dalton Risner,47008,G,DEN,16,100.0,0,10,61.3,69.6,53.7,6,22,573,100.0,100.0,97.6,0,28,0,999,0,999,0,999,612,612,0,0,387,0
Terron Armstead,7856,T,NO,16,100.0,1,20,84.9,85.1,77.6,8,8,544,100.0,100.0,98.0,5,19,3,994,0,0,985,994,569,569,0,0,425,9
Ethan Pocic,11813,C,SEA,15,100.0,0,29,59.8,57.8,59.4,3,15,612,100.0,100.0,98.2,3,20,2,993,993,0,0,993,646,646,0,0,347,0
Nick Martin,10684,C,HST,16,100.0,0,13,56.1,74.0,47.7,2,20,656,100.0,100.0,98.2,4,23,1,980,980,0,0,980,689,689,0,0,291,0
Joe Thuney,10712,G,NE,16,100.0,0,19,74.2,73.1,70.2,2,13,483,100.0,100.0,98.0,3,17,2,980,126,854,0,980,511,511,0,0,469,0
Andrew Thomas,59701,T,NYG,16,99.9,0,21,62.4,54.7,62.4,8,39,575,100.0,99.8,94.2,3,57,10,977,0,0,973,978,615,616,1,1,362,2
Cam Robinson,11789,T,JAX,16,100.0,0,15,61.7,66.4,53.8,6,29,634,100.0,100.0,96.5,5,40,5,973,0,0,973,973,662,662,0,0,311,0
Alex Mack,4944,C,ATL,14,100.0,0,2,65.9,56.4,70.2,7,17,599,100.0,100.0,97.8,3,25,1,972,972,0,0,972,633,633,0,0,339,0
Terence Steele,39461,T,DAL,16,100.0,2,9,50.3,49.1,52.6,5,34,591,100.0,100.0,95.2,6,48,9,970,0,0,1,970,616,616,0,969,354,0
Connor McGovern,10778,C,NYJ,16,100.0,1,22,62.2,42.7,70.5,5,22,558,100.0,100.0,96.5,3,33,6,969,969,0,0,969,596,596,0,0,373,0
Kolton Miller,47013,T,LV,14,100.0,1,23,73.0,81.3,55.4,5,24,549,100.0,100.0,97.0,4,31,2,961,0,0,956,961,589,589,0,0,372,4
Denzelle Good,9688,G,LV,15,100.0,1,23,56.7,51.4,57.6,7,20,533,100.0,100.0,97.1,5,29,2,958,0,773,0,958,571,571,0,183,387,1
Justin Pugh,7800,G,ARZ,15,100.0,0,1,64.8,74.4,62.7,2,12,552,100.0,100.0,98.6,9,15,1,958,0,958,0,958,593,593,0,0,365,0
Trent Williams,5529,T,SF,14,100.0,2,28,91.9,84.8,91.8,4,11,534,100.0,100.0,97.8,10,19,4,957,0,0,957,957,562,562,0,0,395,0
Zach Fulton,8828,G,HST,16,100.0,2,13,63.0,62.1,60.0,1,27,637,100.0,100.0,96.1,3,39,11,953,0,0,0,953,669,669,950,3,284,0
Maurkice Pouncey,5543,C,PIT,14,100.0,0,25,54.8,62.0,48.1,6,14,592,100.0,100.0,98.1,1,21,1,952,952,0,0,952,639,639,0,0,313,0
Cody Whitehair,10690,C,CHI,15,100.0,0,6,75.0,47.0,83.8,1,19,580,100.0,100.0,97.8,0,23,3,942,490,452,0,942,600,600,0,0,342,0
Trey Hopkins,9276,C,CIN,15,100.0,1,7,63.8,64.3,62.1,1,10,573,100.0,100.0,98.9,3,12,1,938,938,0,0,938,600,600,0,0,338,0
Matt Feiler,9289,G,PIT,14,100.0,0,25,65.9,71.9,61.7,4,11,578,100.0,100.0,98.4,4,17,2,937,0,936,0,937,621,621,0,1,316,0
David DeCastro,7640,G,PIT,14,100.0,0,25,66.2,80.7,51.7,2,16,617,100.0,100.0,98.5,2,18,0,934,0,0,0,934,664,664,934,0,270,0
Brandon Scherff,9438,G,WAS,14,100.0,1,32,86.3,82.5,82.6,2,16,569,100.0,100.0,97.9,3,21,3,929,0,0,0,929,593,593,929,0,336,0
Frank Ragnow,39137,C,DET,14,100.0,1,11,80.3,74.8,80.9,1,8,559,100.0,100.0,99.2,3,9,0,929,929,0,0,929,609,609,0,0,320,0
Mike Onwenu,27357,T,NE,16,100.0,0,19,84.3,72.5,84.9,1,10,457,100.0,100.0,98.1,1,14,3,927,0,112,0,927,486,486,185,616,441,14
Rodger Saffold,5558,G,TEN,16,100.0,0,31,72.8,57.3,77.3,5,9,474,100.0,100.0,97.7,4,18,4,922,0,921,0,922,501,501,0,0,421,0
A.J. Cann,9500,G,JAX,15,100.0,0,15,69.0,73.8,62.0,3,16,607,100.0,100.0,98.1,3,21,2,919,0,0,0,919,634,634,919,0,285,0
Mike Remmers,7431,T,KC,15,100.0,1,16,71.3,70.4,69.1,2,27,597,100.0,100.0,97.2,6,31,2,914,0,75,91,914,629,629,75,672,285,1
Mason Cole,45547,C,ARZ,14,100.0,1,1,54.4,46.1,62.9,1,20,523,100.0,100.0,97.6,8,23,2,913,913,0,0,913,563,563,0,0,350,0
Cam Fleming,8775,T,NYG,16,99.9,1,21,58.4,56.5,62.0,4,25,532,99.8,99.8,96.1,7,35,6,912,0,2,0,913,572,573,0,908,340,1
John Miller,9514,G,CAR,14,100.0,1,5,61.2,62.7,59.8,5,19,548,100.0,100.0,97.3,6,27,3,910,0,0,0,910,581,581,910,0,329,0
Andrus Peat,9446,G,NO,15,100.0,1,20,61.9,57.4,61.9,10,15,517,100.0,100.0,96.8,4,29,4,906,0,906,0,906,541,541,0,0,365,0
Nick Allegretti,39268,G,KC,15,99.9,1,16,66.0,54.2,70.2,6,24,573,100.0,99.8,97.2,4,31,1,898,0,895,0,899,605,606,0,0,293,4
Nate Herbig,28844,G,PHI,14,100.0,0,24,71.2,72.1,69.4,0,19,557,100.0,100.0,97.9,4,21,2,894,2,346,0,894,596,596,545,0,298,0
Chris Reed,9830,G,CAR,14,100.0,1,5,63.0,54.5,67.2,2,16,534,100.0,100.0,98.1,3,19,1,892,0,892,0,892,567,567,0,0,325,0
Kaleb McGary,46912,T,ATL,14,100.0,0,2,64.3,58.5,65.9,9,17,534,100.0,100.0,96.8,1,30,4,890,0,0,0,890,566,566,0,889,324,1
Cesar Ruiz,59857,G,NO,16,100.0,0,20,53.8,42.3,57.0,6,21,455,100.0,100.0,97.0,2,27,0,884,0,0,0,884,481,481,884,0,403,0
Corey Linsley,8796,C,GB,15,100.0,0,12,86.4,82.7,83.4,2,4,493,100.0,100.0,99.2,0,7,1,880,880,0,0,880,530,530,0,0,350,0
Bobby Hart,9659,T,CIN,14,100.0,0,7,66.3,60.8,68.5,8,32,525,100.0,100.0,95.4,3,44,4,872,0,0,0,872,552,552,0,872,320,0
Ereck Flowers,9442,G,MIA,14,100.0,0,17,65.9,73.8,58.1,3,12,506,100.0,100.0,97.5,3,20,5,857,0,856,0,857,539,539,0,0,318,0
Austin Jackson,60816,T,MIA,13,100.0,3,17,52.5,53.3,49.7,5,29,506,100.0,100.0,95.8,5,38,4,848,0,0,844,848,543,543,0,0,305,3
George Fant,11282,T,NYJ,14,100.0,0,22,61.6,61.8,56.9,6,24,476,100.0,100.0,96.2,2,33,3,829,0,0,139,829,507,507,0,689,322,1
James Carpenter,6177,G,ATL,13,100.0,0,2,56.1,61.9,51.7,5,18,502,100.0,100.0,97.1,1,26,3,826,0,826,0,826,529,529,0,0,297,0
Wyatt Teller,46131,G,CLV,13,100.0,0,8,92.2,60.2,93.6,1,15,407,100.0,100.0,97.3,6,19,3,825,0,0,0,825,434,434,825,0,391,0
Laremy Tunsil,10647,T,HST,14,100.0,0,13,75.4,85.8,61.7,1,16,537,100.0,100.0,98.0,6,19,2,817,0,3,814,817,562,562,0,0,255,0
Tytus Howard,25472,T,HST,14,100.0,1,13,62.1,65.4,62.7,3,37,533,100.0,100.0,95.9,11,42,2,811,0,0,0,811,561,561,3,808,250,0
Ike Boettger,46918,G,BUF,14,100.0,0,4,65.3,59.3,68.0,3,25,517,100.0,100.0,97.3,3,28,0,810,0,803,0,810,551,551,7,0,259,0
Andrew Norwell,9126,G,JAX,13,100.0,0,15,67.9,80.3,57.0,0,12,528,100.0,100.0,98.3,2,15,3,801,0,801,0,801,550,550,0,0,251,0
Shaq Mason,9564,G,NE,13,100.0,1,19,85.4,60.5,88.1,1,18,376,100.0,100.0,96.7,2,22,3,782,0,0,0,782,400,400,782,0,382,0
Matt Pryor,46647,G,PHI,12,99.9,2,24,55.3,58.1,56.1,8,21,486,100.0,99.8,95.8,7,35,6,775,0,47,78,776,521,522,394,254,254,1
Brandon Knight,25018,T,DAL,11,100.0,1,9,48.5,55.5,36.2,6,25,497,100.0,100.0,95.7,1,37,6,774,0,0,713,774,517,517,0,61,257,0
Joe Looney,7117,C,DAL,12,100.0,1,9,50.7,50.6,50.3,3,10,470,100.0,100.0,98.0,2,16,3,764,721,1,0,764,490,490,42,0,274,0
Graham Glasgow,10729,G,DEN,13,100.0,1,10,68.5,65.8,68.8,1,13,428,100.0,100.0,98.1,5,15,1,764,0,0,0,764,452,452,764,0,312,0
David Bakhtiari,7891,T,GB,12,100.0,0,12,91.8,91.6,86.9,0,8,418,100.0,100.0,98.8,4,9,1,758,0,2,753,758,446,446,2,1,312,0
Jon Feliciano,9561,G,BUF,12,100.0,1,4,64.3,45.0,76.1,3,29,479,100.0,100.0,96.5,3,33,1,758,203,72,0,758,512,512,483,0,246,0
Rick Wagner,7950,T,GB,15,99.7,0,12,78.2,77.7,71.4,1,15,421,99.5,99.6,97.4,1,19,3,754,0,0,25,756,445,447,0,724,309,7
Greg Van Roten,7746,G,NYJ,13,100.0,0,22,63.0,71.5,54.4,2,19,445,100.0,100.0,97.0,0,24,3,752,0,0,0,752,482,482,752,0,270,0
Anthony Castonzo,6174,T,IND,12,100.0,0,14,73.4,80.8,58.9,3,13,389,100.0,100.0,97.4,2,18,2,749,0,0,744,749,417,417,0,0,332,5
Solomon Kindley,41471,G,MIA,13,99.9,2,17,51.3,54.1,50.4,2,11,420,99.8,99.8,97.5,5,17,4,747,0,189,0,748,448,449,556,0,299,0
Brandon Shell,10792,T,SEA,12,100.0,0,29,71.4,78.8,63.4,4,16,472,100.0,100.0,97.0,6,24,4,734,0,0,0,734,499,499,0,734,235,0
Jordan Mailata,66916,T,PHI,13,99.9,0,24,70.3,67.7,68.3,7,18,467,100.0,99.8,95.8,3,32,7,732,0,2,641,733,502,503,0,87,230,1
Michael Jordan,28021,G,CIN,11,100.0,0,7,55.7,40.8,63.4,15,17,477,100.0,100.0,96.0,1,35,3,731,0,731,0,731,499,499,0,0,232,0
David Andrews,9948,C,NE,12,100.0,0,19,67.7,56.4,69.9,0,10,346,100.0,100.0,98.0,1,12,2,724,724,0,0,724,370,370,0,0,354,0
Robert Hunt,46139,T,MIA,16,99.9,1,17,66.0,65.2,74.2,5,15,421,99.8,99.8,96.9,8,23,3,721,0,0,0,722,449,450,1,709,272,10
Quinton Spain,10110,G,CIN,12,100.0,1,7,56.7,44.8,62.4,6,12,411,100.0,100.0,97.6,4,19,1,720,0,227,0,720,437,437,428,65,283,0
Andrew Whitworth,3000,T,LA,11,100.0,0,26,86.8,84.7,84.0,1,14,386,100.0,100.0,97.8,5,16,1,716,0,0,716,716,402,402,0,0,314,0
Patrick Mekari,46219,C,BLT,15,100.0,0,3,62.3,64.3,63.9,2,5,336,100.0,100.0,98.1,4,10,3,695,421,10,0,695,354,354,229,32,341,3
Mekhi Becton,59818,T,NYJ,14,100.0,1,22,74.4,76.0,73.9,1,15,387,100.0,100.0,96.1,7,23,7,691,0,0,690,691,412,412,0,0,279,0
Matt Skura,11102,C,BLT,16,98.7,0,3,49.1,50.2,55.1,4,5,319,97.6,97.7,98.3,3,10,1,662,620,0,1,671,334,342,0,0,328,50
Tyrell Crosby,38897,T,DET,12,100.0,1,11,64.2,68.1,56.9,1,14,390,100.0,100.0,96.8,3,20,5,657,0,0,0,657,424,424,0,657,233,0
Ben Powers,41482,G,BLT,16,100.0,2,3,57.2,66.4,54.3,1,11,298,100.0,100.0,98.0,5,12,0,654,0,0,0,654,315,315,643,0,339,11
J.R. Sweezy,7209,G,ARZ,12,100.0,0,1,52.5,52.5,51.3,0,12,373,100.0,100.0,98.1,3,13,1,643,0,35,0,643,396,396,607,0,247,1
Tyler Shatley,9257,C,JAX,12,100.0,0,15,67.7,69.6,65.5,1,12,430,100.0,100.0,98.0,1,15,2,642,507,102,0,642,451,451,33,0,191,0
Isaiah Wynn,46048,T,NE,10,100.0,1,19,82.6,75.2,81.8,4,9,320,100.0,100.0,97.0,2,16,3,641,0,25,616,641,337,337,0,0,304,0
Joe Noteboom,46249,T,LA,11,100.0,0,26,60.3,76.7,45.2,11,8,365,100.0,100.0,96.8,3,21,2,639,0,113,526,639,376,376,0,0,263,0
Jonah Williams,41651,T,CIN,10,100.0,0,7,70.1,75.8,53.4,6,11,408,100.0,100.0,97.2,2,20,3,634,0,0,634,634,429,429,0,0,205,0
Ezra Cleveland,41973,G,MIN,9,100.0,0,18,66.2,52.0,67.5,8,10,331,100.0,100.0,95.8,1,23,5,622,0,0,0,622,361,361,621,0,261,0
Oday Aboushi,7923,G,DET,12,100.0,1,11,66.6,65.3,68.0,2,8,393,100.0,100.0,98.5,4,11,1,622,0,59,0,622,426,426,560,3,196,0
Jordan Simmons,46744,G,SEA,15,100.0,1,29,50.0,50.9,49.2,2,12,402,100.0,100.0,97.3,2,18,4,621,0,560,0,621,422,422,61,0,199,0
Zack Martin,8651,G,DAL,10,100.0,1,9,91.3,73.9,92.2,2,10,384,100.0,100.0,98.2,1,13,1,618,0,0,0,618,397,397,501,117,221,0
Alex Bars,47018,G,CHI,12,100.0,0,6,53.3,57.3,51.9,0,7,382,100.0,100.0,98.6,2,9,2,617,77,83,0,617,395,395,457,0,222,0
Brian Winters,7853,G,BUF,16,99.8,2,4,54.6,51.9,57.9,8,16,368,99.7,99.7,95.9,7,27,3,617,0,0,0,618,395,396,617,0,222,1
Cornelius Lucas,9025,T,WAS,9,100.0,1,32,78.9,83.9,61.2,4,10,394,100.0,100.0,97.5,1,17,3,608,0,0,606,608,408,408,0,1,200,1
Connor McGovern,41714,G,DAL,11,100.0,0,9,61.7,58.0,61.3,2,11,366,100.0,100.0,97.4,1,16,3,606,0,0,0,606,383,383,604,0,223,2
Justin Murray,11022,G,ARZ,13,100.0,1,1,56.7,73.7,45.6,2,9,335,100.0,100.0,98.4,1,11,0,602,0,71,0,602,362,362,522,2,240,7
D.J. Fluker,7792,T,BLT,15,100.0,3,3,63.6,57.6,67.2,3,25,279,100.0,100.0,94.3,9,30,2,593,0,0,24,593,293,293,0,568,300,1
Isaac Seumalo,10713,G,PHI,9,100.0,0,24,62.4,77.4,52.2,1,13,377,100.0,100.0,97.1,2,18,4,588,0,587,0,588,400,400,0,0,188,0
