player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Chris Chester,3001,G,WAS,16,100.0,0,32,73.4,64.7,73.3,4,38,689,100.0,100.0,96.5,5,45,3,1150,0,0,0,1150,713,713,1150,0,437,0
Marshal Yanda,3702,G,BLT,16,100.0,0,3,83.4,81.5,81.7,3,24,683,100.0,100.0,97.7,7,29,2,1148,0,0,0,1148,723,723,1148,0,425,0
Trent Williams,5529,T,WAS,16,100.0,2,32,91.8,88.3,88.9,6,21,688,100.0,100.0,96.9,6,35,8,1148,0,0,1142,1148,712,712,0,0,436,6
Kraig Urbik,5002,G,BUF,16,100.0,0,4,77.1,78.4,71.5,5,13,592,100.0,100.0,98.1,2,20,2,1147,0,0,0,1147,633,633,1147,0,514,0
Gino Gradkowski,7098,C,BLT,16,99.9,0,3,68.9,65.0,71.2,7,26,683,100.0,100.0,97.1,3,36,3,1147,1148,0,0,1148,723,723,0,0,424,0
Larry Warford,7846,G,DET,16,100.0,1,11,84.9,86.6,79.7,5,10,665,100.0,100.0,98.9,4,15,0,1142,0,0,0,1142,694,694,1140,0,448,0
Rob Sims,3073,G,DET,16,100.0,1,11,72.9,78.2,66.3,5,23,665,100.0,100.0,97.7,5,29,1,1142,0,1140,0,1142,694,694,0,0,448,0
Nick Hardwick,1787,C,SD,18,100.0,0,27,76.5,82.0,71.2,2,14,608,100.0,100.0,98.7,3,16,0,1142,1142,0,0,1142,651,651,0,0,491,0
Dominic Raiola,820,C,DET,16,100.0,0,11,87.9,86.7,84.0,4,8,665,100.0,100.0,99.1,1,12,0,1139,1138,0,0,1139,694,694,0,0,445,0
Kyle Cook,3914,C,CIN,17,100.0,1,7,74.7,76.6,72.3,3,13,664,100.0,100.0,98.0,4,21,5,1136,1136,0,0,1136,694,694,0,0,442,0
Kory Lichtensteiger,4422,G,WAS,16,100.0,1,32,75.6,76.7,71.7,5,22,675,100.0,100.0,97.7,4,29,2,1133,0,1133,0,1133,698,698,0,0,435,0
Jahri Evans,3053,G,NO,16,100.0,0,20,79.1,84.0,71.7,4,17,683,100.0,100.0,98.0,6,24,3,1130,0,1,0,1130,730,730,1129,0,400,0
Chris Myers,2417,C,HST,16,100.0,0,13,90.8,74.2,92.2,5,22,681,100.0,100.0,97.9,2,28,1,1124,1124,0,0,1124,710,710,0,0,414,0
Joe Staley,3644,T,SF,19,99.9,1,28,84.5,87.4,74.2,4,17,569,99.8,99.8,97.5,3,25,4,1123,0,0,1110,1124,596,597,0,0,527,14
Evan Smith,5390,C,GB,17,100.0,0,12,83.5,83.8,80.1,1,10,632,100.0,100.0,98.3,3,16,5,1120,1120,0,0,1120,670,670,0,0,450,0
Mitchell Schwartz,7041,T,CLV,16,100.0,1,8,75.9,74.0,72.2,19,35,750,100.0,100.0,94.9,4,65,11,1120,0,0,2,1120,779,779,0,1117,341,0
Alex Mack,4944,C,CLV,16,100.0,0,8,85.1,88.4,81.3,5,18,750,100.0,100.0,98.2,3,25,2,1120,1119,0,0,1120,779,779,0,0,341,0
Joe Thomas,3619,T,CLV,16,100.0,1,8,90.2,94.0,74.7,9,26,750,100.0,100.0,97.4,11,37,2,1119,0,0,1110,1119,779,779,0,0,340,8
Riley Reiff,7029,T,DET,16,100.0,0,11,70.4,72.7,67.9,8,34,647,100.0,100.0,95.7,5,49,7,1111,0,0,1109,1111,675,675,0,0,436,0
Jeromey Clary,3132,G,SD,16,100.0,0,27,65.0,77.9,57.3,6,25,563,100.0,100.0,96.4,7,36,5,1102,0,0,0,1102,604,604,810,292,498,0
Michael Oher,4946,T,BLT,16,100.0,0,3,69.9,72.2,62.7,7,41,637,100.0,100.0,95.0,5,56,8,1092,0,0,0,1092,676,676,0,1090,416,2
Rodney Hudson,6207,C,KC,16,100.0,1,16,75.0,82.5,70.1,2,7,649,100.0,100.0,98.5,4,14,5,1092,1092,0,0,1092,692,692,0,0,400,0
Paul Fanaika,5137,G,ARZ,16,100.0,0,1,60.9,60.9,56.9,7,32,619,100.0,100.0,95.7,1,46,7,1091,0,0,0,1091,658,658,1091,0,433,0
Lyle Sendlein,4062,C,ARZ,16,99.9,2,1,71.1,73.7,71.6,6,12,619,100.0,100.0,97.7,5,23,5,1090,1091,0,0,1091,658,658,0,0,432,0
Justin Blalock,3655,G,ATL,16,100.0,0,2,73.5,85.8,63.2,5,21,709,100.0,100.0,97.5,2,31,5,1081,0,1081,0,1081,753,753,0,0,328,0
Chance Warmack,7791,G,TEN,16,100.0,0,31,73.3,67.6,71.6,4,25,608,100.0,100.0,96.5,5,36,7,1080,0,0,0,1080,643,643,1080,0,437,0
Michael Roos,2258,T,TEN,16,100.0,0,31,84.7,80.0,81.8,7,36,608,100.0,100.0,96.1,4,45,2,1080,0,0,1080,1080,643,643,0,0,437,0
Jason Peters,2148,T,PHI,17,100.0,0,24,90.7,87.1,86.9,4,30,591,100.0,100.0,96.4,4,38,4,1079,0,0,1000,1079,626,626,0,5,453,73
Andy Levitre,4974,G,TEN,16,100.0,0,31,81.9,77.7,81.2,10,19,608,100.0,100.0,97.5,7,30,1,1074,0,1074,0,1074,643,643,0,0,431,0
Ryan Kalil,3675,C,CAR,17,100.0,0,5,77.5,81.9,74.6,0,16,584,100.0,100.0,98.5,3,17,1,1072,1072,0,0,1072,612,612,0,0,460,0
Byron Bell,6848,T,CAR,17,100.0,0,5,65.0,70.5,57.9,6,34,575,100.0,100.0,94.8,5,50,10,1071,0,0,14,1071,603,603,0,1057,468,0
Eric Winston,3011,T,ARZ,16,100.0,0,1,64.5,63.7,68.3,8,43,611,100.0,100.0,94.7,8,58,7,1070,0,0,0,1070,649,649,0,1070,421,0
Uche Nwaneri,3765,G,JAX,16,100.0,0,15,73.6,82.6,65.1,5,18,658,100.0,100.0,97.6,4,27,4,1063,0,0,0,1063,689,689,1063,0,374,0
Brad Meester,627,C,JAX,16,99.9,1,15,67.0,79.2,59.6,1,13,657,99.8,99.9,98.2,5,19,5,1062,1062,0,0,1063,688,689,0,0,374,1
Roberto Garza,856,C,CHI,16,100.0,0,6,76.3,86.1,69.6,0,12,626,100.0,100.0,98.9,5,13,1,1060,1060,0,0,1060,664,664,0,0,396,0
Jermon Bushrod,3741,T,CHI,16,100.0,2,6,74.3,70.3,72.7,9,42,626,100.0,100.0,95.3,7,55,4,1060,0,0,1059,1060,664,664,0,0,396,1
Matt Slauson,5117,G,CHI,16,100.0,1,6,84.8,82.7,77.9,9,15,626,100.0,100.0,97.8,2,26,2,1060,0,1060,0,1060,664,664,0,0,396,0
Kyle Long,7801,G,CHI,16,100.0,0,6,70.4,75.1,67.6,9,21,626,100.0,100.0,97.3,3,32,2,1060,0,0,0,1060,664,664,1060,0,396,0
Jordan Gross,1324,T,CAR,17,100.0,1,5,87.4,90.3,72.8,4,22,584,100.0,100.0,96.7,1,32,6,1059,0,0,1026,1059,612,612,0,0,447,33
Lamar Holmes,7091,T,ATL,16,100.0,1,2,60.5,63.6,61.4,13,53,693,100.0,100.0,93.8,12,76,10,1056,0,0,889,1056,735,735,0,167,321,0
D'Brickashaw Ferguson,2949,T,NYJ,16,100.0,1,22,73.6,81.6,61.9,4,31,560,100.0,100.0,95.4,4,43,8,1055,0,0,1033,1055,583,583,0,0,472,22
Austin Howard,5847,T,NYJ,16,100.0,0,22,70.7,69.9,65.8,15,21,558,100.0,100.0,96.4,2,38,2,1053,0,0,0,1053,581,581,0,1046,472,7
Nick Mangold,2974,C,NYJ,16,99.9,0,22,73.1,88.2,66.8,1,14,558,100.0,100.0,98.7,1,15,0,1052,1053,0,0,1053,581,581,0,0,471,0
Khalif Barnes,2269,T,OAK,16,100.0,3,23,63.0,78.7,49.0,2,34,598,100.0,100.0,96.5,11,39,3,1046,0,328,716,1046,629,629,0,0,417,2
Brandon Brooks,7078,G,HST,15,100.0,0,13,87.6,77.8,91.0,7,25,639,100.0,100.0,97.3,5,33,1,1046,0,0,0,1046,665,665,1045,0,381,1
Matt Kalil,7010,T,MIN,16,100.0,2,18,72.8,78.2,64.1,12,33,627,100.0,100.0,95.8,5,49,4,1046,0,0,1046,1046,646,646,0,0,400,0
Eugene Monroe,4931,T,BLT,15,100.0,2,3,83.7,86.4,73.5,7,27,638,100.0,100.0,96.6,6,39,5,1046,0,0,1046,1046,675,675,0,0,371,0
Demar Dotson,5410,T,TB,16,100.0,0,30,80.8,81.5,74.6,2,27,575,100.0,100.0,96.6,4,34,5,1043,0,0,0,1043,616,616,0,1041,427,0
Willie Colon,3076,G,NYJ,16,100.0,1,22,69.1,89.1,64.5,3,14,556,100.0,100.0,98.3,12,18,1,1042,0,0,0,1042,579,579,1042,0,463,0
Donald Penn,3459,T,TB,16,99.9,2,30,78.6,76.0,74.0,6,28,575,99.8,99.8,95.0,5,46,12,1040,0,0,1039,1041,616,617,0,0,424,0
Daryn Colledge,2992,G,ARZ,16,100.0,1,1,67.3,77.4,62.3,9,18,574,100.0,100.0,97.3,6,29,2,1034,0,1034,0,1034,607,607,0,0,427,0
Don Barclay,7703,T,GB,15,100.0,1,12,62.0,63.3,60.3,6,27,577,100.0,100.0,95.6,6,42,9,1029,0,0,0,1029,611,611,68,961,418,0
Justin Pugh,7800,T,NYG,16,100.0,0,21,75.1,68.0,76.2,4,43,613,100.0,100.0,95.4,3,52,5,1027,0,0,0,1027,643,643,0,1027,384,0
John Sullivan,4501,C,MIN,16,100.0,0,18,86.4,82.0,84.2,2,11,611,100.0,100.0,98.1,1,18,5,1025,1025,0,0,1025,630,630,0,0,395,0
Kevin Boothe,3121,G,NYG,16,100.0,0,21,67.8,75.3,60.8,6,16,608,100.0,100.0,97.7,2,25,3,1022,399,623,0,1022,638,638,0,0,384,0
Mike McGlynn,4423,G,IND,17,100.0,1,14,55.7,59.8,54.4,12,34,627,100.0,100.0,95.7,4,50,4,1022,244,0,0,1022,665,665,777,0,357,1
Bryant McKinnie,1015,T,MIA,15,100.0,1,17,63.9,67.4,53.9,13,38,633,100.0,100.0,94.7,3,59,8,1022,0,0,1021,1022,657,657,0,0,365,0
Jeremy Zuttah,4397,C,TB,16,100.0,0,30,79.9,80.1,78.9,5,19,568,100.0,100.0,97.9,7,24,0,1021,914,107,0,1021,608,608,0,0,413,0
Davin Joseph,2968,G,TB,16,100.0,0,30,58.8,69.5,50.7,7,29,571,100.0,100.0,96.3,6,39,3,1018,0,0,0,1018,610,610,1016,0,408,0
John Jerry,5598,G,MIA,16,100.0,0,17,69.3,82.0,60.7,4,16,660,100.0,100.0,97.7,5,25,5,1016,0,0,0,1016,682,682,1015,0,334,0
Jordan Mills,7945,T,CHI,16,100.0,0,6,55.8,46.7,63.6,13,62,603,100.0,100.0,93.3,2,78,3,1012,0,0,0,1012,640,640,0,1012,372,0
Doug Free,3738,T,DAL,16,100.0,1,9,79.2,79.3,79.5,0,34,630,100.0,100.0,96.3,8,40,6,1005,0,0,0,1005,668,668,0,1005,337,0
Travis Frederick,7812,C,DAL,16,100.0,0,9,85.4,69.4,91.5,2,18,630,100.0,100.0,97.8,3,24,4,1005,1005,0,0,1005,668,668,0,0,337,0
Will Beatty,4983,T,NYG,16,100.0,2,21,70.3,63.0,73.7,7,39,609,100.0,100.0,94.1,9,59,13,1004,0,0,1000,1004,639,639,0,0,365,4
Andrew Whitworth,3000,T,CIN,15,100.0,2,7,91.3,86.2,90.6,3,15,568,100.0,100.0,97.5,7,23,5,1003,0,401,596,1003,597,597,0,0,406,6
Tyron Smith,6161,T,DAL,16,100.0,2,9,88.8,87.9,84.9,3,27,629,100.0,100.0,97.5,7,31,1,1003,0,0,1003,1003,666,666,0,0,337,0
Hugh Thornton,7867,G,IND,16,100.0,0,14,66.3,58.4,67.6,17,19,610,100.0,100.0,95.9,2,43,7,998,0,992,0,998,648,648,0,3,350,3
Ron Leary,7338,G,DAL,16,100.0,2,9,69.9,70.5,68.3,3,27,628,100.0,100.0,96.8,8,35,5,998,0,998,0,998,666,666,0,0,332,0
Charlie Johnson,3144,G,MIN,15,100.0,0,18,67.2,74.2,60.5,8,23,597,100.0,100.0,96.7,3,35,4,991,0,991,0,991,616,616,0,0,375,0
Wade Smith,1393,G,HST,16,100.0,0,13,72.6,72.6,67.7,8,29,582,100.0,100.0,96.1,0,41,4,975,0,975,0,975,607,607,0,0,368,0
Jeff Allen,7642,G,KC,15,100.0,0,16,68.1,65.3,66.4,5,23,582,100.0,100.0,96.7,4,33,5,964,0,964,0,964,622,622,0,0,342,0
Samson Satele,3676,C,IND,15,100.0,1,14,66.5,79.9,56.3,8,8,632,100.0,100.0,98.6,2,17,1,963,963,0,0,963,665,665,0,0,298,0
Phil Loadholt,4977,T,MIN,15,100.0,0,18,81.9,76.3,84.4,5,27,575,100.0,100.0,96.5,3,36,4,959,0,0,0,959,593,593,0,959,366,0
Duane Brown,4340,T,HST,14,100.0,0,13,84.7,85.3,79.1,9,20,579,100.0,100.0,97.0,7,32,3,956,0,0,956,956,602,602,0,0,354,0
Marcus Gilbert,6215,T,PIT,16,100.0,0,25,68.3,69.0,66.9,5,30,576,100.0,100.0,95.1,8,46,11,954,0,0,0,954,605,605,0,953,349,1
Charles Brown,5589,T,NO,15,100.0,2,20,67.4,63.4,70.3,9,33,583,100.0,100.0,95.2,12,49,7,954,0,0,954,954,622,622,0,0,332,0
David DeCastro,7640,G,PIT,15,100.0,0,25,81.5,76.2,80.7,5,23,559,100.0,100.0,97.1,2,30,2,952,0,0,0,952,586,586,952,0,366,0
Tyson Clabo,2011,T,MIA,15,100.0,0,17,69.2,67.0,65.6,10,31,614,100.0,100.0,94.9,2,52,11,950,0,0,0,950,635,635,0,949,315,0
Max Unger,4972,C,SEA,16,100.0,0,29,71.8,78.5,68.3,0,6,467,100.0,100.0,98.7,6,9,3,944,944,0,0,944,505,505,0,0,439,0
John Greco,4379,G,CLV,14,100.0,0,8,73.9,81.2,66.3,10,14,622,100.0,100.0,97.1,2,30,6,933,0,881,0,933,646,646,51,0,287,0
Stefen Wisniewski,6200,C,OAK,14,100.0,0,23,80.0,82.3,76.4,2,9,524,100.0,100.0,99.0,3,11,0,911,911,0,0,911,549,549,0,0,362,0
Brandon Fusco,6324,G,MIN,15,100.0,0,18,83.9,73.2,85.2,4,17,548,100.0,100.0,97.7,4,23,2,909,0,0,0,909,563,563,909,0,346,0
Chris Williams,4328,G,SL,16,100.0,1,26,56.4,56.2,60.0,8,28,502,100.0,100.0,95.4,4,41,5,908,0,893,15,908,531,531,0,0,377,0
Mike Pouncey,6167,C,MIA,14,100.0,0,17,78.8,88.0,72.9,3,9,574,100.0,100.0,98.6,4,14,2,902,902,0,0,902,594,594,0,0,308,0
Travelle Wharton,1815,G,CAR,17,100.0,0,5,77.4,85.5,69.6,3,15,486,100.0,100.0,98.1,3,18,0,897,0,873,0,897,508,508,24,0,389,0
Peter Konz,7058,C,ATL,16,100.0,0,2,59.6,57.2,57.7,3,33,587,100.0,100.0,95.9,1,42,6,891,580,0,0,891,618,618,311,0,273,0
Mike Brisiel,3250,G,OAK,15,100.0,2,23,69.5,76.4,66.7,5,20,504,100.0,100.0,97.5,8,25,0,877,64,0,0,877,531,531,813,0,346,0
Kevin Zeitler,7032,G,CIN,13,100.0,0,7,78.2,72.7,78.9,4,13,499,100.0,100.0,97.7,3,20,3,866,0,0,0,866,519,519,866,0,347,0
Branden Albert,4329,T,KC,13,100.0,0,16,77.2,83.7,70.9,6,16,524,100.0,100.0,97.1,9,26,4,859,0,0,859,859,558,558,0,0,301,0
Jake Long,4315,T,SL,15,100.0,1,26,90.4,80.4,91.0,4,22,468,100.0,100.0,95.9,5,32,6,858,0,0,858,858,497,497,0,0,361,0
Mike Iupati,5542,G,SF,15,100.0,0,28,70.6,63.1,71.1,3,20,429,100.0,100.0,96.4,3,27,4,850,0,850,0,850,448,448,0,0,402,0
Ramon Foster,5229,G,PIT,15,100.0,0,25,74.2,87.5,65.1,2,12,501,100.0,100.0,98.2,2,16,2,846,0,846,0,846,522,522,0,0,324,0
Paul McQuistan,3014,G,SEA,18,100.0,2,29,53.7,43.8,60.2,6,23,427,100.0,100.0,94.7,5,37,8,845,0,309,532,845,456,456,3,0,389,0
Derek Newton,6366,T,HST,16,100.0,6,13,59.7,56.9,67.2,7,37,496,100.0,100.0,94.4,13,50,6,833,0,0,0,833,517,517,0,833,316,0
Kelvin Beachum,7229,T,PIT,15,100.0,0,25,68.7,77.0,57.7,6,21,487,100.0,100.0,95.8,4,34,7,831,45,77,691,831,508,508,0,13,323,5
Joe Barksdale,6244,T,SL,16,100.0,0,26,71.2,77.6,59.5,5,18,453,100.0,100.0,96.6,1,27,4,831,0,0,0,831,479,479,0,826,352,5
James Carpenter,6177,G,SEA,18,100.0,2,29,63.9,69.7,61.8,4,9,402,100.0,100.0,97.4,5,17,4,830,0,829,0,830,429,429,0,0,401,0
Bradley Sowell,7693,T,ARZ,14,99.9,1,1,50.1,47.8,50.1,12,40,456,99.8,99.8,92.8,3,59,7,827,0,0,825,828,484,485,0,0,343,3
David Stewart,2330,T,TEN,12,100.0,1,31,70.2,72.6,61.5,5,23,479,100.0,100.0,96.0,3,33,5,805,0,0,0,805,506,506,0,805,299,0
Cameron Bradfield,6591,T,JAX,14,100.0,1,15,54.7,60.4,46.7,14,29,483,100.0,100.0,94.1,5,50,7,796,0,0,783,796,506,506,0,6,290,6
Austin Pasztor,7689,T,JAX,12,100.0,0,15,65.1,69.6,58.2,10,18,483,100.0,100.0,96.1,3,33,5,793,0,0,0,793,506,506,0,790,287,0
Eric Fisher,7783,T,KC,14,100.0,0,16,57.8,49.5,67.1,5,35,465,100.0,100.0,94.2,6,47,7,792,0,0,0,792,493,493,0,791,299,1
King Dunlap,4544,T,SD,13,100.0,1,27,87.5,72.5,90.5,4,21,384,100.0,100.0,96.0,4,28,3,786,0,0,786,786,413,413,0,0,373,0
Chad Rinehart,4410,G,SD,13,100.0,0,27,74.8,78.3,68.3,5,11,399,100.0,100.0,97.7,2,17,1,781,0,549,0,781,425,425,232,0,356,0
Clint Boling,6253,G,CIN,12,100.0,0,7,78.7,81.9,73.0,0,17,457,100.0,100.0,98.1,1,17,0,780,0,770,0,780,474,474,10,0,306,0
Doug Legursky,4860,G,BUF,12,100.0,1,4,65.7,72.9,59.3,4,15,399,100.0,100.0,97.6,2,19,0,769,0,769,0,769,421,421,0,0,348,0
Brian Winters,7853,G,NYJ,13,100.0,0,22,59.6,52.9,60.8,6,15,400,100.0,100.0,94.9,7,31,10,763,0,763,0,763,412,412,0,0,351,0
Fernando Velasco,4641,C,PIT,11,100.0,0,25,68.4,75.0,62.3,3,15,463,100.0,100.0,97.8,1,19,1,752,752,0,0,752,490,490,0,0,262,0
Shawn Lauvao,5616,G,CLV,11,100.0,0,8,63.4,74.2,55.0,4,18,492,100.0,100.0,97.0,3,26,4,751,0,0,0,751,513,513,751,0,238,0
Scott Wells,1965,C,SL,12,100.0,0,26,72.0,84.4,67.7,0,4,416,100.0,100.0,99.3,4,5,1,744,744,0,0,744,441,441,0,0,303,0
Breno Giacomini,4464,T,SEA,12,100.0,0,29,68.5,68.5,67.1,1,23,349,100.0,100.0,95.4,7,28,4,729,0,0,0,729,375,375,0,728,354,1
Tony Pashos,1478,T,OAK,12,100.0,2,23,64.5,73.4,54.3,1,19,414,100.0,100.0,96.1,3,26,6,721,0,0,0,721,435,435,0,721,286,0
A.Q. Shipley,5150,G,BLT,11,100.0,1,3,64.0,72.9,64.0,8,13,417,100.0,100.0,97.2,9,22,1,713,0,710,0,713,443,443,0,0,270,3
David Diehl,1468,G,NYG,11,100.0,0,21,59.1,45.5,61.8,7,33,397,100.0,100.0,94.5,0,42,2,706,0,0,0,706,413,413,706,0,293,0
Marcus Cannon,6290,T,NE,15,100.0,0,19,69.0,73.7,64.5,5,17,351,100.0,100.0,96.3,5,24,2,704,0,0,30,704,380,380,79,595,324,0
Johnnie Troutman,7651,G,SD,14,100.0,0,27,68.2,53.4,75.6,6,32,390,100.0,100.0,94.6,6,40,2,686,0,627,0,686,414,414,57,0,272,2
Garrett Reynolds,5080,G,ATL,15,100.0,0,2,79.0,76.3,75.0,3,22,452,100.0,100.0,96.3,2,29,4,682,0,0,0,682,481,481,674,0,201,8
Mackenzy Bernadeau,4564,G,DAL,12,100.0,0,9,81.0,74.2,80.6,3,17,428,100.0,100.0,96.7,1,24,4,682,0,7,0,682,452,452,675,0,230,0
Jon Asamoah,5593,G,KC,13,100.0,2,16,72.7,79.2,66.1,0,13,381,100.0,100.0,98.0,3,14,1,663,0,0,0,663,405,405,663,0,258,0
Anthony Collins,4426,T,CIN,14,100.0,0,7,77.0,87.1,63.6,1,13,372,100.0,100.0,98.1,2,14,0,663,0,0,600,663,389,389,0,34,274,28
Will Rackley,6228,G,JAX,11,100.0,1,15,44.3,53.4,44.2,7,19,396,100.0,100.0,95.7,6,30,4,654,0,654,0,654,422,422,0,0,232,0
Lucas Nix,7414,G,OAK,14,100.0,0,23,38.7,31.4,44.8,2,33,365,100.0,100.0,93.8,3,40,5,649,0,557,0,649,382,382,90,0,267,1
Jeremy Trueblood,3004,T,ATL,12,100.0,0,2,69.2,66.6,69.0,7,24,408,100.0,100.0,95.7,4,33,2,629,0,0,0,629,436,436,0,629,193,0
