player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alex Barron,2236,T,SL,16,100.0,1,26,56.8,70.8,53.2,1,34,638,100.0,100.0,95.7,16,45,10,1099,0,0,0,1099,679,679,0,1099,420,0
Stephen Neal,972,G,NE,16,100.0,0,19,85.8,83.4,80.4,1,19,570,100.0,100.0,98.1,2,21,1,1097,0,1,0,1097,594,594,1096,0,503,0
Andre Gurode,1044,C,DAL,17,100.0,2,9,80.9,87.4,77.5,0,9,589,100.0,100.0,99.1,6,10,1,1094,1094,0,0,1094,637,637,0,0,457,0
Nick Hardwick,1787,C,SD,17,100.0,0,27,64.6,82.9,58.7,3,7,535,100.0,100.0,98.9,2,11,1,1089,1089,0,0,1089,553,553,0,0,536,0
Mike Flynn,304,C,BLT,17,100.0,1,3,54.8,69.3,47.8,6,16,588,100.0,100.0,98.0,4,23,1,1088,1088,0,0,1088,622,622,0,0,466,0
Tra Thomas,335,T,PHI,18,100.0,1,24,70.1,84.7,56.9,5,31,640,100.0,100.0,96.6,6,40,4,1080,0,0,1080,1080,662,662,0,0,418,0
Jon Runyan Sr.,193,T,PHI,18,100.0,2,24,83.2,79.0,86.1,4,23,640,100.0,100.0,97.1,6,32,5,1080,0,0,0,1080,662,662,0,1080,418,0
Casey Wiegmann,227,C,KC,17,100.0,0,16,85.2,89.3,83.0,3,5,532,100.0,100.0,98.9,1,10,2,1076,1076,0,0,1076,552,552,0,0,524,0
Chris Snee,1755,G,NYG,17,100.0,1,21,80.7,78.7,78.4,2,22,557,100.0,100.0,97.7,6,25,1,1072,0,0,0,1072,590,590,1072,0,482,0
Richie Incognito,2298,C,SL,16,100.0,0,26,66.3,69.9,66.0,1,17,618,100.0,100.0,98.1,10,21,3,1072,798,66,0,1072,658,658,208,0,414,0
Marcus McNeill,2995,T,SD,17,100.0,0,27,77.6,78.9,73.7,7,25,520,100.0,100.0,96.3,5,35,3,1070,0,0,1063,1070,538,538,0,3,532,4
Bryant McKinnie,1015,T,MIN,16,100.0,1,18,76.1,81.9,64.2,9,11,609,100.0,100.0,97.7,8,24,4,1069,0,0,1069,1069,646,646,0,0,423,0
L.J. Shelton,455,G,MIA,16,100.0,1,17,74.3,78.0,68.7,5,19,637,100.0,100.0,97.8,6,26,2,1069,0,0,317,1069,669,669,751,0,400,1
Matt Birk,404,C,MIN,16,100.0,0,18,75.9,82.9,72.7,4,8,609,100.0,100.0,98.5,4,15,3,1069,1069,0,0,1069,646,646,0,0,423,0
Vernon Carey,1740,T,MIA,16,100.0,1,17,83.4,81.4,78.3,1,18,636,100.0,100.0,98.2,3,21,2,1068,0,0,0,1068,668,668,0,1065,400,3
Steve Hutchinson,787,G,MIN,16,100.0,0,18,83.1,78.7,78.7,6,10,607,100.0,100.0,98.2,0,19,3,1066,0,1066,0,1066,644,644,0,0,422,0
Alan Faneca,346,G,PIT,16,100.0,1,25,78.2,78.7,75.7,1,20,585,100.0,100.0,97.7,4,24,3,1064,0,1064,0,1064,609,609,0,0,455,0
Will Shields,45,G,KC,17,100.0,0,16,84.1,84.0,77.4,2,10,531,100.0,100.0,98.1,0,16,4,1062,0,0,0,1062,551,551,1062,0,511,0
Shane Olivea,1925,T,SD,17,100.0,0,27,64.1,69.8,61.1,3,22,517,100.0,100.0,96.8,8,29,4,1059,0,0,3,1059,535,535,0,1011,524,45
Daryn Colledge,2992,G,GB,15,100.0,0,12,67.5,79.1,62.8,3,14,625,100.0,100.0,98.3,6,19,2,1058,0,985,73,1058,653,653,0,0,405,0
Marvel Smith,609,T,PIT,16,100.0,0,25,73.4,73.6,65.4,5,41,585,100.0,100.0,94.5,2,55,9,1053,0,0,1052,1053,609,609,0,1,444,0
Rex Hadnot,1892,C,MIA,16,100.0,0,17,66.8,75.3,63.0,5,15,625,100.0,100.0,97.6,3,25,5,1052,1052,0,0,1052,657,657,0,0,395,0
Chad Clifton,614,T,GB,15,100.0,0,12,75.6,93.0,53.3,1,9,615,100.0,100.0,98.7,6,13,3,1042,0,0,1014,1042,642,642,0,28,400,0
Reggie Wells,1482,T,ARZ,16,100.0,2,1,52.3,60.7,50.2,13,26,589,99.8,99.8,96.2,12,42,3,1036,0,396,0,1036,622,623,0,640,414,0
Leonard Davis,774,T,ARZ,16,100.0,0,1,75.0,79.0,74.3,5,24,589,99.8,99.8,96.7,11,34,5,1036,0,0,1036,1036,622,623,0,0,414,0
Shaun O'Hara,758,C,NYG,16,100.0,1,21,67.3,78.6,64.0,4,13,534,100.0,100.0,98.2,8,18,1,1034,1034,0,0,1034,562,562,0,0,472,0
Todd McClure,536,C,ATL,16,100.0,0,2,81.6,92.2,75.1,1,8,533,99.3,99.3,99.2,3,9,0,1034,1034,0,0,1034,557,561,0,0,477,0
Kris Dielman,1599,G,SD,16,100.0,0,27,75.9,89.9,68.4,3,6,505,100.0,100.0,98.9,5,10,1,1030,0,1030,0,1030,520,520,0,0,510,0
Todd Steussie,78,G,SL,15,100.0,0,26,67.7,72.3,65.5,2,29,597,100.0,100.0,96.6,8,36,5,1024,0,489,534,1024,637,637,0,0,387,1
Chris Spencer,2243,C,SEA,18,100.0,1,29,64.9,76.2,63.9,3,9,547,100.0,100.0,98.2,7,16,4,1024,691,333,0,1024,577,577,0,0,447,0
Eric Steinbach,1349,G,CIN,16,100.0,0,7,76.7,81.7,71.4,5,13,562,100.0,100.0,98.0,4,20,2,1022,21,921,80,1022,591,591,0,0,431,0
Jordan Gross,1324,T,CAR,16,100.0,2,5,78.6,81.5,77.4,9,19,577,100.0,100.0,96.7,9,33,5,1022,0,0,965,1022,598,598,0,22,424,35
Brad Meester,627,C,JAX,16,100.0,0,15,78.4,88.7,72.4,7,6,514,100.0,100.0,98.5,2,14,1,1020,1020,0,0,1020,535,535,0,0,485,0
Randy Thomas,475,G,WAS,16,100.0,0,32,77.4,90.4,68.4,2,12,509,100.0,100.0,98.4,3,15,1,1020,0,0,0,1020,540,540,1020,0,480,0
Chris Samuels,581,T,WAS,16,100.0,1,32,85.5,74.0,88.7,5,31,509,100.0,100.0,95.7,6,40,4,1020,0,1,1019,1020,540,540,0,0,480,0
Derrick Dockery,1396,G,WAS,16,100.0,0,32,75.4,85.4,70.9,1,15,509,100.0,100.0,98.2,6,17,1,1020,3,1015,1,1020,540,540,1,0,480,0
Kareem McKenzie,840,T,NYG,16,100.0,3,21,64.0,72.1,60.4,2,27,537,100.0,100.0,96.2,8,35,6,1019,0,0,0,1019,568,568,0,1019,451,0
Maurice Williams,813,T,JAX,16,100.0,0,15,71.8,71.1,69.3,6,21,514,100.0,100.0,96.6,5,31,4,1018,0,0,0,1018,534,534,0,1018,484,0
Chris Naeole,235,G,JAX,16,100.0,0,15,80.8,90.0,72.3,4,8,510,100.0,100.0,98.6,4,13,1,1016,0,0,0,1016,531,531,1016,0,485,0
Wayne Gandy,76,T,ATL,16,100.0,1,2,73.2,88.3,62.7,2,19,529,99.6,99.6,96.9,8,27,6,1014,0,0,1014,1014,552,554,0,0,462,0
Dominic Raiola,820,C,DET,16,100.0,0,11,69.8,82.3,64.1,2,18,675,100.0,100.0,98.2,5,22,2,1012,1012,0,0,1012,714,714,0,0,298,0
Jeff Backus,788,T,DET,16,100.0,1,11,67.3,75.5,60.7,4,41,673,100.0,100.0,95.8,13,51,6,1010,0,0,996,1010,712,712,0,0,298,14
Casey Rabach,852,C,WAS,16,100.0,1,32,75.8,89.6,71.0,1,8,504,100.0,100.0,98.9,7,10,1,1008,1005,3,0,1008,535,535,0,0,473,0
Jordan Black,1462,T,KC,16,100.0,0,16,56.5,59.2,50.2,7,26,505,100.0,100.0,94.0,6,47,14,1007,0,6,933,1007,525,525,0,67,482,1
Anthony Davis,1592,T,TB,16,100.0,0,30,60.8,68.1,48.3,6,40,601,100.0,100.0,95.2,4,52,6,1003,0,0,1003,1003,626,626,0,0,377,0
John Wade,399,C,TB,16,100.0,1,30,58.7,75.2,55.9,3,16,601,100.0,100.0,98.4,6,19,0,1003,1003,0,0,1003,626,626,0,0,377,0
Tom Nalen,95,C,DEN,16,100.0,0,10,81.6,93.1,73.4,0,4,497,100.0,100.0,99.6,2,4,0,1002,1002,0,0,1002,520,520,0,0,482,0
Ben Hamilton,864,G,DEN,16,100.0,1,10,74.8,79.0,69.7,3,7,497,100.0,100.0,98.6,6,12,2,1002,0,1002,0,1002,520,520,0,0,482,0
Cooper Carlisle,658,G,DEN,16,100.0,0,10,71.5,82.5,65.1,3,12,497,100.0,100.0,98.1,1,17,2,1002,0,0,0,1002,520,520,1002,0,482,0
Vince Manuwai,1387,G,JAX,16,100.0,0,15,80.6,72.1,78.7,5,21,499,100.0,100.0,96.8,2,29,3,1000,0,1000,0,1000,519,519,0,0,481,0
Geoff Hangartner,2386,C,CAR,16,100.0,1,5,63.2,79.4,56.8,1,12,563,100.0,100.0,98.7,3,14,1,992,961,5,0,992,582,582,26,0,410,0
Michael Roos,2258,T,TEN,16,100.0,1,31,81.0,85.0,74.7,5,18,519,100.0,100.0,97.2,6,26,3,985,0,0,985,985,548,548,0,0,437,0
Kevin Mawae,81,C,TEN,16,100.0,0,31,79.9,86.9,75.3,0,6,519,100.0,100.0,98.8,2,9,3,985,985,0,0,985,548,548,0,0,437,0
Chester Pitts,1057,G,HST,16,100.0,0,13,84.6,84.4,80.2,2,8,547,100.0,100.0,98.4,5,14,4,984,0,984,0,984,576,576,0,0,408,0
Jake Grove,1766,C,OAK,16,100.0,1,23,72.9,77.7,71.1,2,14,568,100.0,100.0,97.7,7,21,5,980,980,0,0,980,602,602,0,0,378,0
Todd Weiner,361,T,ATL,16,100.0,1,2,81.0,86.4,75.1,2,14,503,99.4,99.4,97.6,5,20,4,979,0,0,20,979,525,528,0,959,454,0
Kevin Shaffer,1206,T,CLV,16,100.0,3,8,76.8,80.7,68.1,3,25,602,100.0,100.0,97.2,10,31,3,976,0,0,976,976,637,637,0,0,339,0
Hank Fraley,725,C,CLV,16,100.0,2,8,59.9,80.9,54.6,4,8,602,100.0,100.0,98.8,8,13,1,976,976,0,0,976,637,637,0,0,339,0
Khalif Barnes,2269,T,JAX,15,100.0,1,15,66.1,68.5,59.5,13,28,475,100.0,100.0,95.1,7,44,3,962,0,0,962,962,494,494,0,0,468,0
Jon Jansen,464,T,WAS,15,100.0,2,32,71.3,71.8,69.2,6,21,479,100.0,100.0,96.6,10,30,3,960,0,0,0,960,510,510,0,960,450,0
Willie Anderson,158,T,CIN,16,100.0,2,7,79.2,84.3,70.3,1,9,528,100.0,100.0,98.9,6,11,1,952,0,0,0,952,555,555,0,952,397,0
Justin Smiley,1767,G,SF,16,100.0,0,28,67.6,74.8,61.4,2,22,499,100.0,100.0,97.6,3,24,0,946,0,0,0,946,529,529,946,0,417,0
Pete Kendall,163,G,NYJ,15,100.0,0,22,75.5,71.5,73.9,1,18,490,99.8,99.8,97.7,4,21,2,937,0,937,0,937,523,524,0,0,414,0
Jason Spitz,3020,G,GB,14,100.0,0,12,58.0,63.4,54.6,5,19,535,100.0,100.0,97.6,3,25,1,931,2,125,0,931,562,562,804,0,369,0
Langston Walker,1060,T,OAK,16,100.0,0,23,67.3,68.7,67.0,4,24,541,100.0,100.0,95.9,8,36,8,930,0,0,0,930,575,575,0,928,355,2
Jonathan Ogden,155,T,BLT,15,100.0,1,3,91.6,93.8,84.3,1,7,512,100.0,100.0,98.8,5,10,2,930,0,0,930,930,545,545,0,0,385,0
Evan Mathis,2296,G,CAR,15,100.0,0,5,71.7,72.7,72.4,3,20,513,100.0,100.0,97.4,3,25,2,928,0,0,0,928,532,532,928,0,396,0
Mike Gandy,834,G,BUF,16,100.0,1,4,65.7,74.6,56.2,0,17,493,100.0,100.0,96.2,4,27,10,928,0,507,415,928,512,512,0,6,416,0
Jason Peters,2148,T,BUF,16,100.0,0,4,83.1,83.8,83.1,6,12,492,100.0,100.0,97.4,7,22,4,922,0,0,498,922,511,511,0,413,411,11
Jacob Bell,1859,G,TEN,15,100.0,1,31,61.6,75.5,56.4,2,16,480,100.0,100.0,97.5,4,21,3,922,0,785,0,922,504,504,3,134,418,0
Max Starks,1796,T,PIT,14,100.0,1,25,73.4,70.3,70.3,4,32,503,100.0,100.0,95.0,2,43,7,917,0,0,0,917,525,525,0,916,392,1
Brian Waters,575,G,KC,15,100.0,1,16,72.5,91.1,65.0,1,2,456,100.0,100.0,99.2,5,5,2,910,0,910,0,910,473,473,0,0,437,0
Melvin Fowler,1081,C,BUF,16,100.0,0,4,57.5,72.6,52.8,3,8,478,100.0,100.0,98.2,2,14,3,909,909,0,0,909,496,496,0,0,413,0
Benji Olson,397,G,TEN,15,100.0,2,31,70.8,75.7,66.9,2,17,478,100.0,100.0,97.4,5,22,3,907,0,0,0,907,504,504,907,0,403,0
Kendall Simmons,1037,G,PIT,14,100.0,1,25,62.0,81.5,53.6,2,20,500,100.0,100.0,97.2,5,25,3,893,0,0,0,893,522,522,893,0,371,0
Eric Ghiaciuc,2336,C,CIN,15,100.0,0,7,62.3,73.1,64.6,2,16,502,100.0,100.0,98.0,7,19,1,889,889,0,0,889,528,528,0,0,361,0
Jeremy Bridges,1488,T,CAR,14,99.8,0,5,75.5,77.0,71.1,4,14,483,99.6,99.6,96.9,2,24,6,875,0,0,0,877,498,500,0,831,377,46
Kevin Boothe,3121,G,OAK,16,100.0,0,23,73.3,64.0,72.4,6,23,504,100.0,100.0,96.3,0,33,4,873,0,0,0,873,534,534,873,0,339,0
Jeff Hartings,164,C,PIT,14,100.0,0,25,66.9,75.7,60.9,2,9,466,100.0,100.0,98.6,0,12,1,867,867,0,0,867,485,485,0,0,382,0
Ephraim Salaam,412,T,HST,15,100.0,0,13,68.1,74.0,60.6,4,24,475,100.0,100.0,95.6,4,35,7,867,0,0,867,867,498,498,0,0,369,0
George Foster,1336,T,DEN,14,100.0,1,10,65.5,69.2,59.9,4,16,424,100.0,100.0,96.5,5,25,5,861,0,0,0,861,444,444,0,861,417,0
David Stewart,2330,T,TEN,14,100.0,0,31,74.7,76.3,70.9,3,14,440,100.0,100.0,97.4,4,20,3,851,0,0,0,851,465,465,0,851,386,0
Artis Hicks,1254,G,MIN,14,100.0,3,18,57.1,60.9,54.5,4,22,475,100.0,100.0,96.0,8,32,6,841,0,0,0,841,506,506,841,0,335,0
Kwame Harris,1342,T,SF,16,100.0,2,28,61.2,59.8,62.1,10,23,454,100.0,100.0,94.6,7,41,8,840,0,0,0,840,480,480,0,828,360,12
Keydrick Vincent,998,G,BLT,13,100.0,1,3,68.0,84.7,58.0,1,15,447,100.0,100.0,97.8,2,18,2,838,0,0,0,838,468,468,838,0,370,0
Jason Brown,2341,G,BLT,15,100.0,0,3,64.4,89.7,62.1,1,9,443,100.0,100.0,98.6,9,11,1,837,11,826,0,837,470,470,0,0,367,0
Sean Locklear,1805,T,SEA,12,100.0,1,29,62.5,64.9,56.2,5,17,449,100.0,100.0,96.0,4,29,7,834,0,0,0,834,475,475,0,834,359,0
Damion McIntosh,642,T,MIA,13,100.0,0,17,66.4,73.0,61.5,9,13,486,100.0,100.0,96.9,4,26,4,833,0,0,700,833,510,510,128,0,323,5
Cosey Coleman,620,G,CLV,15,100.0,0,8,66.3,69.7,60.7,2,18,516,100.0,100.0,97.3,4,24,4,830,0,0,0,830,546,546,830,0,284,0
Bobbie Williams,628,G,CIN,13,100.0,1,7,63.3,66.3,65.7,2,24,468,100.0,100.0,96.2,4,31,5,829,0,0,0,829,494,494,829,0,335,0
Jeremy Trueblood,3004,T,TB,15,99.9,0,30,50.8,63.6,44.9,6,23,483,99.8,99.8,96.0,9,34,5,826,0,0,0,827,502,503,0,824,324,3
Dylan Gandy,2346,G,IND,15,100.0,0,14,70.5,66.3,67.9,3,26,437,100.0,100.0,96.2,0,31,2,797,0,793,0,797,458,458,4,0,339,0
Mike Wahle,329,G,CAR,13,100.0,2,5,73.2,78.4,67.3,1,13,473,100.0,100.0,98.1,4,16,2,795,0,790,4,795,490,490,0,0,305,1
Milford Brown,1222,G,ARZ,13,100.0,0,1,59.0,59.1,58.9,8,20,448,99.8,99.8,96.2,1,31,3,793,0,480,0,793,478,479,313,0,315,0
Adam Timmerman,144,G,SL,14,100.0,0,26,68.2,79.8,66.1,0,11,473,100.0,100.0,98.2,5,14,3,785,1,0,0,785,499,499,784,0,286,0
Sean Mahan,1474,G,TB,14,100.0,0,30,56.3,67.4,49.8,5,16,491,100.0,100.0,97.7,6,22,1,783,0,589,0,783,509,509,191,0,274,0
Nick Kaczur,2317,T,NE,14,100.0,0,19,74.2,73.8,67.4,7,13,415,100.0,100.0,97.1,3,22,2,772,0,0,4,772,439,439,0,768,333,0
Andrew Whitworth,3000,T,CIN,16,100.0,0,7,70.8,79.0,61.5,4,12,417,100.0,100.0,96.6,7,22,6,771,0,101,670,771,438,438,0,0,333,0
Mark Tauscher,705,T,GB,11,100.0,1,12,72.0,77.7,63.0,4,12,446,100.0,100.0,98.0,3,17,1,769,0,0,0,769,469,469,0,769,300,0
Eric Heitmann,1201,C,SF,14,100.0,1,28,74.1,80.9,68.6,2,6,402,100.0,100.0,98.8,2,9,1,768,768,0,0,768,431,431,0,0,337,0
Davin Joseph,2968,G,TB,13,100.0,0,30,63.1,72.9,57.0,3,21,447,100.0,100.0,97.1,1,25,1,760,0,0,0,760,464,464,760,0,296,0
Joe Andruzzi,296,G,CLV,14,100.0,0,8,64.9,74.5,57.5,3,8,467,100.0,100.0,98.0,4,15,4,744,0,744,0,744,493,493,0,0,251,0
Fred Weary,1073,G,HST,14,100.0,1,13,75.4,75.1,72.9,1,13,405,100.0,100.0,97.8,5,16,2,723,0,4,0,723,426,426,719,0,297,0
Nick Leckey,1885,C,ARZ,11,100.0,1,1,76.6,87.4,72.2,0,6,404,100.0,100.0,99.0,3,7,1,712,712,0,0,712,426,426,0,0,286,0
Matt Lehr,880,G,ATL,11,100.0,1,2,60.1,65.2,57.2,1,19,344,99.1,99.2,95.9,1,24,4,703,0,703,0,703,361,364,0,0,342,0
Erik Pears,2737,T,DEN,11,100.0,0,10,62.3,63.1,61.7,4,24,347,100.0,100.0,93.4,4,37,9,683,0,0,683,683,366,366,0,0,317,0
Barry Stokes,224,T,DET,11,100.0,0,11,73.7,80.1,63.8,2,14,449,100.0,100.0,97.1,2,21,5,668,0,0,0,668,470,470,233,429,198,6
Jonas Jennings,854,T,SF,13,100.0,2,28,80.3,79.7,72.5,1,15,353,100.0,100.0,97.7,5,16,0,666,0,0,662,666,379,379,0,0,287,4
Tony Moll,3110,G,GB,12,100.0,0,12,60.9,66.7,60.6,1,20,403,100.0,100.0,96.2,4,26,5,654,0,0,0,654,417,417,307,346,237,1
Tyson Clabo,2011,G,ATL,10,100.0,0,2,78.5,82.1,77.5,1,10,331,100.3,100.3,97.7,3,13,2,645,0,73,0,645,349,348,572,0,296,0
Marcus Johnson,2266,T,MIN,10,100.0,1,18,63.3,62.5,62.0,8,18,350,100.0,100.0,94.6,6,32,6,637,0,0,0,637,375,375,0,637,262,0
Kendyl Jacox,427,G,MIA,11,100.0,1,17,65.1,69.4,64.0,1,13,364,100.0,100.0,97.3,5,17,3,627,17,490,0,627,381,381,120,0,246,0
Jason Witten,1384,TE,DAL,17,56.0,0,9,82.5,68.2,83.9,1,4,141,24.0,23.4,98.2,7,5,0,620,0,0,0,1107,149,636,0,0,471,828
Larry Allen,84,G,SF,11,100.0,0,28,79.7,84.4,75.3,0,5,300,100.0,100.0,98.2,1,8,3,586,0,586,0,586,313,313,0,0,273,0
Deuce Lutui,2986,G,ARZ,10,100.0,0,1,57.8,70.4,53.8,4,12,331,100.0,100.0,97.3,2,17,1,584,0,0,0,584,353,353,584,0,231,0
Mike Flanagan,189,C,HST,9,100.0,0,13,73.5,88.7,65.2,1,4,354,100.0,100.0,99.0,0,6,1,580,580,0,0,580,375,375,0,0,205,0
Ben Utecht,2199,TE,IND,19,67.3,0,14,70.3,58.0,72.8,5,10,159,36.8,37.1,94.0,5,17,2,577,0,0,0,857,165,445,0,0,412,815
Chris Cooley,1802,TE,WAS,16,58.7,1,32,76.7,77.3,68.6,2,1,104,21.8,21.3,98.6,6,3,0,569,0,0,0,969,108,508,0,0,461,683
Desmond Clark,529,TE,CHI,19,53.8,0,6,75.3,68.1,66.4,2,3,82,15.0,14.7,95.7,4,6,1,568,0,0,1,1056,84,572,0,0,484,884
Daniel Graham,1028,TE,NE,15,72.7,0,19,78.0,66.6,81.4,0,4,118,36.6,37.2,95.8,4,7,3,566,0,0,0,779,126,339,0,0,440,609
Jeno James,689,G,MIA,9,100.0,0,17,63.6,81.4,52.3,1,8,351,100.0,100.0,98.4,3,10,1,565,0,565,0,565,369,369,0,0,196,0
Peyton Manning,327,QB,IND,20,41.6,0,14,92.5,61.3,60.0,0,0,0,0.0,0.1,,1,0,0,565,0,0,0,1357,1,768,0,0,564,0
Ryan Lilja,2105,G,IND,11,100.0,1,14,71.0,72.2,69.0,1,13,297,100.0,100.0,96.6,3,17,3,564,0,564,0,564,312,312,0,0,252,0
